게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,완투,결과,홀드,이닝*3,투구 수,타자,타수,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고4,사구,삼진,병살타,폭투,보크,실책,실점,자책점,득점권WHIP,2점차이하WHIP,345번타자WHIP
20170419HTKT0,2017-04-19,HT,KT,0,T,0,L,0,24,135,34,31,10,3,0,0,0,1,1,0,2,0,0,5,1,0,0,1,3,3,2.4,1.5,2.142857143
20170419LGHH0,2017-04-19,HH,LG,0,B,0,W,0,27,122,33,31,4,0,0,0,1,0,0,0,0,0,2,6,2,0,0,0,0,0,0.0,0.5,0.75
20170419LGHH0,2017-04-19,LG,HH,0,T,0,L,0,24,113,33,29,8,1,0,0,0,1,0,0,4,0,0,4,1,0,0,0,3,3,3.0,1.666666667,1.875
20170419NCLT0,2017-04-19,LT,NC,0,B,0,L,0,27,173,47,42,16,2,1,2,1,0,0,1,3,0,1,11,0,0,0,0,8,8,1.5,3.428571429,2.333333333
20170419NCLT0,2017-04-19,NC,LT,0,T,0,W,0,27,141,37,33,7,1,0,0,1,0,0,0,4,0,0,9,1,0,0,0,2,2,1.5,1.5,0.545454545
20170419SSOB0,2017-04-19,OB,SS,0,B,0,W,0,27,133,32,30,4,1,0,0,0,1,0,0,2,0,0,8,0,0,0,0,1,1,0.75,0.666666667,0.6
20170419SSOB0,2017-04-19,SS,OB,0,T,0,L,0,26,124,36,31,9,1,1,1,1,0,2,0,3,0,0,6,2,0,0,0,2,2,1.125,1.384615385,1.5
20170419WOSK0,2017-04-19,SK,WO,0,B,0,W,2,27,153,36,32,6,1,0,0,0,0,0,0,4,0,0,5,3,0,0,0,3,3,1.8,0.84,1.333333333
20170419WOSK0,2017-04-19,WO,SK,0,T,0,L,0,24,137,35,30,7,1,0,2,1,0,2,0,2,0,1,7,0,0,0,0,5,5,0.75,1.090909091,0.666666667
20170420HTKT0,2017-04-20,KT,HT,0,B,0,L,0,27,166,41,37,13,4,0,0,2,0,0,0,3,0,1,5,3,1,0,0,9,9,3.0,5.25,1.0
20170420HTKT0,2017-04-20,HT,KT,0,T,0,W,0,27,143,36,34,6,1,0,2,0,0,0,0,2,0,0,14,0,0,0,0,2,2,0.6,1.0,1.5
20170420LGHH0,2017-04-20,HH,LG,0,B,0,L,0,27,149,35,32,10,2,0,0,0,2,0,1,2,0,0,6,1,1,0,0,4,3,1.5,1.333333333,1.666666667
20170420LGHH0,2017-04-20,LG,HH,0,T,0,W,3,27,152,37,34,7,1,0,0,1,0,0,0,3,0,0,10,0,2,0,0,3,3,1.285714286,1.111111111,1.0
20170420NCLT0,2017-04-20,LT,NC,0,B,0,L,0,27,131,38,33,9,0,0,2,0,0,1,1,1,0,2,8,1,0,0,0,5,5,1.5,1.304347826,1.0
20170420NCLT0,2017-04-20,NC,LT,0,T,0,W,1,27,164,40,32,8,1,0,0,0,1,1,0,5,0,2,6,2,0,0,0,4,4,1.0,1.090909091,2.25
20170420SSOB0,2017-04-20,OB,SS,0,B,0,W,0,27,141,36,31,5,1,0,0,0,0,1,0,4,0,0,6,1,0,0,0,2,2,2.0,1.0,1.5
20170420SSOB0,2017-04-20,SS,OB,0,T,0,L,0,24,155,36,32,8,4,0,0,0,0,0,0,4,0,0,9,0,0,0,0,4,4,2.25,1.5,6.0
20170420WOSK0,2017-04-20,SK,WO,0,B,0,L,0,27,190,44,38,11,3,0,1,0,0,1,0,4,0,1,8,0,0,0,2,5,4,1.714285714,1.666666667,4.0
20170420WOSK0,2017-04-20,WO,SK,0,T,0,W,0,27,140,36,33,6,0,0,1,0,0,0,0,2,0,1,10,1,0,0,0,3,3,2.0,0.8888888890000001,0.0
20170421HHKT0,2017-04-21,KT,HH,0,B,0,L,0,27,119,37,34,10,2,0,2,0,0,3,0,0,0,0,4,0,0,0,0,7,7,3.0,1.227272727,3.0
20170421HHKT0,2017-04-21,HH,KT,0,T,0,W,1,27,115,35,32,8,2,0,0,1,1,2,0,1,0,0,7,0,0,1,0,2,2,1.285714286,1.285714286,1.0
20170421HTLG0,2017-04-21,LG,HT,0,B,0,W,2,27,162,36,33,8,2,0,1,0,0,0,0,3,0,0,10,2,0,0,0,2,2,0.428571429,1.25,1.875
20170421HTLG0,2017-04-21,HT,LG,0,T,0,L,0,24,132,35,31,10,2,0,2,0,0,2,0,2,0,0,7,1,0,0,0,6,5,2.142857143,1.434782609,1.875
20170421LTWO0,2017-04-21,WO,LT,0,B,0,W,1,27,121,32,30,4,0,1,0,1,0,0,0,2,0,0,8,1,0,0,0,1,1,0.0,0.375,1.0
20170421LTWO0,2017-04-21,LT,WO,0,T,0,L,0,24,137,34,32,8,2,0,3,2,2,0,0,1,0,1,8,0,0,0,0,4,4,0.5,1.043478261,1.125
20170421NCSS0,2017-04-21,SS,NC,0,B,0,D,0,36,202,48,39,8,2,0,0,1,0,2,0,4,1,3,13,2,0,0,0,4,4,1.0,0.771428571,0.4
20170421NCSS0,2017-04-21,NC,SS,0,T,0,D,0,36,181,49,44,7,1,0,0,2,1,1,0,4,2,0,15,0,2,0,1,4,2,1.2,1.0,1.25
20170421OBSK0,2017-04-21,SK,OB,0,B,0,W,0,27,135,39,36,10,2,0,1,0,0,0,1,2,0,0,7,0,0,0,0,4,4,1.125,1.5,3.5
20170421OBSK0,2017-04-21,OB,SK,0,T,0,L,0,24,163,41,33,11,2,0,3,0,1,2,1,4,0,1,7,1,1,0,0,9,8,1.875,1.909090909,2.333333333
20170422HHKT0,2017-04-22,KT,HH,0,B,0,W,2,27,149,44,42,17,3,0,0,2,0,0,0,2,0,0,7,2,0,0,0,9,9,2.333333333,1.428571429,3.0
20170422HHKT0,2017-04-22,HH,KT,0,T,0,L,0,24,161,41,39,13,4,0,2,1,0,0,0,2,0,0,4,0,1,0,0,11,9,2.1,2.1176470590000003,2.0
20170422HTLG0,2017-04-22,LG,HT,0,B,0,L,0,27,138,39,34,10,1,0,2,1,1,0,1,2,0,2,9,0,1,0,0,5,5,0.0,1.304347826,3.0
20170422HTLG0,2017-04-22,HT,LG,0,T,0,W,1,27,138,38,38,12,1,0,0,1,1,0,0,0,0,0,11,1,1,0,0,4,4,2.4,1.227272727,0.6
20170422LTWO0,2017-04-22,WO,LT,0,B,0,L,0,27,124,38,36,12,1,0,0,4,1,0,0,0,0,2,3,2,0,0,0,3,3,1.0,1.333333333,1.333333333
20170422LTWO0,2017-04-22,LT,WO,0,T,0,W,1,27,118,34,33,6,0,1,0,1,0,0,0,0,0,1,10,0,1,0,0,2,2,0.75,0.666666667,0.666666667
20170422NCSS0,2017-04-22,SS,NC,0,B,0,L,0,27,178,51,42,17,8,1,1,0,0,0,0,8,0,1,4,1,0,0,0,14,14,3.545454545,4.363636364,7.8
20170422NCSS0,2017-04-22,NC,SS,0,T,0,W,0,27,143,38,33,8,1,0,1,1,0,0,1,4,0,0,7,1,1,0,0,6,6,2.25,2.1,1.333333333
20170422OBSK0,2017-04-22,SK,OB,0,B,0,W,2,27,138,40,35,10,1,0,0,1,0,1,0,4,0,0,3,1,0,0,1,4,4,1.333333333,2.0,3.0
20170422OBSK0,2017-04-22,OB,SK,0,T,0,L,0,24,137,36,34,11,0,1,3,0,0,1,0,1,0,0,6,1,0,0,1,8,7,2.25,1.764705882,1.5
20170423HHKT0,2017-04-23,KT,HH,0,B,0,L,0,27,200,56,47,19,8,0,2,0,0,0,0,7,0,2,10,0,1,0,0,14,13,3.6,1.8,3.375
20170423HHKT0,2017-04-23,HH,KT,0,T,0,W,0,27,144,35,34,7,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,1,1.0,0.666666667,1.0
20170423HTLG0,2017-04-23,LG,HT,0,B,0,W,0,27,131,36,34,8,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,1,1,0.75,1.333333333,1.5
20170423HTLG0,2017-04-23,HT,LG,0,T,0,L,0,24,160,42,35,15,1,0,1,4,1,1,2,4,0,0,5,2,1,0,0,7,6,0.923076923,3.428571429,2.0
20170423LTWO0,2017-04-23,WO,LT,0,B,0,W,2,27,171,41,34,10,3,0,1,0,0,0,0,7,0,0,8,3,0,0,0,5,5,1.8,1.5,1.8
20170423LTWO0,2017-04-23,LT,WO,0,T,0,L,0,24,180,39,35,11,3,0,2,0,0,0,0,4,0,0,11,0,1,0,0,6,6,1.5,1.833333333,1.875
20170423NCSS0,2017-04-23,SS,NC,0,B,0,L,1,27,171,40,37,10,3,1,3,0,0,0,0,3,0,0,9,0,0,0,0,6,6,1.125,1.565217391,1.666666667
20170423NCSS0,2017-04-23,NC,SS,0,T,0,W,1,27,122,37,35,8,2,1,1,0,0,1,0,1,0,0,7,0,0,0,0,3,2,1.0,1.285714286,3.0
20170423OBSK0,2017-04-23,SK,OB,0,B,0,L,0,27,173,45,40,14,1,0,4,0,2,0,0,4,0,1,11,0,1,0,0,8,7,1.666666667,2.647058824,1.5
20170423OBSK0,2017-04-23,OB,SK,0,T,0,W,1,27,151,36,30,6,2,0,1,0,1,1,0,5,1,0,10,1,0,0,0,4,4,2.25,1.125,2.571428571
20170425HHLT0,2017-04-25,LT,HH,0,B,0,W,2,27,137,35,31,6,1,0,1,0,0,1,1,2,0,0,7,0,0,0,0,2,2,0.428571429,0.8888888890000001,0.6
20170425HHLT0,2017-04-25,HH,LT,0,T,0,L,0,24,146,34,27,8,1,0,1,1,0,3,1,3,0,0,6,0,2,0,0,4,4,0.666666667,1.375,3.0
20170425KTNC0,2017-04-25,NC,KT,0,B,0,W,2,27,149,38,35,6,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,1,0,0.428571429,0.8888888890000001,1.714285714
20170425KTNC0,2017-04-25,KT,NC,0,T,0,L,0,24,122,31,29,5,1,0,1,0,0,0,0,2,0,0,4,0,1,0,0,2,2,2.0,0.875,1.714285714
20170425OBWO0,2017-04-25,WO,OB,0,B,0,W,0,27,143,45,41,14,2,0,0,1,0,0,0,3,0,1,4,0,1,0,0,9,9,2.333333333,1.714285714,2.25
20170425OBWO0,2017-04-25,OB,WO,0,T,0,L,0,24,171,46,39,17,3,0,1,0,0,0,2,5,0,0,2,1,0,0,0,13,12,3.0,6.5,2.625
20170425SKLG0,2017-04-25,LG,SK,0,B,0,L,0,27,142,41,39,12,1,1,3,1,0,0,0,1,0,1,6,0,2,0,0,8,8,1.125,2.625,0.75
20170425SKLG0,2017-04-25,SK,LG,0,T,0,W,1,27,126,35,32,10,1,0,0,0,1,0,0,3,0,0,6,4,0,0,0,3,3,2.25,0.5,2.25
20170425SSHT0,2017-04-25,HT,SS,0,B,0,W,1,27,141,38,37,12,3,0,1,0,0,0,0,1,0,0,6,2,0,0,0,3,3,0.666666667,1.2,1.0
20170425SSHT0,2017-04-25,SS,HT,0,T,0,L,0,24,181,42,34,12,2,0,1,1,0,1,1,5,0,1,9,0,0,0,0,11,10,2.25,1.846153846,5.4
20170426HHLT0,2017-04-26,LT,HH,0,B,0,W,1,27,138,34,31,7,0,0,1,1,0,1,0,2,0,0,8,1,0,0,0,2,2,1.2,1.2,0.6
20170426HHLT0,2017-04-26,HH,LT,0,T,0,L,0,24,153,37,29,9,3,0,0,2,1,1,1,6,0,0,6,1,0,0,0,8,7,3.0,2.357142857,2.571428571
20170426KTNC0,2017-04-26,NC,KT,0,B,0,W,0,27,125,32,30,4,0,0,2,0,0,0,0,1,0,1,6,0,0,0,0,4,4,0.0,0.666666667,1.0
20170426KTNC0,2017-04-26,KT,NC,0,T,0,L,0,24,128,39,37,13,4,0,3,1,0,0,1,1,0,0,2,0,0,0,0,11,10,3.0,2.142857143,4.2
20170426OBWO0,2017-04-26,WO,OB,0,B,0,L,0,30,158,43,38,9,2,1,0,1,0,0,1,2,0,2,7,1,1,0,0,4,1,0.5,1.235294118,0.9
20170426OBWO0,2017-04-26,OB,WO,0,T,0,W,0,30,157,42,39,10,2,0,0,0,0,0,0,2,2,1,4,0,0,0,0,3,3,2.571428571,1.125,1.666666667
20170426SKLG0,2017-04-26,LG,SK,0,B,0,W,0,27,162,33,28,2,0,0,0,0,1,0,0,5,0,0,12,0,1,0,0,0,0,0.75,0.5,0.545454545
20170426SKLG0,2017-04-26,SK,LG,0,T,0,L,0,24,157,44,34,14,3,0,0,0,0,2,2,4,0,2,3,2,0,1,0,9,9,2.0,1.8,1.8
20170426SSHT0,2017-04-26,HT,SS,0,B,0,W,0,27,141,35,33,6,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0.0,0.333333333,0.6
20170426SSHT0,2017-04-26,SS,HT,0,T,0,L,0,24,134,36,32,11,3,1,1,0,0,0,0,2,0,2,3,2,2,0,0,7,7,2.625,1.714285714,0.666666667
20170427HHLT0,2017-04-27,LT,HH,0,B,0,L,0,27,132,38,36,11,1,0,0,1,0,0,1,0,0,1,6,1,1,0,0,6,6,3.0,2.5,1.5
20170427HHLT0,2017-04-27,HH,LT,0,T,0,W,0,27,157,34,33,6,1,0,0,1,0,0,0,1,0,0,12,0,0,0,0,1,1,2.0,0.5,0.6
20170427KTNC0,2017-04-27,NC,KT,0,B,0,W,1,27,139,33,31,4,0,0,0,1,0,0,0,2,0,0,11,0,0,0,0,0,0,1.5,0.833333333,0.6
20170427KTNC0,2017-04-27,KT,NC,0,T,0,L,0,24,113,32,32,7,0,0,2,2,0,0,0,0,0,0,8,0,1,0,0,3,2,0.75,0.9375,1.5
20170427OBWO0,2017-04-27,WO,OB,0,B,0,W,0,27,123,35,34,8,0,0,2,0,0,0,0,1,0,0,8,1,0,0,0,3,3,1.5,1.2,1.5
20170427OBWO0,2017-04-27,OB,WO,0,T,0,L,0,24,163,39,32,10,2,1,0,2,0,0,0,6,0,1,4,1,0,0,0,7,7,3.375,2.571428571,1.2
20170427SKLG0,2017-04-27,LG,SK,0,B,0,W,2,27,129,35,32,6,2,0,0,0,0,0,1,2,0,0,8,0,0,0,0,2,2,2.25,0.461538462,1.0
20170427SKLG0,2017-04-27,SK,LG,0,T,0,L,0,24,146,37,32,11,1,0,1,4,2,0,1,3,0,1,4,0,1,0,0,4,4,0.75,2.181818182,1.666666667
20170427SSHT0,2017-04-27,HT,SS,0,B,0,W,0,27,165,45,43,18,2,0,2,0,0,0,0,2,0,0,11,1,0,0,0,9,9,2.1,2.5,0.692307692
20170427SSHT0,2017-04-27,SS,HT,0,T,0,L,0,24,167,48,41,19,2,0,2,0,0,0,2,3,0,2,5,0,1,0,0,16,16,2.076923077,6.0,2.625
20170428LGKT0,2017-04-28,KT,LG,0,B,0,L,0,27,134,34,31,5,0,0,0,2,0,0,1,2,0,0,5,0,3,0,0,2,2,0.6,0.7777777779999999,1.0
20170428LGKT0,2017-04-28,LG,KT,0,T,0,W,0,27,124,32,30,5,0,0,1,0,1,0,0,2,0,0,7,1,0,0,0,1,1,0.0,0.7777777779999999,1.333333333
20170428LTOB0,2017-04-28,OB,LT,0,B,0,W,2,27,162,38,32,6,2,1,0,0,0,1,0,4,0,1,10,0,1,0,0,0,0,0.25,1.111111111,1.5
20170428LTOB0,2017-04-28,LT,OB,0,T,0,L,0,24,134,35,27,5,1,0,1,0,0,0,1,6,1,1,3,1,1,0,0,2,2,1.714285714,1.375,3.0
20170428NCHT0,2017-04-28,HT,NC,0,B,0,W,0,27,141,35,34,8,3,0,0,3,0,0,0,1,0,0,10,0,1,0,0,3,3,2.0,1.125,0.25
20170428NCHT0,2017-04-28,NC,HT,0,T,0,L,0,24,166,41,35,11,4,0,0,1,0,0,1,5,0,0,8,0,0,0,0,9,7,3.0,5.5,2.0
20170428SKSS0,2017-04-28,SS,SK,0,B,0,L,0,27,166,41,34,9,1,0,2,1,0,0,0,5,0,2,5,2,0,0,0,7,7,1.5,1.764705882,1.363636364
20170428SKSS0,2017-04-28,SK,SS,0,T,0,W,1,27,144,39,35,11,0,0,3,1,1,0,0,4,0,0,7,2,0,0,0,5,5,1.5,1.6875,1.2
20170428WOHH0,2017-04-28,HH,WO,0,B,0,L,0,27,187,47,38,13,1,0,3,0,0,0,0,7,0,2,7,1,0,0,0,13,13,3.0,1.75,2.0
20170428WOHH0,2017-04-28,WO,HH,0,T,0,W,0,27,128,34,33,6,2,0,1,0,0,0,0,0,0,1,10,0,0,0,0,2,2,0.0,0.25,0.6
20170429LGKT0,2017-04-29,KT,LG,0,B,1,W,0,27,113,33,31,6,0,0,0,1,0,0,0,0,0,2,6,2,0,0,0,0,0,0.0,1.0,1.0
20170429LGKT0,2017-04-29,LG,KT,0,T,0,L,0,24,132,37,34,12,2,0,0,1,0,1,1,1,0,0,6,1,1,0,0,6,6,2.1,1.5,1.0
20170429LTOB0,2017-04-29,OB,LT,0,B,0,W,1,27,167,45,34,7,0,0,0,0,0,2,0,8,1,1,6,1,0,0,0,3,1,0.5,1.909090909,1.5
20170429LTOB0,2017-04-29,LT,OB,0,T,0,L,0,24,167,36,28,8,1,0,0,2,1,0,1,6,0,1,7,2,0,0,1,5,4,2.25,1.428571429,1.0
20170429NCHT0,2017-04-29,HT,NC,0,B,0,L,1,36,222,54,43,9,1,0,1,3,2,0,0,9,1,2,11,1,2,0,0,8,8,2.454545455,1.5,2.181818182
20170429NCHT0,2017-04-29,NC,HT,0,T,0,W,0,36,166,46,42,7,1,0,2,2,0,0,1,1,0,2,9,0,0,0,0,6,6,1.5,0.6,0.75
20170429SKSS0,2017-04-29,SS,SK,0,B,0,W,0,27,158,39,34,8,1,0,3,0,0,0,0,4,0,1,11,2,0,0,0,5,5,0.6,1.35,1.0
20170429SKSS0,2017-04-29,SK,SS,0,T,0,L,0,24,179,45,40,16,4,0,3,2,0,0,0,4,0,1,6,0,0,0,0,12,12,1.636363636,2.210526316,0.461538462
20170429WOHH0,2017-04-29,HH,WO,0,B,0,L,0,27,172,45,41,14,0,0,0,1,0,0,2,2,0,0,6,0,0,0,0,7,5,1.071428571,3.428571429,2.25
20170429WOHH0,2017-04-29,WO,HH,0,T,0,W,1,27,166,37,35,9,2,0,0,1,0,0,0,2,0,0,9,0,0,0,0,3,3,1.0,0.5,3.0
20170430LGKT0,2017-04-30,KT,LG,0,B,0,L,0,27,149,41,37,13,1,1,2,1,3,0,0,3,0,1,5,0,1,1,1,7,6,1.714285714,1.565217391,2.0
20170430LGKT0,2017-04-30,LG,KT,0,T,0,W,2,27,106,35,32,7,1,1,0,2,0,0,0,3,0,0,5,1,0,0,0,5,5,4.5,0.818181818,0.0
20170430LTOB0,2017-04-30,OB,LT,0,B,0,L,0,27,177,43,36,11,1,0,0,1,1,1,0,6,0,0,11,0,0,0,0,6,6,2.4,1.434782609,1.5
20170430LTOB0,2017-04-30,LT,OB,0,T,0,W,1,27,133,32,32,5,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0.0,0.571428571,0.6
20170430NCHT0,2017-04-30,HT,NC,0,B,0,L,0,27,146,42,41,16,3,1,3,0,1,0,0,1,0,0,5,1,0,0,0,12,11,15.0,2.0,4.5
20170430NCHT0,2017-04-30,NC,HT,0,T,0,W,1,27,113,32,29,4,0,0,0,0,0,0,0,3,0,0,5,2,0,0,0,1,1,1.0,1.333333333,0.818181818
20170430SKSS0,2017-04-30,SS,SK,0,B,0,L,0,27,186,45,40,13,2,1,5,0,0,0,0,2,0,3,10,0,1,0,0,13,13,1.5,2.25,1.333333333
20170430SKSS0,2017-04-30,SK,SS,0,T,0,W,0,27,134,39,36,10,0,1,0,0,0,0,1,1,0,1,2,0,0,0,0,2,2,1.2,2.0,1.5
20170430WOHH0,2017-04-30,HH,WO,0,B,0,L,0,27,182,42,33,8,0,0,0,1,0,0,1,8,0,0,4,1,0,0,1,5,4,3.5,2.454545455,1.5
20170430WOHH0,2017-04-30,WO,HH,0,T,0,W,1,27,159,39,37,12,3,0,1,0,1,0,0,1,0,1,5,1,1,0,0,4,4,0.6,1.153846154,1.2
20170502HHSK0,2017-05-02,SK,HH,0,B,0,L,1,27,166,44,37,13,1,0,0,5,0,2,0,4,0,1,6,0,1,0,0,6,6,2.181818182,1.961538462,1.2
20170502HHSK0,2017-05-02,HH,SK,0,T,0,W,0,27,167,41,38,13,1,0,2,0,0,1,0,2,0,0,5,0,0,0,0,5,5,1.8,1.56,2.625
20170502HTWO0,2017-05-02,WO,HT,0,B,0,L,0,27,145,45,38,14,1,1,1,0,2,1,1,2,0,3,1,1,0,0,0,9,6,3.0,3.75,3.0
20170502HTWO0,2017-05-02,HT,WO,0,T,0,W,1,27,148,39,36,12,1,0,0,0,0,0,2,1,0,0,10,1,1,0,0,3,3,0.857142857,2.0,1.875
20170502LTKT0,2017-05-02,KT,LT,0,B,0,L,0,27,186,46,41,15,4,0,0,1,0,2,0,3,0,0,4,0,1,0,0,9,8,1.714285714,1.75,1.5
20170502LTKT0,2017-05-02,LT,KT,0,T,0,W,0,27,112,29,28,3,1,0,0,0,1,0,0,1,0,0,12,2,0,0,0,0,0,0.0,0.0,0.857142857
20170502NCLG0,2017-05-02,LG,NC,0,B,0,L,0,27,121,30,30,6,1,0,1,1,1,0,0,0,0,0,10,1,0,0,0,2,2,1.5,0.666666667,1.714285714
20170502NCLG0,2017-05-02,NC,LG,0,T,0,W,1,27,133,34,29,6,1,0,0,0,0,2,0,3,0,0,5,2,0,0,0,1,1,1.2,1.0,0.9
20170502OBSS0,2017-05-02,SS,OB,0,B,0,W,0,30,180,45,37,10,1,0,1,0,0,2,1,4,0,1,9,0,0,0,0,5,5,1.333333333,1.615384615,1.5
20170502OBSS0,2017-05-02,OB,SS,0,T,0,L,0,28,152,40,37,9,0,1,3,0,0,0,0,3,0,0,9,0,1,0,1,6,6,1.285714286,1.173913043,1.875
20170503HHSK0,2017-05-03,SK,HH,0,B,0,L,0,30,170,46,40,12,2,0,3,0,0,1,0,4,0,1,7,0,0,0,0,9,9,5.25,2.0,0.75
20170503HHSK0,2017-05-03,HH,SK,0,T,0,W,3,30,186,46,39,10,0,0,3,0,0,2,0,4,0,1,6,0,1,0,0,8,7,1.285714286,0.6521739129999999,1.2
20170503HTWO0,2017-05-03,WO,HT,0,B,0,L,0,27,130,35,31,5,2,1,0,0,0,1,0,3,0,0,7,1,1,0,0,2,2,0.333333333,0.8888888890000001,0.545454545
20170503HTWO0,2017-05-03,HT,WO,0,T,0,W,2,27,142,38,38,11,1,0,0,0,0,0,0,0,0,0,9,1,0,0,1,1,1,0.333333333,1.222222222,1.5
20170503LTKT0,2017-05-03,KT,LT,0,B,0,W,1,27,142,39,34,11,4,0,0,0,1,1,0,4,0,0,7,2,0,0,0,2,2,1.8,2.4,3.5
20170503LTKT0,2017-05-03,LT,KT,0,T,0,L,0,24,141,36,33,12,5,0,1,0,0,0,0,3,0,0,2,1,0,0,0,8,7,2.0,1.8,2.571428571
20170503NCLG0,2017-05-03,LG,NC,0,B,0,W,0,27,119,31,28,5,0,0,0,0,0,0,0,2,0,1,7,3,0,0,0,0,0,0.0,0.666666667,0.666666667
20170503NCLG0,2017-05-03,NC,LG,0,T,0,L,0,24,171,45,38,17,2,0,1,0,0,1,0,5,0,1,4,2,2,0,1,13,13,3.6,4.0,4.5
20170503OBSS0,2017-05-03,SS,OB,0,B,0,L,0,27,200,48,39,14,0,0,3,0,1,0,0,8,0,1,11,1,0,0,0,10,10,1.714285714,3.0,1.636363636
20170503OBSS0,2017-05-03,OB,SS,0,T,0,W,0,27,138,38,35,8,1,2,1,0,0,0,0,3,0,0,4,1,0,0,0,4,4,0.666666667,2.0,1.333333333
20170504HHSK0,2017-05-04,SK,HH,0,B,0,W,3,27,165,41,35,10,2,0,0,1,1,0,0,5,0,1,8,1,1,0,0,2,2,0.692307692,1.571428571,2.333333333
20170504HHSK0,2017-05-04,HH,SK,0,T,0,L,0,24,127,35,30,8,2,0,2,0,0,1,0,3,0,1,8,1,0,0,0,6,6,6.0,1.35,1.125
20170504HTWO0,2017-05-04,WO,HT,0,B,0,W,0,27,124,36,34,9,1,0,1,0,0,0,0,0,0,2,6,1,0,0,0,1,1,0.75,0.857142857,0.545454545
20170504HTWO0,2017-05-04,HT,WO,0,T,0,L,0,24,154,41,33,9,1,0,2,0,0,0,0,3,0,5,4,0,2,0,0,9,8,1.363636364,1.263157895,0.75
20170504LTKT0,2017-05-04,KT,LT,0,B,0,L,0,27,147,36,33,9,0,0,2,0,1,2,0,1,0,0,6,1,1,0,0,3,3,0.0,1.111111111,1.0
20170504LTKT0,2017-05-04,LT,KT,0,T,0,W,2,27,145,39,37,12,1,0,0,2,0,0,0,2,0,0,7,1,0,0,0,2,2,1.714285714,1.5555555559999998,1.666666667
20170504NCLG0,2017-05-04,LG,NC,0,B,0,W,1,27,160,39,34,6,2,0,0,0,0,0,0,4,0,1,9,0,2,1,1,3,0,0.6,1.235294118,0.75
20170504NCLG0,2017-05-04,NC,LG,0,T,0,L,0,24,135,35,31,8,0,0,0,1,0,0,1,3,0,0,7,1,0,0,1,4,1,0.5,1.928571429,0.9
20170504OBSS0,2017-05-04,SS,OB,0,B,0,L,0,27,221,52,37,13,0,0,4,0,0,0,2,10,0,3,6,1,0,0,0,17,15,3.3,12.0,1.5
20170504OBSS0,2017-05-04,OB,SS,0,T,0,W,0,27,147,35,33,8,3,0,0,0,0,0,0,2,0,0,5,2,0,0,0,2,2,1.2,0.0,1.333333333
20170505HTLT0,2017-05-05,LT,HT,0,B,0,L,0,30,175,47,42,13,2,0,1,1,0,0,1,4,0,0,10,0,1,0,0,5,5,1.2,1.7,2.0
20170505HTLT0,2017-05-05,HT,LT,0,T,0,W,0,30,184,46,36,9,1,0,0,1,0,3,0,6,2,1,10,1,2,0,1,3,2,1.384615385,1.5,2.0
20170505KTHH0,2017-05-05,HH,KT,0,B,0,W,0,27,128,32,32,6,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,1,1.5,0.0,0.272727273
20170505KTHH0,2017-05-05,KT,HH,0,T,0,L,0,24,151,45,39,18,5,0,1,0,0,1,1,3,0,1,4,1,1,0,0,13,12,3.0,3.75,1.5
20170505LGOB0,2017-05-05,OB,LG,0,B,0,L,0,27,152,37,33,6,0,1,2,1,1,0,0,3,0,1,8,0,1,0,0,3,3,1.5,1.0,0.6
20170505LGOB0,2017-05-05,LG,OB,0,T,0,W,2,27,136,33,31,9,1,0,0,1,1,1,0,1,0,0,7,2,0,0,0,1,1,0.857142857,1.111111111,1.333333333
20170505SKWO0,2017-05-05,WO,SK,0,B,0,W,2,27,155,41,36,11,1,0,0,1,1,0,0,5,0,0,8,0,0,0,0,3,3,1.0,1.846153846,2.625
20170505SKWO0,2017-05-05,SK,WO,0,T,0,L,0,24,116,35,28,8,1,3,0,0,1,1,1,5,0,0,5,0,0,0,0,5,5,2.4,1.434782609,1.666666667
20170505SSNC0,2017-05-05,NC,SS,0,B,0,W,0,27,101,35,33,8,0,0,1,0,0,1,0,0,0,1,2,1,0,0,1,2,2,0.6,0.25,1.333333333
20170505SSNC0,2017-05-05,SS,NC,0,T,0,L,0,24,123,36,33,11,1,1,1,0,0,0,1,2,0,0,4,0,1,0,0,7,7,2.4,1.909090909,0.9
20170506HTLT0,2017-05-06,LT,HT,0,B,0,L,0,27,185,45,37,12,2,0,0,0,0,0,0,7,0,1,8,3,0,0,0,3,3,1.636363636,2.785714286,1.363636364
20170506HTLT0,2017-05-06,HT,LT,0,T,0,W,1,27,120,33,32,9,0,0,0,0,1,0,0,0,0,1,5,3,0,0,0,0,0,0.0,1.0,1.5
20170506KTHH0,2017-05-06,HH,KT,0,B,0,W,0,27,129,37,32,7,1,0,1,0,0,1,0,4,1,0,7,1,1,0,0,3,3,1.285714286,1.269230769,1.333333333
20170506KTHH0,2017-05-06,KT,HH,0,T,0,L,0,24,135,36,35,14,0,0,3,0,1,0,0,1,0,0,5,2,0,0,0,5,4,1.0,1.75,1.5
