게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,선수명,선발,타순,타자,타수,타점,득점,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고의4구,사구,삼진,병살타,실책,잔루,득점권타율,득점권타수,득점권안타
20200520LTHT0,2020-05-20,HT,LT,0,B,터커,1,3,4,3,0,2,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0.0,0,0
20200520LTHT0,2020-05-20,LT,HT,0,T,이대호,1,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,1,0
20200520LTHT0,2020-05-20,HT,LT,0,B,최형우,1,4,4,3,2,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
20200520LTHT0,2020-05-20,HT,LT,0,B,나주환,1,8,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
20200520LTHT0,2020-05-20,LT,HT,0,T,민병헌,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0
20200520LTHT0,2020-05-20,LT,HT,0,T,손아섭,1,3,4,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0.0,0,0
20200520LTHT0,2020-05-20,LT,HT,0,T,전준우,1,2,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0
20200520LTHT0,2020-05-20,HT,LT,0,B,김선빈,1,2,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1,0
20200520LTHT0,2020-05-20,HT,LT,0,B,나지완,1,5,4,2,2,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,2,1.0,1,1
20200520LTHT0,2020-05-20,LT,HT,0,T,안치홍,1,5,4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,0
20200520NCOB0,2020-05-20,OB,NC,0,B,안권수,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200520NCOB0,2020-05-20,NC,OB,0,T,알테어,1,2,5,4,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,1,0.0,1,0
20200520NCOB0,2020-05-20,NC,OB,0,T,이상호,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20200520NCOB0,2020-05-20,OB,NC,0,B,류지혁,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20200520NCOB0,2020-05-20,OB,NC,0,B,박세혁,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1
20200520NCOB0,2020-05-20,NC,OB,0,T,박민우,1,1,5,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0,0,0
20200520NCOB0,2020-05-20,NC,OB,0,T,강진성,1,7,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0
20200520NCOB0,2020-05-20,NC,OB,0,T,노진혁,1,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0
20200520NCOB0,2020-05-20,NC,OB,0,T,나성범,1,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,1,0
20200520NCOB0,2020-05-20,NC,OB,0,T,김준완,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200520NCOB0,2020-05-20,NC,OB,0,T,권희동,1,8,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0
20200520NCOB0,2020-05-20,NC,OB,0,T,김태진,0,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0
20200520NCOB0,2020-05-20,NC,OB,0,T,김찬형,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20200520NCOB0,2020-05-20,OB,NC,0,B,이유찬,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20200520NCOB0,2020-05-20,OB,NC,0,B,페르난데스,1,2,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0
20200520NCOB0,2020-05-20,OB,NC,0,B,정상호,1,9,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1,0
20200520NCOB0,2020-05-20,OB,NC,0,B,김재호,1,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0
20200520NCOB0,2020-05-20,NC,OB,0,T,박석민,1,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
20200520NCOB0,2020-05-20,OB,NC,0,B,오재일,1,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20200520NCOB0,2020-05-20,NC,OB,0,T,양의지,1,4,4,4,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0
20200520NCOB0,2020-05-20,OB,NC,0,B,최주환,1,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
20200520NCOB0,2020-05-20,NC,OB,0,T,이명기,1,9,4,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0
20200520NCOB0,2020-05-20,OB,NC,0,B,오재원,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0
20200520NCOB0,2020-05-20,NC,OB,0,T,김태군,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200520NCOB0,2020-05-20,OB,NC,0,B,김재환,1,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0
20200520NCOB0,2020-05-20,OB,NC,0,B,박건우,1,1,5,4,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0.0,0,0
20200520NCOB0,2020-05-20,OB,NC,0,B,정수빈,1,8,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
20200520NCOB0,2020-05-20,OB,NC,0,B,허경민,1,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20200520SKWO0,2020-05-20,SK,WO,0,T,오준혁,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200520SKWO0,2020-05-20,SK,WO,0,T,정진기,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
20200520SKWO0,2020-05-20,WO,SK,0,B,김규민,1,7,4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0.0,0,0
20200520SKWO0,2020-05-20,SK,WO,0,T,한동민,1,5,4,3,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0.0,0,0
20200520SKWO0,2020-05-20,SK,WO,0,T,이홍구,1,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200520SKWO0,2020-05-20,SK,WO,0,T,노수광,0,7,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,2,1
20200520SKWO0,2020-05-20,WO,SK,0,B,김하성,1,2,5,3,1,2,2,1,0,1,0,0,0,0,2,0,0,0,0,1,2,0.0,0,0
20200520SKWO0,2020-05-20,WO,SK,0,B,박준태,1,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0
20200520SKWO0,2020-05-20,SK,WO,0,T,이현석,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200520SKWO0,2020-05-20,SK,WO,0,T,남태혁,1,6,4,4,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2,2
20200520SKWO0,2020-05-20,WO,SK,0,B,김혜성,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0
20200520SKWO0,2020-05-20,WO,SK,0,B,이정후,1,3,4,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.333333333,3,1
20200520SKWO0,2020-05-20,SK,WO,0,T,로맥,1,4,5,5,1,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20200520SKWO0,2020-05-20,SK,WO,0,T,김창평,1,8,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,1,0
20200520SKWO0,2020-05-20,SK,WO,0,T,김강민,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0
20200520SKWO0,2020-05-20,WO,SK,0,B,이택근,1,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,1,0
20200520SKWO0,2020-05-20,WO,SK,0,B,박병호,1,4,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,3,0
20200520SKWO0,2020-05-20,SK,WO,0,T,정의윤,1,2,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0
20200520SKWO0,2020-05-20,SK,WO,0,T,최정,1,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0
20200520SKWO0,2020-05-20,SK,WO,0,T,김성현,1,9,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,2,1
20200520SKWO0,2020-05-20,WO,SK,0,B,서건창,1,1,5,4,0,1,2,0,0,0,2,0,0,0,1,0,0,1,0,0,2,0.0,0,0
20200520SKWO0,2020-05-20,WO,SK,0,B,박동원,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200520SKWO0,2020-05-20,WO,SK,0,B,이지영,1,8,4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0,1,0
20200521HHKT0,2020-05-21,KT,HH,0,B,강현우,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
20200521HHKT0,2020-05-21,KT,HH,0,B,오태곤,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200521HHKT0,2020-05-21,HH,KT,0,T,정진호,1,1,5,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,1,0
20200521HHKT0,2020-05-21,KT,HH,0,B,박승욱,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
20200521HHKT0,2020-05-21,KT,HH,0,B,김민혁,1,2,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,1,0
20200521HHKT0,2020-05-21,KT,HH,0,B,심우준,1,1,5,5,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,0
20200521HHKT0,2020-05-21,KT,HH,0,B,송민섭,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200521HHKT0,2020-05-21,KT,HH,0,B,김병희,1,9,4,4,1,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0.0,2,0
20200521HHKT0,2020-05-21,KT,HH,0,B,배정대,1,7,4,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0,0
20200521HHKT0,2020-05-21,KT,HH,0,B,조용호,1,3,5,3,1,1,2,2,0,0,0,0,0,0,2,0,0,0,0,0,3,1.0,1,1
20200521HHKT0,2020-05-21,KT,HH,0,B,강민국,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0
20200521HHKT0,2020-05-21,HH,KT,0,T,장진혁,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200521HHKT0,2020-05-21,KT,HH,0,B,로하스,1,5,5,2,1,0,2,1,0,0,0,0,0,1,1,0,1,0,0,0,3,0.0,0,0
20200521HHKT0,2020-05-21,KT,HH,0,B,강백호,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,2,0
20200521HHKT0,2020-05-21,HH,KT,0,T,호잉,1,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.0,2,0
20200521HHKT0,2020-05-21,HH,KT,0,T,정은원,1,2,5,4,2,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1.0,1,1
20200521HHKT0,2020-05-21,HH,KT,0,T,노시환,1,8,4,4,1,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0
20200521HHKT0,2020-05-21,KT,HH,0,B,박경수,1,6,4,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1.0,1,1
20200521HHKT0,2020-05-21,HH,KT,0,T,이성열,1,4,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.5,2,1
20200521HHKT0,2020-05-21,HH,KT,0,T,이용규,1,9,4,3,0,2,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1.0,1,1
20200521HHKT0,2020-05-21,HH,KT,0,T,김문호,1,5,4,3,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1.0,1,1
20200521HHKT0,2020-05-21,HH,KT,0,T,송광민,1,6,4,4,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1
20200521HHKT0,2020-05-21,HH,KT,0,T,최재훈,1,7,4,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1
20200521HHKT0,2020-05-21,KT,HH,0,B,장성우,1,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
20200521HHKT0,2020-05-21,HH,KT,0,T,김회성,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200521LGSS0,2020-05-21,LG,SS,0,T,라모스,1,4,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0
20200521LGSS0,2020-05-21,SS,LG,0,B,김지찬,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200521LGSS0,2020-05-21,SS,LG,0,B,살라디노,1,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
20200521LGSS0,2020-05-21,LG,SS,0,T,유강남,1,8,4,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0.0,0,0
20200521LGSS0,2020-05-21,LG,SS,0,T,이천웅,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0
20200521LGSS0,2020-05-21,SS,LG,0,B,김헌곤,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200521LGSS0,2020-05-21,SS,LG,0,B,구자욱,1,3,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
20200521LGSS0,2020-05-21,SS,LG,0,B,박찬도,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
20200521LGSS0,2020-05-21,SS,LG,0,B,박해민,1,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20200521LGSS0,2020-05-21,SS,LG,0,B,이성곤,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200521LGSS0,2020-05-21,SS,LG,0,B,김동엽,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20200521LGSS0,2020-05-21,LG,SS,0,T,구본혁,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20200521LGSS0,2020-05-21,SS,LG,0,B,이학주,1,5,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0.0,0,0
20200521LGSS0,2020-05-21,LG,SS,0,T,박용택,1,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20200521LGSS0,2020-05-21,SS,LG,0,B,강민호,1,8,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0.0,0,0
20200521LGSS0,2020-05-21,SS,LG,0,B,이원석,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0
20200521LGSS0,2020-05-21,LG,SS,0,T,정근우,1,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0
20200521LGSS0,2020-05-21,LG,SS,0,T,김현수,1,2,4,3,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1,0
20200521LGSS0,2020-05-21,LG,SS,0,T,김민성,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0
20200521LGSS0,2020-05-21,LG,SS,0,T,김용의,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200521LGSS0,2020-05-21,LG,SS,0,T,오지환,1,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0
20200521LGSS0,2020-05-21,LG,SS,0,T,채은성,1,3,4,4,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1
20200521LGSS0,2020-05-21,SS,LG,0,B,김상수,1,1,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0
20200521LTHT0,2020-05-21,LT,HT,0,T,마차도,1,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200521LTHT0,2020-05-21,LT,HT,0,T,김동한,1,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200521LTHT0,2020-05-21,LT,HT,0,T,허일,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200521LTHT0,2020-05-21,LT,HT,0,T,신본기,1,9,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200521LTHT0,2020-05-21,LT,HT,0,T,김준태,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20200521LTHT0,2020-05-21,HT,LT,0,B,박찬호,1,1,5,5,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,1,1
20200521LTHT0,2020-05-21,HT,LT,0,B,황대인,1,7,4,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2,2
20200521LTHT0,2020-05-21,HT,LT,0,B,최원준,1,6,4,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,2,0
20200521LTHT0,2020-05-21,LT,HT,0,T,추재현,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20200521LTHT0,2020-05-21,LT,HT,0,T,정보근,1,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20200521LTHT0,2020-05-21,LT,HT,0,T,한동희,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200521LTHT0,2020-05-21,HT,LT,0,B,터커,1,3,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1,0
20200521LTHT0,2020-05-21,LT,HT,0,T,이대호,1,4,4,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,2,1
20200521LTHT0,2020-05-21,HT,LT,0,B,최형우,1,4,4,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0.0,0,0
20200521LTHT0,2020-05-21,HT,LT,0,B,나주환,1,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0
20200521LTHT0,2020-05-21,LT,HT,0,T,민병헌,1,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0
20200521LTHT0,2020-05-21,LT,HT,0,T,손아섭,1,2,4,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20200521LTHT0,2020-05-21,LT,HT,0,T,전준우,1,3,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1,0
20200521LTHT0,2020-05-21,HT,LT,0,B,김선빈,1,2,4,3,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,0,0
20200521LTHT0,2020-05-21,HT,LT,0,B,나지완,1,5,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0
20200521LTHT0,2020-05-21,HT,LT,0,B,백용환,1,9,4,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20200521LTHT0,2020-05-21,LT,HT,0,T,안치홍,1,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0
20200521NCOB0,2020-05-21,OB,NC,0,B,안권수,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
20200521NCOB0,2020-05-21,NC,OB,0,T,알테어,1,8,5,4,3,2,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1.0,1,1
20200521NCOB0,2020-05-21,NC,OB,0,T,이상호,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200521NCOB0,2020-05-21,NC,OB,0,T,이원재,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200521NCOB0,2020-05-21,OB,NC,0,B,류지혁,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200521NCOB0,2020-05-21,OB,NC,0,B,박세혁,1,7,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1,0
20200521NCOB0,2020-05-21,NC,OB,0,T,박민우,1,1,6,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0
20200521NCOB0,2020-05-21,NC,OB,0,T,강진성,1,7,5,5,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,2,1
20200521NCOB0,2020-05-21,NC,OB,0,T,노진혁,1,6,5,4,2,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1.0,1,1
20200521NCOB0,2020-05-21,NC,OB,0,T,나성범,1,3,6,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,1
20200521NCOB0,2020-05-21,OB,NC,0,B,김인태,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
20200521NCOB0,2020-05-21,NC,OB,0,T,김준완,0,2,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200521NCOB0,2020-05-21,NC,OB,0,T,장현식,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200521NCOB0,2020-05-21,NC,OB,0,T,권희동,1,5,5,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.0,1,0
20200521NCOB0,2020-05-21,NC,OB,0,T,김태진,1,9,5,5,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0.5,2,1
20200521NCOB0,2020-05-21,NC,OB,0,T,김찬형,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200521NCOB0,2020-05-21,OB,NC,0,B,페르난데스,1,3,5,4,1,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.0,1,0
20200521NCOB0,2020-05-21,OB,NC,0,B,김재호,1,6,4,3,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1,1
20200521NCOB0,2020-05-21,NC,OB,0,T,박석민,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200521NCOB0,2020-05-21,NC,OB,0,T,양의지,1,4,5,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,1,0
20200521NCOB0,2020-05-21,OB,NC,0,B,최주환,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,2,0
20200521NCOB0,2020-05-21,NC,OB,0,T,이명기,1,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20200521NCOB0,2020-05-21,OB,NC,0,B,오재원,1,5,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1
20200521NCOB0,2020-05-21,NC,OB,0,T,김태군,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200521NCOB0,2020-05-21,OB,NC,0,B,박건우,1,1,5,3,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1,0
20200521NCOB0,2020-05-21,OB,NC,0,B,정수빈,1,9,4,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1,0
20200521NCOB0,2020-05-21,OB,NC,0,B,허경민,1,8,4,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0,1,1
20200521SKWO0,2020-05-21,SK,WO,0,T,오준혁,1,2,3,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,2,1
20200521SKWO0,2020-05-21,SK,WO,0,T,정진기,1,5,5,4,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.5,2,1
20200521SKWO0,2020-05-21,WO,SK,0,B,박정음,0,8,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1
20200521SKWO0,2020-05-21,WO,SK,0,B,김규민,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20200521SKWO0,2020-05-21,SK,WO,0,T,한동민,1,4,5,5,1,1,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0.0,1,0
20200521SKWO0,2020-05-21,WO,SK,0,B,조상우,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200521SKWO0,2020-05-21,SK,WO,0,T,이홍구,1,8,5,3,2,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2,1.0,1,1
20200521SKWO0,2020-05-21,SK,WO,0,T,노수광,1,1,3,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,2,1
20200521SKWO0,2020-05-21,WO,SK,0,B,김하성,1,2,5,4,2,3,2,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1.0,1,1
20200521SKWO0,2020-05-21,WO,SK,0,B,박준태,1,9,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0
20200521SKWO0,2020-05-21,SK,WO,0,T,이현석,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20200521SKWO0,2020-05-21,SK,WO,0,T,남태혁,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0
20200521SKWO0,2020-05-21,WO,SK,0,B,김혜성,1,7,5,4,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0.0,1,0
20200521SKWO0,2020-05-21,WO,SK,0,B,이정후,1,3,5,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,2,1
