게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,선수명,선발,타순,타자,타수,타점,득점,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고의4구,사구,삼진,병살타,실책,잔루,득점권타율,득점권타수,득점권안타
20160513HHHT0,2016-05-13,HT,HH,0,B,이범호,1,5,4,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,1,0
20160513HHHT0,2016-05-13,HT,HH,0,B,이성우,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160513HHHT0,2016-05-13,HH,HT,0,T,장민석,1,2,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,1,0
20160513HHHT0,2016-05-13,HH,HT,0,T,김경언,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0
20160513HHHT0,2016-05-13,HH,HT,0,T,김태균,1,4,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0
20160513HHHT0,2016-05-13,HT,HH,0,B,서동욱,1,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
20160513HHHT0,2016-05-13,HH,HT,0,T,이용규,1,1,4,3,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0
20160513HHHT0,2016-05-13,HT,HH,0,B,김주형,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
20160513HHHT0,2016-05-13,HH,HT,0,T,송광민,1,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0
20160513HHHT0,2016-05-13,HT,HH,0,B,나지완,1,4,4,2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0.0,2,0
20160513HHHT0,2016-05-13,HT,HH,0,B,백용환,1,8,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
20160513HHHT0,2016-05-13,HH,HT,0,T,오선진,1,9,4,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0
20160513HHHT0,2016-05-13,HH,HT,0,T,조인성,1,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0
20160513KTNC0,2016-05-13,NC,KT,0,B,박민우,1,2,4,4,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0.0,0,0
20160513KTNC0,2016-05-13,NC,KT,0,B,김성욱,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20160513KTNC0,2016-05-13,NC,KT,0,B,나성범,1,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1,0
20160513KTNC0,2016-05-13,NC,KT,0,B,김준완,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0
20160513KTNC0,2016-05-13,KT,NC,0,T,김민혁,1,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0
20160513KTNC0,2016-05-13,KT,NC,0,T,심우준,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160513KTNC0,2016-05-13,NC,KT,0,B,테임즈,1,4,4,4,3,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0.5,2,1
20160513KTNC0,2016-05-13,KT,NC,0,T,마르테,1,3,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
20160513KTNC0,2016-05-13,KT,NC,0,T,박기혁,1,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0
20160513KTNC0,2016-05-13,KT,NC,0,T,김상현,1,5,4,3,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1.0,1,1
20160513KTNC0,2016-05-13,KT,NC,0,T,박경수,1,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0
20160513KTNC0,2016-05-13,KT,NC,0,T,이대형,1,1,5,5,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0.0,0,0
20160513KTNC0,2016-05-13,NC,KT,0,B,지석훈,1,8,4,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160513KTNC0,2016-05-13,NC,KT,0,B,이종욱,1,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20160513KTNC0,2016-05-13,NC,KT,0,B,박석민,1,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0
20160513KTNC0,2016-05-13,NC,KT,0,B,조영훈,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160513KTNC0,2016-05-13,NC,KT,0,B,김종호,1,1,4,4,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1.0,1,1
20160513KTNC0,2016-05-13,KT,NC,0,T,김연훈,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160513KTNC0,2016-05-13,NC,KT,0,B,김태군,1,9,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0
20160513KTNC0,2016-05-13,KT,NC,0,T,하준호,0,9,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160513KTNC0,2016-05-13,KT,NC,0,T,김종민,1,8,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20160513KTNC0,2016-05-13,KT,NC,0,T,오정복,1,2,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0
20160513KTNC0,2016-05-13,NC,KT,0,B,이호준,1,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20160513KTNC0,2016-05-13,KT,NC,0,T,이진영,1,4,4,3,3,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1.0,1,1
20160513LTSS0,2016-05-13,SS,LT,0,B,백상원,1,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20160513LTSS0,2016-05-13,LT,SS,0,T,정훈,1,9,5,3,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1.0,1,1
20160513LTSS0,2016-05-13,LT,SS,0,T,김민하,0,4,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20160513LTSS0,2016-05-13,SS,LT,0,B,구자욱,1,3,5,3,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0.0,0,0
20160513LTSS0,2016-05-13,SS,LT,0,B,성의준,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160513LTSS0,2016-05-13,SS,LT,0,B,박해민,1,2,5,5,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,1,1
20160513LTSS0,2016-05-13,LT,SS,0,T,김상호,1,5,6,5,4,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0.666666667,3,2
20160513LTSS0,2016-05-13,SS,LT,0,B,이흥련,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160513LTSS0,2016-05-13,SS,LT,0,B,최선호,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20160513LTSS0,2016-05-13,SS,LT,0,B,김재현,1,9,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0.0,1,0
20160513LTSS0,2016-05-13,LT,SS,0,T,김대륙,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
20160513LTSS0,2016-05-13,LT,SS,0,T,아두치,1,1,6,5,2,2,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0.0,0,0
20160513LTSS0,2016-05-13,LT,SS,0,T,최준석,1,4,5,2,1,2,1,0,0,1,0,0,0,0,3,0,0,1,0,0,1,0.0,1,0
20160513LTSS0,2016-05-13,SS,LT,0,B,최형우,1,4,5,5,5,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.666666667,3,2
20160513LTSS0,2016-05-13,SS,LT,0,B,조동찬,1,8,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1,0
20160513LTSS0,2016-05-13,LT,SS,0,T,문규현,1,8,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2,0
20160513LTSS0,2016-05-13,SS,LT,0,B,김태완,0,7,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1,1
20160513LTSS0,2016-05-13,LT,SS,0,T,강민호,1,6,6,2,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0.0,1,0
20160513LTSS0,2016-05-13,LT,SS,0,T,김문호,1,2,6,4,1,2,2,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0.0,0,0
20160513LTSS0,2016-05-13,LT,SS,0,T,손용석,1,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0.0,3,0
20160513LTSS0,2016-05-13,LT,SS,0,T,손아섭,1,3,6,4,2,4,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0.0,2,0
20160513LTSS0,2016-05-13,SS,LT,0,B,이영욱,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0
20160513LTSS0,2016-05-13,LT,SS,0,T,오현근,0,7,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1
20160513LTSS0,2016-05-13,SS,LT,0,B,이지영,1,6,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,2,0
20160513LTSS0,2016-05-13,SS,LT,0,B,배영섭,1,1,5,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0
20160513LTSS0,2016-05-13,SS,LT,0,B,이승엽,1,5,5,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1,0
20160513OBWO0,2016-05-13,WO,OB,0,B,고종욱,1,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.666666667,3,2
20160513OBWO0,2016-05-13,WO,OB,0,B,박정음,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160513OBWO0,2016-05-13,OB,WO,0,T,최용제,1,9,5,3,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.0,1,0
20160513OBWO0,2016-05-13,WO,OB,0,B,김하성,1,8,4,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,2,1
20160513OBWO0,2016-05-13,WO,OB,0,B,임병욱,1,9,4,3,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,2,0.0,2,0
20160513OBWO0,2016-05-13,WO,OB,0,B,허정협,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160513OBWO0,2016-05-13,OB,WO,0,T,서예일,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0
20160513OBWO0,2016-05-13,OB,WO,0,T,조수행,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20160513OBWO0,2016-05-13,OB,WO,0,T,에반스,1,6,5,3,4,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0.666666667,3,2
20160513OBWO0,2016-05-13,WO,OB,0,B,대니돈,1,4,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0.0,1,0
20160513OBWO0,2016-05-13,WO,OB,0,B,이택근,1,3,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,2,0
20160513OBWO0,2016-05-13,OB,WO,0,T,김재호,1,7,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0
20160513OBWO0,2016-05-13,OB,WO,0,T,양의지,0,5,3,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,3,2
20160513OBWO0,2016-05-13,OB,WO,0,T,민병헌,1,3,5,4,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,0,0
20160513OBWO0,2016-05-13,OB,WO,0,T,최주환,1,8,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0
20160513OBWO0,2016-05-13,OB,WO,0,T,오재원,0,8,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20160513OBWO0,2016-05-13,WO,OB,0,B,채태인,1,6,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1,0
20160513OBWO0,2016-05-13,WO,OB,0,B,김민성,1,5,4,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,1,1
20160513OBWO0,2016-05-13,WO,OB,0,B,서건창,1,1,5,2,1,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0.0,0,0
20160513OBWO0,2016-05-13,OB,WO,0,T,김재환,1,4,5,4,0,0,2,1,0,0,0,0,0,0,1,0,0,2,0,0,2,0.0,1,0
20160513OBWO0,2016-05-13,OB,WO,0,T,박건우,1,1,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,2,1
20160513OBWO0,2016-05-13,OB,WO,0,T,정수빈,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20160513OBWO0,2016-05-13,OB,WO,0,T,허경민,1,2,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1,0
20160513OBWO0,2016-05-13,WO,OB,0,B,박동원,1,7,4,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0
20160513OBWO0,2016-05-13,OB,WO,0,T,홍성흔,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
20160513SKLG0,2016-05-13,LG,SK,0,B,이천웅,1,7,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0,0
20160513SKLG0,2016-05-13,LG,SK,0,B,서상우,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
20160513SKLG0,2016-05-13,SK,LG,0,T,김민식,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0
20160513SKLG0,2016-05-13,SK,LG,0,T,최정민,1,8,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0
20160513SKLG0,2016-05-13,LG,SK,0,B,황목치승,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20160513SKLG0,2016-05-13,SK,LG,0,T,이진석,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160513SKLG0,2016-05-13,LG,SK,0,B,히메네스,1,5,4,4,1,0,2,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0.5,2,1
20160513SKLG0,2016-05-13,LG,SK,0,B,안익훈,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0
20160513SKLG0,2016-05-13,SK,LG,0,T,고메즈,1,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0
20160513SKLG0,2016-05-13,LG,SK,0,B,정상호,1,8,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0
20160513SKLG0,2016-05-13,SK,LG,0,T,조동화,1,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0.0,1,0
20160513SKLG0,2016-05-13,SK,LG,0,T,박재상,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160513SKLG0,2016-05-13,LG,SK,0,B,박용택,1,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,2,0
20160513SKLG0,2016-05-13,LG,SK,0,B,손주인,1,9,3,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0
20160513SKLG0,2016-05-13,SK,LG,0,T,이대수,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160513SKLG0,2016-05-13,LG,SK,0,B,임훈,1,2,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,2,1
20160513SKLG0,2016-05-13,SK,LG,0,T,박정권,1,6,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,0,0
20160513SKLG0,2016-05-13,SK,LG,0,T,정의윤,1,4,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1
20160513SKLG0,2016-05-13,SK,LG,0,T,최정,1,3,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,0
20160513SKLG0,2016-05-13,LG,SK,0,B,이병규,1,4,4,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0
20160513SKLG0,2016-05-13,SK,LG,0,T,최승준,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20160513SKLG0,2016-05-13,SK,LG,0,T,김성현,1,9,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
20160513SKLG0,2016-05-13,SK,LG,0,T,이재원,1,5,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0
20160513SKLG0,2016-05-13,SK,LG,0,T,이명기,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0
20160513SKLG0,2016-05-13,LG,SK,0,B,오지환,1,6,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,1,0
20160513SKLG0,2016-05-13,LG,SK,0,B,채은성,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160513SKLG0,2016-05-13,LG,SK,0,B,정성훈,1,3,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,2,0
20160514HHHT0,2016-05-14,HT,HH,0,B,윤정우,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20160514HHHT0,2016-05-14,HT,HH,0,B,오준혁,1,1,5,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20160514HHHT0,2016-05-14,HT,HH,0,B,윤완주,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160514HHHT0,2016-05-14,HH,HT,0,T,하주석,1,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0
20160514HHHT0,2016-05-14,HH,HT,0,T,양성우,1,7,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20160514HHHT0,2016-05-14,HT,HH,0,B,고영우,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160514HHHT0,2016-05-14,HT,HH,0,B,노수광,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160514HHHT0,2016-05-14,HH,HT,0,T,신성현,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20160514HHHT0,2016-05-14,HT,HH,0,B,강한울,1,9,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,0
20160514HHHT0,2016-05-14,HT,HH,0,B,필,1,3,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0
20160514HHHT0,2016-05-14,HT,HH,0,B,김호령,1,2,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2,0
20160514HHHT0,2016-05-14,HH,HT,0,T,로사리오,1,3,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160514HHHT0,2016-05-14,HT,HH,0,B,김주찬,1,5,4,3,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1.0,1,1
20160514HHHT0,2016-05-14,HH,HT,0,T,김경언,1,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0
20160514HHHT0,2016-05-14,HH,HT,0,T,김태균,1,4,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0
20160514HHHT0,2016-05-14,HH,HT,0,T,차일목,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
20160514HHHT0,2016-05-14,HT,HH,0,B,서동욱,1,6,4,3,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.666666667,3,2
20160514HHHT0,2016-05-14,HH,HT,0,T,이용규,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160514HHHT0,2016-05-14,HT,HH,0,B,김주형,1,7,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,3,1
20160514HHHT0,2016-05-14,HH,HT,0,T,정근우,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160514HHHT0,2016-05-14,HH,HT,0,T,송광민,1,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0.0,0,0
20160514HHHT0,2016-05-14,HT,HH,0,B,나지완,1,4,5,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,3,0
20160514HHHT0,2016-05-14,HT,HH,0,B,백용환,1,8,4,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1
20160514HHHT0,2016-05-14,HH,HT,0,T,오선진,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160514HHHT0,2016-05-14,HH,HT,0,T,조인성,1,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160514KTNC0,2016-05-14,NC,KT,0,B,박민우,1,2,5,4,0,1,1,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0.0,2,0
20160514KTNC0,2016-05-14,NC,KT,0,B,김성욱,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20160514KTNC0,2016-05-14,NC,KT,0,B,나성범,1,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20160514KTNC0,2016-05-14,NC,KT,0,B,김준완,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0
20160514KTNC0,2016-05-14,NC,KT,0,B,테임즈,1,4,5,3,1,1,1,0,0,0,1,0,0,0,2,0,0,1,0,0,2,0.5,2,1
20160514KTNC0,2016-05-14,KT,NC,0,T,마르테,1,3,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0
20160514KTNC0,2016-05-14,KT,NC,0,T,박기혁,1,9,4,3,1,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.0,0,0
20160514KTNC0,2016-05-14,KT,NC,0,T,김상현,1,5,4,3,2,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1.0,1,1
20160514KTNC0,2016-05-14,KT,NC,0,T,박경수,1,6,4,3,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0
20160514KTNC0,2016-05-14,KT,NC,0,T,이대형,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
20160514KTNC0,2016-05-14,NC,KT,0,B,손시헌,1,8,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,2,0
20160514KTNC0,2016-05-14,NC,KT,0,B,이종욱,1,7,4,3,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.5,2,1
20160514KTNC0,2016-05-14,NC,KT,0,B,용덕한,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20160514KTNC0,2016-05-14,NC,KT,0,B,박석민,1,6,4,4,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0.5,2,1
20160514KTNC0,2016-05-14,NC,KT,0,B,조영훈,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
20160514KTNC0,2016-05-14,NC,KT,0,B,김종호,1,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20160514KTNC0,2016-05-14,KT,NC,0,T,김연훈,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160514KTNC0,2016-05-14,NC,KT,0,B,김태군,1,9,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1,1
20160514KTNC0,2016-05-14,KT,NC,0,T,하준호,1,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2,0
20160514KTNC0,2016-05-14,KT,NC,0,T,김종민,1,8,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,1,0
20160514KTNC0,2016-05-14,KT,NC,0,T,오정복,1,2,5,5,1,2,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0
20160514KTNC0,2016-05-14,NC,KT,0,B,이호준,1,5,5,5,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0.0,1,0
20160514KTNC0,2016-05-14,KT,NC,0,T,이진영,1,4,5,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0.0,1,0
20160514LTSS0,2016-05-14,SS,LT,0,B,백상원,1,7,5,4,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1.0,1,1
20160514LTSS0,2016-05-14,LT,SS,0,T,정훈,1,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0
20160514LTSS0,2016-05-14,SS,LT,0,B,구자욱,1,3,5,4,3,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1.0,2,2
20160514LTSS0,2016-05-14,SS,LT,0,B,박해민,1,2,2,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0
20160514LTSS0,2016-05-14,LT,SS,0,T,김상호,1,5,4,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1,1
20160514LTSS0,2016-05-14,LT,SS,0,T,안중열,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160514LTSS0,2016-05-14,SS,LT,0,B,최선호,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20160514LTSS0,2016-05-14,SS,LT,0,B,김재현,1,9,4,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1,0
20160514LTSS0,2016-05-14,LT,SS,0,T,김대륙,1,8,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0
