게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,완투,결과,홀드,이닝*3,투구 수,타자,타수,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고4,사구,삼진,병살타,폭투,보크,실책,실점,자책점,득점권WHIP,2점차이하WHIP,345번타자WHIP
20190411KTWO0,2019-04-11,KT,WO,0,T,0,W,0,27,124,34,32,5,1,0,1,0,0,0,0,2,0,0,7,0,0,0,0,1,1,0.0,0.666666667,1.5
20190411NCHT0,2019-04-11,HT,NC,0,B,0,L,0,27,130,38,36,12,2,0,0,0,1,1,0,0,0,1,9,1,2,0,0,4,4,2.25,2.2,0.9
20190411NCHT0,2019-04-11,NC,HT,0,T,0,W,2,27,143,37,34,9,3,0,0,1,0,0,0,3,0,0,9,2,0,0,0,2,2,1.125,1.5,0.6
20190411OBLT0,2019-04-11,LT,OB,0,B,0,L,0,27,156,40,36,11,1,0,0,2,0,0,1,3,0,0,6,0,0,0,0,5,5,1.285714286,1.8,1.5
20190411OBLT0,2019-04-11,OB,LT,0,T,0,W,0,27,125,37,35,10,2,0,1,0,0,0,0,2,0,0,9,2,0,0,0,1,1,1.0,1.333333333,0.818181818
20190411SKHH0,2019-04-11,HH,SK,0,B,0,L,0,27,143,35,33,8,2,0,0,0,1,0,0,2,0,0,9,1,1,0,0,1,1,1.125,1.111111111,1.333333333
20190411SKHH0,2019-04-11,SK,HH,0,T,0,W,0,27,99,31,31,5,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0.0,0.5555555560000001,0.666666667
20190411SSLG0,2019-04-11,LG,SS,0,B,0,W,0,27,130,32,28,6,0,0,1,0,0,1,0,2,0,1,6,4,0,0,0,2,2,0.75,0.7142857140000001,1.875
20190411SSLG0,2019-04-11,SS,LG,0,T,0,L,0,24,133,36,34,10,2,1,1,2,0,0,0,2,0,0,6,0,2,0,0,5,5,1.2,1.736842105,1.0
20190412HHWO0,2019-04-12,WO,HH,0,B,0,W,1,27,118,33,32,9,2,0,1,0,0,0,0,1,0,0,7,4,0,0,0,3,3,1.0,1.125,1.2
20190412HHWO0,2019-04-12,HH,WO,0,T,0,L,0,24,140,38,32,11,3,1,1,1,0,0,0,5,0,1,7,2,0,0,0,5,5,0.923076923,1.75,1.333333333
20190412HTSK0,2019-04-12,SK,HT,0,B,0,D,0,36,188,50,46,12,2,0,0,1,0,1,1,2,0,0,10,1,0,0,0,4,2,1.0,1.166666667,1.5
20190412HTSK0,2019-04-12,HT,SK,0,T,0,D,2,36,265,61,45,10,1,1,0,1,0,1,0,11,2,4,11,0,1,0,0,4,4,2.454545455,1.75,2.0
20190412KTSS0,2019-04-12,SS,KT,0,B,0,W,0,27,119,30,29,2,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0.0,0.25,0.75
20190412KTSS0,2019-04-12,KT,SS,0,T,0,L,0,24,134,37,30,8,1,0,0,1,1,0,0,6,0,1,3,2,0,0,0,5,3,5.25,1.714285714,1.875
20190412LTNC0,2019-04-12,NC,LT,0,B,0,W,0,27,124,34,33,8,0,0,0,0,0,0,0,1,0,0,6,2,0,0,0,1,1,0.0,1.0,0.6
20190412LTNC0,2019-04-12,LT,NC,0,T,0,L,0,24,132,31,28,6,1,0,1,0,2,0,0,3,0,0,10,0,1,0,0,2,2,0.0,1.125,3.6
20190412OBLG0,2019-04-12,LG,OB,0,B,0,W,1,27,134,34,31,7,1,0,0,0,0,0,0,3,0,0,9,2,0,0,0,0,0,0.0,1.0,1.666666667
20190412OBLG0,2019-04-12,OB,LG,0,T,0,L,0,24,129,33,30,10,0,0,0,1,1,1,1,1,0,0,5,1,0,0,0,3,3,1.2,1.875,1.666666667
20190413HHWO0,2019-04-13,WO,HH,0,B,0,W,0,27,148,39,36,12,1,1,0,1,0,1,0,2,0,0,7,2,0,0,0,3,3,0.692307692,1.5,0.818181818
20190413HHWO0,2019-04-13,HH,WO,0,T,0,L,0,24,154,40,35,12,3,0,0,2,0,0,0,5,0,0,5,1,0,0,0,5,4,2.0,15.0,3.0
20190413HTSK0,2019-04-13,SK,HT,0,B,0,L,1,27,122,36,33,8,1,0,2,0,0,0,1,1,0,1,5,1,0,0,0,6,6,1.5,1.153846154,0.6
20190413HTSK0,2019-04-13,HT,SK,0,T,0,W,1,27,186,44,35,8,2,0,2,2,0,0,0,8,0,1,8,0,1,0,0,4,4,1.5,2.357142857,1.666666667
20190413KTSS0,2019-04-13,SS,KT,0,B,0,L,0,27,135,38,35,12,1,0,1,1,2,1,0,2,0,0,4,0,1,0,0,5,5,1.333333333,1.375,3.5
20190413KTSS0,2019-04-13,KT,SS,0,T,0,W,1,27,169,40,33,6,3,0,1,0,0,0,0,6,0,1,7,1,1,0,0,3,2,0.545454545,1.304347826,1.5
20190413LTNC0,2019-04-13,NC,LT,0,B,0,W,1,27,156,39,36,10,0,0,2,0,0,0,0,3,0,0,10,0,0,0,0,5,5,1.0,1.5,2.25
20190413LTNC0,2019-04-13,LT,NC,0,T,0,L,0,24,145,42,35,12,4,0,1,0,0,0,0,7,0,0,6,1,0,0,0,7,7,3.75,2.454545455,1.090909091
20190413OBLG0,2019-04-13,LG,OB,0,B,0,W,2,27,180,41,34,6,0,0,1,1,0,0,0,6,0,1,8,0,0,0,0,2,2,1.285714286,1.5,0.461538462
20190413OBLG0,2019-04-13,OB,LG,0,T,0,L,0,24,150,41,37,13,2,0,0,1,0,0,0,4,0,0,4,1,0,0,0,5,5,1.384615385,2.318181818,2.25
20190414HHWO0,2019-04-14,WO,HH,0,B,0,L,0,30,173,45,40,11,2,0,1,0,0,0,0,4,0,1,13,1,0,0,0,3,3,1.5,1.5,1.666666667
20190414HHWO0,2019-04-14,HH,WO,0,T,0,W,0,30,161,40,39,11,3,0,0,1,1,0,0,1,0,0,9,0,0,0,0,2,2,1.125,1.2,1.2
20190414HTSK0,2019-04-14,SK,HT,0,B,0,L,0,27,123,37,35,9,1,0,2,0,0,0,0,2,0,0,6,0,0,0,0,4,4,3.0,1.65,1.0
20190414HTSK0,2019-04-14,HT,SK,0,T,0,W,2,27,124,36,31,6,0,0,0,1,0,0,0,4,0,1,7,2,0,0,0,2,2,1.0,0.7894736840000001,2.142857143
20190414KTSS0,2019-04-14,SS,KT,0,B,0,W,0,27,170,47,42,15,3,0,1,0,0,0,0,5,0,0,10,1,0,0,0,12,10,5.0,0.954545455,2.333333333
20190414KTSS0,2019-04-14,KT,SS,0,T,0,L,0,24,140,42,35,15,0,1,3,2,1,1,1,5,0,0,5,1,0,0,0,14,14,2.666666667,1.764705882,3.375
20190414LTNC0,2019-04-14,NC,LT,0,B,0,W,0,27,152,37,36,9,1,0,0,0,0,0,0,0,0,1,6,1,0,0,0,1,0,0.25,1.0,1.125
20190414LTNC0,2019-04-14,LT,NC,0,T,0,L,0,24,166,40,32,10,2,0,2,0,0,0,1,6,0,1,5,2,0,1,0,8,7,1.714285714,2.571428571,4.0
20190414OBLG0,2019-04-14,LG,OB,0,B,0,L,0,27,137,45,37,13,2,0,0,3,0,0,2,4,0,2,3,1,0,0,0,8,7,2.0,2.666666667,2.625
20190414OBLG0,2019-04-14,OB,LG,0,T,0,W,0,27,107,30,29,5,1,0,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0.0,1.333333333,0.75
20190416HHKT0,2019-04-16,KT,HH,0,B,0,W,1,27,139,36,32,7,2,0,0,0,1,0,0,4,0,0,4,2,0,0,0,2,2,0.75,0.954545455,1.666666667
20190416HHKT0,2019-04-16,HH,KT,0,T,0,L,0,24,113,29,24,5,0,0,1,1,3,1,0,4,0,0,6,2,0,0,0,4,4,6.0,1.05,1.714285714
20190416HTLT0,2019-04-16,LT,HT,0,B,0,W,2,27,184,47,38,13,1,1,0,0,1,0,0,9,0,0,9,1,1,0,0,9,9,3.333333333,3.272727273,2.0
20190416HTLT0,2019-04-16,HT,LT,0,T,0,L,0,24,150,42,38,15,4,0,0,0,0,0,1,3,0,0,7,0,1,0,0,10,10,3.75,3.0,2.625
20190416LGNC0,2019-04-16,NC,LG,0,B,0,L,0,33,178,49,40,9,0,0,0,1,0,1,1,4,0,3,8,1,0,0,0,7,7,1.25,1.161290323,0.692307692
20190416LGNC0,2019-04-16,LG,NC,0,T,0,W,0,33,163,43,39,6,0,0,0,0,0,0,0,3,0,1,7,1,2,0,0,2,1,0.0,0.9,0.818181818
20190416SKOB0,2019-04-16,OB,SK,0,B,0,W,0,27,142,36,36,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,1.2,0.7142857140000001,2.142857143
20190416SKOB0,2019-04-16,SK,OB,0,T,0,L,0,24,155,40,32,15,1,0,1,2,1,2,1,5,1,0,6,1,2,0,0,8,8,2.181818182,2.25,1.153846154
20190416WOSS0,2019-04-16,SS,WO,0,B,0,L,0,27,178,42,36,10,3,0,1,2,2,0,0,6,0,0,7,0,0,1,0,4,3,0.923076923,1.956521739,2.25
20190416WOSS0,2019-04-16,WO,SS,0,T,0,W,0,27,142,34,32,5,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,1.0,0.428571429,0.545454545
20190417HHKT0,2019-04-17,KT,HH,0,B,0,L,0,27,179,41,32,8,3,0,0,4,0,0,2,7,0,0,10,1,1,0,0,8,7,2.0,2.368421053,1.5
20190417HHKT0,2019-04-17,HH,KT,0,T,0,W,2,27,150,40,37,11,2,0,1,0,0,0,0,3,0,0,9,1,1,0,0,5,5,1.5,1.411764706,2.25
20190417HTLT0,2019-04-17,LT,HT,0,B,0,W,0,30,172,47,42,14,2,0,2,1,0,0,1,4,0,0,13,0,0,0,0,6,6,1.333333333,1.8,12.0
20190417HTLT0,2019-04-17,HT,LT,0,T,0,L,0,28,189,48,41,16,1,1,2,0,0,2,0,4,2,1,7,0,1,0,0,8,8,2.25,2.142857143,3.857142857
20190417LGNC0,2019-04-17,NC,LG,0,B,0,L,0,36,212,56,47,13,2,0,0,1,0,2,0,6,1,1,14,0,0,0,0,4,2,1.5,1.583333333,1.384615385
20190417LGNC0,2019-04-17,LG,NC,0,T,0,W,2,36,201,51,44,10,3,1,0,0,0,0,0,5,1,2,11,3,0,0,0,2,2,0.6,1.25,2.625
20190417SKOB0,2019-04-17,OB,SK,0,B,0,W,0,27,135,36,33,7,1,0,1,0,0,0,0,3,0,0,7,0,5,0,0,3,3,0.428571429,1.0,0.6
20190417SKOB0,2019-04-17,SK,OB,0,T,0,L,0,24,146,42,33,12,2,0,1,0,0,0,3,6,0,0,5,2,1,0,0,12,9,2.7,0.0,3.0
20190417WOSS0,2019-04-17,SS,WO,0,B,0,L,0,27,136,39,35,11,3,0,0,0,0,0,1,3,0,0,3,1,0,0,0,5,5,1.153846154,1.636363636,1.2
20190417WOSS0,2019-04-17,WO,SS,0,T,0,W,1,27,113,35,31,4,1,0,1,0,0,0,1,3,0,0,8,0,1,0,0,3,3,0.0,0.409090909,2.142857143
20190418HHKT0,2019-04-18,KT,HH,0,B,0,W,0,27,136,40,36,10,4,0,1,0,0,0,0,3,0,1,6,0,0,0,0,5,5,1.5,1.235294118,1.666666667
20190418HHKT0,2019-04-18,HH,KT,0,T,0,L,0,24,144,36,33,10,2,2,1,1,0,0,0,3,0,0,5,2,0,0,1,6,6,1.714285714,1.846153846,0.6
20190418HTLT0,2019-04-18,LT,HT,0,B,0,W,1,27,162,43,38,11,1,0,2,0,0,0,0,5,0,0,7,0,0,0,0,9,9,9.0,2.2,1.090909091
20190418HTLT0,2019-04-18,HT,LT,0,T,0,L,0,26,177,46,36,13,4,2,1,0,0,0,2,7,0,1,6,0,1,0,0,10,10,1.846153846,2.2,3.857142857
20190418LGNC0,2019-04-18,NC,LG,0,B,0,L,0,27,163,38,38,9,2,0,2,0,1,0,0,0,0,0,11,0,2,0,0,6,2,1.5,0.7826086959999999,0.666666667
20190418LGNC0,2019-04-18,LG,NC,0,T,0,W,0,27,132,34,32,8,0,0,0,0,0,0,0,2,0,0,10,2,0,0,0,1,1,0.375,1.285714286,0.9
20190418SKOB0,2019-04-18,OB,SK,0,B,0,L,0,27,143,38,34,8,0,0,0,2,0,1,0,3,0,0,8,0,0,0,0,4,4,1.5,1.222222222,1.5
20190418SKOB0,2019-04-18,SK,OB,0,T,0,W,3,27,153,39,34,9,3,1,0,0,0,0,1,4,0,0,5,2,1,0,0,3,3,0.75,1.4444444440000002,2.0
20190418WOSS0,2019-04-18,SS,WO,0,B,0,W,1,33,164,45,38,8,2,1,0,0,0,1,1,5,1,0,6,3,0,0,1,4,3,0.818181818,1.181818182,0.75
20190418WOSS0,2019-04-18,WO,SS,0,T,0,L,0,31,200,48,42,14,5,1,0,0,0,2,0,4,1,0,11,0,0,0,0,5,5,1.8,1.741935484,3.0
20190419KTLT0,2019-04-19,LT,KT,0,B,0,L,0,27,161,40,35,10,2,0,0,2,1,1,0,4,0,0,6,0,2,0,0,6,6,3.0,1.8,3.0
20190419KTLT0,2019-04-19,KT,LT,0,T,0,W,0,27,158,41,33,6,1,0,0,0,1,0,0,8,0,0,5,0,0,0,0,5,3,1.5,1.846153846,1.5
20190419NCSK0,2019-04-19,SK,NC,0,B,0,L,0,27,194,50,45,21,5,0,3,0,0,2,0,3,0,0,7,1,0,0,0,14,14,5.1428571430000005,4.2,3.75
20190419NCSK0,2019-04-19,NC,SK,0,T,0,W,1,27,182,46,40,11,2,2,2,0,0,0,0,5,0,1,12,0,1,0,0,11,11,5.25,0.6,1.666666667
20190419OBHT0,2019-04-19,HT,OB,0,B,0,L,0,27,170,45,33,7,4,1,1,0,1,0,1,9,1,2,4,0,0,0,0,8,8,1.8,2.0,0.5
20190419OBHT0,2019-04-19,OB,HT,0,T,0,W,2,27,180,47,38,14,3,1,1,1,0,2,0,6,1,1,7,1,0,0,0,6,4,1.235294118,2.181818182,1.8
20190419SSHH0,2019-04-19,HH,SS,0,B,0,W,2,33,206,51,46,13,1,0,2,3,0,0,0,5,0,0,13,0,0,0,0,3,3,1.714285714,1.636363636,1.909090909
20190419SSHH0,2019-04-19,SS,HH,0,T,0,L,0,32,149,42,33,8,1,0,1,0,1,2,2,5,1,0,9,2,0,0,0,4,4,2.4,1.21875,2.333333333
20190419WOLG0,2019-04-19,LG,WO,0,B,0,L,0,27,174,48,40,15,4,0,1,1,0,0,1,6,0,1,8,1,1,0,0,13,13,3.0,6.0,6.0
20190419WOLG0,2019-04-19,WO,LG,0,T,0,W,0,27,142,37,36,10,1,0,0,1,0,0,0,1,0,0,10,1,1,0,0,3,3,0.75,0.0,1.333333333
20190420KTLT0,2019-04-20,LT,KT,0,B,0,W,3,30,170,45,36,9,1,0,1,1,0,1,1,7,2,0,9,0,1,0,0,4,4,1.333333333,1.6,2.625
20190420KTLT0,2019-04-20,KT,LT,0,T,0,L,0,28,126,40,33,8,1,0,1,0,0,1,1,5,1,0,10,1,0,1,0,5,5,6.0,1.392857143,2.0
20190420NCSK0,2019-04-20,SK,NC,0,B,0,W,1,27,141,38,35,10,2,0,1,0,0,0,1,1,0,1,7,0,0,0,0,4,4,0.0,0.818181818,1.333333333
20190420NCSK0,2019-04-20,NC,SK,0,T,0,L,0,24,144,41,38,15,3,0,3,0,0,0,1,1,0,1,5,0,0,0,0,10,10,1.2,2.7,1.090909091
20190420OBHT0,2019-04-20,HT,OB,0,B,0,L,0,27,180,46,35,14,3,2,1,1,0,0,2,9,0,0,3,2,3,0,0,10,10,2.25,3.0,1.909090909
20190420OBHT0,2019-04-20,OB,HT,0,T,0,W,0,27,121,34,30,5,2,0,0,0,1,0,1,3,0,0,4,0,0,0,0,1,1,0.0,0.666666667,1.333333333
20190420SSHH0,2019-04-20,HH,SS,0,B,0,W,0,27,151,43,38,12,4,0,0,0,0,0,2,3,0,0,8,0,0,0,0,5,4,0.9,6.0,1.5
20190420SSHH0,2019-04-20,SS,HH,0,T,0,L,0,24,168,40,36,12,4,0,1,1,0,0,1,3,0,0,6,0,0,0,0,12,10,6.75,0.0,3.0
20190420WOLG0,2019-04-20,LG,WO,0,B,0,L,0,27,157,40,35,10,2,0,0,2,0,1,0,3,0,1,8,1,0,0,0,7,6,2.0,1.5,1.090909091
20190420WOLG0,2019-04-20,WO,LG,0,T,0,W,0,27,143,36,34,8,1,0,0,0,1,0,0,2,0,0,5,0,0,0,0,3,3,4.5,1.090909091,1.333333333
20190421KTLT0,2019-04-21,LT,KT,0,B,0,L,0,27,173,44,37,11,3,0,2,0,0,1,0,6,0,0,7,0,2,0,0,6,6,1.5,1.846153846,1.5
20190421KTLT0,2019-04-21,KT,LT,0,T,0,W,0,27,140,37,30,7,0,0,0,0,0,2,0,5,0,0,7,1,0,0,0,3,3,1.714285714,1.25,0.9
20190421NCSK0,2019-04-21,SK,NC,0,B,0,W,2,27,142,34,31,7,2,0,0,1,0,0,0,2,0,1,8,3,0,0,0,1,1,0.3,1.2,0.545454545
20190421NCSK0,2019-04-21,NC,SK,0,T,0,L,0,24,127,36,32,9,1,0,2,0,0,0,0,4,0,0,7,1,0,0,0,4,4,1.2,3.428571429,2.142857143
20190421OBHT0,2019-04-21,HT,OB,0,B,0,L,0,27,158,43,34,10,1,0,2,0,1,0,1,6,0,2,6,1,0,0,0,9,9,4.5,1.578947368,2.25
20190421OBHT0,2019-04-21,OB,HT,0,T,0,W,0,27,129,35,32,6,3,0,0,0,0,0,1,2,0,0,4,0,1,0,0,2,2,0.0,0.833333333,1.0
20190421SSHH0,2019-04-21,HH,SS,0,B,0,L,0,27,192,51,47,23,6,2,1,1,0,0,1,3,0,0,3,2,2,0,0,16,16,3.666666667,2.4,3.333333333
20190421SSHH0,2019-04-21,SS,HH,0,T,1,W,0,27,128,29,27,0,0,0,0,0,1,0,0,1,0,1,13,0,0,0,0,0,0,0.0,0.0,0.0
20190421WOLG0,2019-04-21,LG,WO,0,B,0,W,2,27,135,35,33,8,0,0,0,1,1,0,0,1,0,1,4,1,0,0,0,3,2,1.8,1.0,0.272727273
20190421WOLG0,2019-04-21,WO,LG,0,T,0,L,0,24,143,36,29,7,3,0,0,1,1,1,1,4,0,1,6,0,0,0,1,5,2,1.666666667,1.375,0.272727273
20190423HTLG0,2019-04-23,LG,HT,0,B,0,W,0,27,125,33,29,3,2,0,0,0,0,0,0,2,0,2,6,1,0,0,0,2,2,1.5,0.333333333,0.545454545
20190423HTLG0,2019-04-23,HT,LG,0,T,0,L,0,24,166,40,31,9,2,1,1,2,0,0,0,9,0,0,3,1,0,1,0,9,9,3.5,3.0,4.0
20190423NCKT0,2019-04-23,KT,NC,0,B,0,L,2,27,134,38,33,9,2,0,0,0,0,1,1,1,0,2,2,1,1,0,0,4,3,0.857142857,1.111111111,0.9
20190423NCKT0,2019-04-23,NC,KT,0,T,0,W,0,27,160,38,35,8,1,0,0,1,0,0,0,3,0,0,6,0,1,0,0,3,3,2.4,1.222222222,1.5
20190423OBWO0,2019-04-23,WO,OB,0,B,0,L,0,27,136,41,38,13,4,1,1,0,1,0,1,2,0,0,6,0,0,0,0,9,9,2.0,2.1,2.0
20190423OBWO0,2019-04-23,OB,WO,0,T,0,W,0,27,124,36,35,8,2,1,0,1,0,0,0,1,0,0,5,0,1,0,0,3,3,1.5,1.0,0.6
20190424HTLG0,2019-04-24,LG,HT,0,B,0,W,0,27,130,35,32,6,3,0,0,1,0,0,0,3,0,0,9,1,0,0,0,3,3,0.375,0.5,1.5
20190424HTLG0,2019-04-24,HT,LG,0,T,0,L,0,24,144,39,37,14,3,1,0,0,0,0,1,1,0,0,4,2,1,0,0,10,7,1.090909091,3.0,1.666666667
20190424LTHH0,2019-04-24,HH,LT,0,B,0,W,0,33,183,46,40,12,1,0,0,0,1,0,0,5,0,1,10,3,0,0,0,4,4,1.5,1.545454545,1.153846154
20190424LTHH0,2019-04-24,LT,HH,0,T,0,L,0,30,159,42,37,9,2,0,1,0,1,1,0,4,0,0,8,3,1,0,1,5,2,4.0,1.3,2.25
20190424NCKT0,2019-04-24,KT,NC,0,B,0,L,0,27,147,43,38,12,5,0,3,0,1,1,1,2,0,1,5,0,1,0,1,10,4,1.2,1.5,1.8
20190424NCKT0,2019-04-24,NC,KT,0,T,0,W,0,27,117,32,31,6,1,0,0,0,0,0,0,0,0,1,5,3,0,0,0,2,2,0.0,0.833333333,1.125
20190424OBWO0,2019-04-24,WO,OB,0,B,0,W,0,27,137,34,32,6,2,0,1,0,0,0,0,2,0,0,6,1,0,0,0,3,3,4.0,1.0,1.333333333
20190424OBWO0,2019-04-24,OB,WO,0,T,0,L,0,24,136,38,36,13,4,1,1,1,0,0,0,2,0,0,6,1,0,0,0,8,8,2.0,1.894736842,1.0
20190424SKSS0,2019-04-24,SS,SK,0,B,0,L,1,33,210,51,42,12,4,0,3,1,0,0,1,8,1,0,6,2,1,0,0,9,9,3.0,1.32,3.75
20190424SKSS0,2019-04-24,SK,SS,0,T,0,W,0,33,221,56,47,16,3,0,0,2,0,2,0,7,0,0,12,1,1,0,1,8,7,1.5,2.045454545,2.1
20190425OBWO0,2019-04-25,WO,OB,0,B,0,W,3,27,146,41,37,11,3,0,2,0,0,0,0,4,0,0,6,1,0,0,0,6,6,1.5,3.0,1.090909091
20190425OBWO0,2019-04-25,OB,WO,0,T,0,L,0,24,158,44,40,16,3,0,1,0,0,0,0,3,0,1,5,0,0,0,1,9,5,1.363636364,2.4,5.0
20190425SKSS0,2019-04-25,SS,SK,0,B,0,L,0,30,164,43,37,8,1,0,0,2,0,0,2,4,0,0,11,0,1,0,0,4,4,2.0,1.2,2.625
20190425SKSS0,2019-04-25,SK,SS,0,T,0,W,1,30,187,48,39,12,3,0,0,2,0,3,0,5,1,1,11,0,0,0,0,3,2,1.125,1.7,2.0
20190426HTWO0,2019-04-26,WO,HT,0,B,0,W,0,27,154,42,40,14,3,1,0,0,0,0,0,2,0,0,6,1,1,0,0,4,4,2.0,1.8,2.0
20190426HTWO0,2019-04-26,HT,WO,0,T,0,L,0,24,158,41,31,8,2,1,0,0,0,0,3,6,0,1,8,0,0,0,0,8,7,1.875,2.769230769,2.0
20190426LTOB0,2019-04-26,OB,LT,0,B,0,W,0,27,181,44,35,8,1,1,0,0,0,0,1,7,0,1,7,1,0,0,0,8,7,1.875,0.6,1.090909091
20190426LTOB0,2019-04-26,LT,OB,0,T,0,L,0,24,177,42,37,12,2,1,0,1,0,0,1,3,0,1,11,0,2,0,0,11,9,3.0,1.8,1.5
20190426SKKT0,2019-04-26,KT,SK,0,B,0,L,0,27,164,39,32,6,1,0,0,2,0,0,0,6,0,1,3,1,0,1,0,2,1,1.8,1.333333333,1.5
20190426SKKT0,2019-04-26,SK,KT,0,T,0,W,1,27,117,32,31,5,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0.0,0.666666667,0.545454545
20190427HHNC0,2019-04-27,NC,HH,0,B,0,W,1,27,145,37,30,4,0,0,0,0,0,0,0,6,0,1,7,2,0,0,0,1,0,0.6,1.5,1.0
20190427HHNC0,2019-04-27,HH,NC,0,T,0,L,0,24,174,47,44,22,7,0,2,1,0,0,1,1,0,1,8,0,0,0,1,15,15,2.076923077,2.0625,3.428571429
20190427HTWO0,2019-04-27,WO,HT,0,B,0,L,0,27,169,42,33,9,2,0,0,0,0,1,1,7,1,0,7,1,1,0,0,6,5,1.714285714,1.777777778,2.625
20190427HTWO0,2019-04-27,HT,WO,0,T,0,W,0,27,116,36,35,8,2,0,2,1,0,0,0,1,1,0,8,0,0,0,0,4,4,0.75,1.0,2.142857143
20190427LGSS0,2019-04-27,SS,LG,0,B,0,L,0,27,168,45,37,12,2,0,2,0,1,1,0,6,0,1,8,0,1,0,0,8,6,1.384615385,4.5,0.75
20190427LGSS0,2019-04-27,LG,SS,0,T,0,W,0,27,114,35,32,7,1,0,0,1,0,0,0,3,0,0,5,1,0,0,0,0,0,0.428571429,0.0,0.6
20190427LTOB0,2019-04-27,OB,LT,0,B,0,W,0,27,122,33,32,5,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0.0,0.666666667,1.0
20190427LTOB0,2019-04-27,LT,OB,0,T,0,L,0,24,157,41,32,10,3,0,0,1,0,0,1,7,2,1,13,1,3,0,0,7,7,1.75,2.25,1.5
20190427SKKT0,2019-04-27,KT,SK,0,B,0,L,0,27,124,30,30,4,1,0,2,0,1,0,0,0,0,0,10,0,0,0,0,2,2,0.0,0.444444444,0.333333333
20190427SKKT0,2019-04-27,SK,KT,0,T,0,W,3,27,166,38,34,8,1,0,0,0,0,0,1,3,0,0,9,0,0,0,0,1,1,0.666666667,1.222222222,1.0
20190428HHNC0,2019-04-28,NC,HH,0,B,0,W,0,27,143,38,36,9,1,0,2,0,0,0,0,2,0,0,11,0,0,0,0,4,4,0.6,0.5,3.0
20190428HHNC0,2019-04-28,HH,NC,0,T,0,L,0,24,172,41,35,11,0,0,2,1,0,0,0,5,0,1,9,1,0,0,0,10,10,5.25,1.4,1.666666667
20190428HTWO0,2019-04-28,WO,HT,0,B,0,W,3,27,152,43,40,14,2,0,0,3,1,0,0,3,0,0,7,0,0,0,0,5,4,1.5,2.4375,3.428571429
20190428HTWO0,2019-04-28,HT,WO,0,T,0,L,1,24,195,44,39,16,3,0,1,0,0,0,0,5,0,0,5,1,0,1,0,13,11,3.666666667,1.875,2.625
20190428LGSS0,2019-04-28,SS,LG,0,B,0,L,0,27,134,34,31,6,1,1,1,1,0,0,0,2,0,1,7,2,0,0,0,2,2,0.75,0.8888888890000001,0.9
20190428LGSS0,2019-04-28,LG,SS,0,T,0,W,0,27,155,34,30,6,1,0,0,0,1,1,1,1,0,1,11,0,0,0,0,1,1,0.0,0.7777777779999999,0.6
20190428LTOB0,2019-04-28,OB,LT,0,B,0,W,0,27,113,33,33,7,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,2,2,1.0,0.5,1.0
20190428LTOB0,2019-04-28,LT,OB,0,T,0,L,0,24,169,47,35,10,2,0,3,1,0,0,1,9,0,2,6,0,0,0,0,9,8,1.25,3.75,2.625
20190428SKKT0,2019-04-28,KT,SK,0,B,0,L,0,27,127,38,34,9,1,0,0,0,0,0,0,4,0,0,6,0,0,0,0,3,3,1.714285714,1.4444444440000002,1.875
20190428SKKT0,2019-04-28,SK,KT,0,T,0,W,1,27,124,31,31,5,0,0,0,0,0,0,0,0,0,0,9,1,2,0,0,0,0,0.0,0.625,0.3
20190430KTLG0,2019-04-30,LG,KT,0,B,0,W,0,33,214,54,47,15,4,0,3,1,0,0,1,6,0,0,5,0,1,0,0,9,8,1.5,1.565217391,1.25
20190430KTLG0,2019-04-30,KT,LG,0,T,0,L,0,32,207,55,46,19,2,0,2,2,1,1,1,7,1,0,4,3,0,0,0,10,10,2.0,2.85,1.285714286
20190430NCLT0,2019-04-30,LT,NC,0,B,0,W,0,27,142,35,30,4,1,0,0,1,0,0,0,4,0,1,10,1,0,0,0,1,1,2.25,0.666666667,1.5
20190430NCLT0,2019-04-30,NC,LT,0,T,0,L,0,24,127,35,32,9,3,0,1,0,0,0,0,2,0,1,6,1,0,0,0,6,5,1.125,1.875,1.125
20190430OBHH0,2019-04-30,HH,OB,0,B,0,W,0,27,97,32,30,7,0,0,0,1,1,0,0,2,0,0,5,2,0,0,0,1,0,2.0,1.0,0.9
20190430OBHH0,2019-04-30,OB,HH,0,T,0,L,0,24,124,32,26,5,1,0,1,1,0,1,0,4,1,1,5,1,0,0,0,2,2,0.75,1.125,1.333333333
20190430SSHT0,2019-04-30,HT,SS,0,B,0,W,0,27,136,35,33,6,3,0,0,0,1,0,0,1,0,1,6,0,1,0,0,0,0,0.0,1.0,0.666666667
20190430SSHT0,2019-04-30,SS,HT,0,T,0,L,0,24,135,37,34,9,1,0,1,0,0,0,0,3,0,0,7,0,1,0,0,8,4,4.5,2.25,2.142857143
