게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,선수명,선발,구원,완투,종료,결과,홀드,이닝*3,투구 수,타자,타수,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고4,사구,삼진,병살타,폭투,보크,실책,실점,자책점,득점권WHIP,2점차이하WHIP,345번타자WHIP
20200519HHKT0,2020-05-19,KT,HH,0,B,주권,0,1,0,0, ,1,4,16,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20200519HHKT0,2020-05-19,KT,HH,0,B,박세진,0,1,0,0, ,0,1,13,5,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,4,9.0,0.0,6.0
20200519HHKT0,2020-05-19,KT,HH,0,B,이대은,0,1,0,1,S,0,3,15,5,4,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.0,0.0,0.0
20200519HHKT0,2020-05-19,KT,HH,0,B,쿠에바스,1,0,0,0,W,0,19,102,27,24,5,1,0,0,0,0,0,0,1,0,2,7,0,0,0,0,4,4,1.5,1.5,0.0
20200519HHKT0,2020-05-19,KT,HH,0,B,이선우,0,1,0,0, ,0,0,12,3,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0
20200519HHKT0,2020-05-19,HH,KT,0,T,장시환,1,0,0,0,L,0,9,79,20,16,8,2,0,1,0,1,0,0,4,0,0,3,0,1,0,0,7,7,3.5,5.25,4.0
20200519LGSS0,2020-05-19,SS,LG,0,B,뷰캐넌,1,0,0,0,L,0,15,104,27,23,10,0,0,3,0,0,0,0,4,0,0,1,2,0,0,0,10,10,15.0,0.0,6.0
20200519LGSS0,2020-05-19,SS,LG,0,B,이승현,0,1,0,1, ,0,3,19,4,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.0,0.0,1.5
20200519LGSS0,2020-05-19,LG,SS,0,T,임찬규,1,0,0,0,W,0,18,99,26,24,7,1,0,1,0,0,0,1,1,0,0,6,0,0,0,0,4,4,0.6,0.0,0.857142857
20200519LGSS0,2020-05-19,SS,LG,0,B,김대우,0,1,0,0, ,0,3,14,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0
20200519LGSS0,2020-05-19,LG,SS,0,T,이상규,0,1,0,1, ,0,5,22,5,5,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0.0,0.0,0.0
20200519LGSS0,2020-05-19,SS,LG,0,B,장지훈,0,1,0,0, ,0,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20200519LGSS0,2020-05-19,SS,LG,0,B,김윤수,0,1,0,0, ,0,3,17,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20200519LGSS0,2020-05-19,LG,SS,0,T,송은범,0,1,0,0, ,0,4,24,7,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,6.0
20200519LTHT0,2020-05-19,HT,LT,0,B,고영창,0,1,0,0, ,0,1,9,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20200519LTHT0,2020-05-19,HT,LT,0,B,박준표,0,1,0,0, ,0,2,7,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20200519LTHT0,2020-05-19,LT,HT,0,T,최영환,0,1,0,0, ,0,6,30,9,8,2,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0.0,0.0,1.5
20200519LTHT0,2020-05-19,HT,LT,0,B,이민우,1,0,0,0,W,0,18,83,25,21,4,1,0,0,0,0,0,1,3,0,0,6,0,0,0,0,2,2,2.0,0.0,1.5
20200519LTHT0,2020-05-19,HT,LT,0,B,문경찬,0,1,0,1, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0
20200519LTHT0,2020-05-19,HT,LT,0,B,김명찬,0,1,0,0, ,0,2,9,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.5,0.0,3.0
20200519LTHT0,2020-05-19,HT,LT,0,B,김현준,0,1,0,0, ,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20200519LTHT0,2020-05-19,LT,HT,0,T,서준원,1,0,0,0,L,0,12,85,22,21,11,0,0,3,2,0,0,0,0,0,1,2,1,0,0,0,7,7,4.0,3.0,1.5
20200519LTHT0,2020-05-19,LT,HT,0,T,고효준,0,1,0,1, ,0,3,28,8,3,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,2,2,3.0,0.0,0.0
20200519LTHT0,2020-05-19,LT,HT,0,T,김대우,0,1,0,0, ,0,3,18,5,5,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20200519NCOB0,2020-05-19,NC,OB,0,T,라이트,1,0,0,0,W,0,15,115,25,19,4,0,0,0,0,0,0,0,5,0,1,5,0,0,1,0,0,0,1.285714286,0.0,2.4
20200519NCOB0,2020-05-19,OB,NC,0,B,이형범,0,1,0,0, ,0,2,20,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.0,0.0
20200519NCOB0,2020-05-19,NC,OB,0,T,임정호,0,1,0,0, ,1,2,13,4,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.0,3.0,6.0
20200519NCOB0,2020-05-19,NC,OB,0,T,박진우,0,1,0,0, ,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20200519NCOB0,2020-05-19,NC,OB,0,T,배재환,0,1,0,0, ,1,1,16,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0
20200519NCOB0,2020-05-19,OB,NC,0,B,이영하,1,0,0,0,L,0,12,88,22,17,7,1,0,0,0,0,1,1,2,0,1,4,0,1,1,0,4,4,1.714285714,9.0,1.2
20200519NCOB0,2020-05-19,OB,NC,0,B,최원준,0,1,0,0, ,0,6,40,10,8,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0.0,6.0
20200519NCOB0,2020-05-19,OB,NC,0,B,박치국,0,1,0,1, ,0,6,32,8,7,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,1.5,2.0,0.0
20200519NCOB0,2020-05-19,OB,NC,0,B,권혁,0,1,0,0, ,0,1,8,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0
20200519NCOB0,2020-05-19,NC,OB,0,T,원종현,0,1,0,1,S,0,4,19,5,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.75,0.0
20200519NCOB0,2020-05-19,NC,OB,0,T,강윤구,0,1,0,0, ,0,2,25,6,6,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0.0,0.0,1.5
20200519SKWO0,2020-05-19,SK,WO,0,T,핀토,1,0,0,0,L,0,13,97,26,23,9,3,0,0,1,0,0,0,3,0,0,4,1,0,0,0,8,7,2.5,2.727272727,2.4
20200519SKWO0,2020-05-19,WO,SK,0,B,김태훈,0,1,0,0,W,0,10,41,10,9,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0.0,0.0,0.0
20200519SKWO0,2020-05-19,SK,WO,0,T,조영우,0,1,0,0, ,0,3,18,6,5,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1.5,0.0,1.5
20200519SKWO0,2020-05-19,SK,WO,0,T,박민호,0,1,0,0, ,0,5,17,5,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0
20200519SKWO0,2020-05-19,WO,SK,0,B,최원태,1,0,0,0, ,0,8,69,17,13,4,1,0,0,0,0,0,0,4,0,0,2,0,0,0,0,5,4,4.0,1.285714286,1.5
20200519SKWO0,2020-05-19,WO,SK,0,B,임규빈,0,1,0,1, ,0,3,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20200519SKWO0,2020-05-19,SK,WO,0,T,김주한,0,1,0,0, ,0,0,17,4,1,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,1,0.0,0.0,0.0
20200519SKWO0,2020-05-19,WO,SK,0,B,김재웅,0,1,0,0, ,0,3,20,4,4,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,0.0
20200519SKWO0,2020-05-19,WO,SK,0,B,오주원,0,1,0,0, ,0,3,25,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20200519SKWO0,2020-05-19,SK,WO,0,T,박희수,0,1,0,1, ,0,3,13,4,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,0.0
20200520HHKT0,2020-05-20,KT,HH,0,B,배제성,1,0,0,0,W,0,21,100,27,25,6,1,0,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0.0,1.5,1.5
20200520HHKT0,2020-05-20,HH,KT,0,T,박주홍,0,1,0,1, ,0,7,46,12,12,5,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,2,3.0,0.0,9.0
20200520HHKT0,2020-05-20,KT,HH,0,B,김성훈,0,1,0,1, ,0,3,17,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20200520HHKT0,2020-05-20,HH,KT,0,T,안영명,0,1,0,0, ,0,5,24,6,4,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0
20200520HHKT0,2020-05-20,KT,HH,0,B,하준호,0,1,0,0, ,0,3,26,6,4,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1.0,0.0,1.5
20200520HHKT0,2020-05-20,HH,KT,0,T,장민재,1,0,0,0,L,0,12,91,25,22,12,2,1,0,2,0,0,2,1,0,0,1,0,0,0,0,6,6,0.5,4.5,2.4
20200520LGSS0,2020-05-20,SS,LG,0,B,이승현,0,1,0,0, ,1,2,9,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,1.5,0.0
20200520LGSS0,2020-05-20,SS,LG,0,B,노성호,0,1,0,0, ,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20200520LGSS0,2020-05-20,LG,SS,0,T,김대현,0,1,0,1, ,0,3,18,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0
20200520LGSS0,2020-05-20,SS,LG,0,B,최지광,0,1,0,0, ,1,4,26,6,5,1,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1.5,1.5,6.0
20200520LGSS0,2020-05-20,LG,SS,0,T,윌슨,1,0,0,0,L,0,21,92,26,23,4,1,0,0,3,0,0,2,1,0,0,6,1,0,0,0,3,2,0.6,0.7142857140000001,1.8
20200520LGSS0,2020-05-20,SS,LG,0,B,최채흥,1,0,0,0,W,0,18,105,24,22,4,0,0,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,0.0,0.833333333,0.857142857
20200520LGSS0,2020-05-20,SS,LG,0,B,우규민,0,1,0,1,S,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20200520LTHT0,2020-05-20,LT,HT,0,T,스트레일리,1,0,0,0,L,0,15,98,25,21,6,3,0,1,0,0,0,0,4,0,0,6,0,0,0,0,5,5,1.0,3.0,10.5
20200520LTHT0,2020-05-20,HT,LT,0,B,가뇽,1,0,0,0,W,0,18,103,21,18,2,0,0,0,1,0,0,0,2,0,1,9,1,0,0,0,0,0,0.0,0.5,1.5
20200520LTHT0,2020-05-20,HT,LT,0,B,고영창,0,1,0,0, ,0,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20200520LTHT0,2020-05-20,HT,LT,0,B,박준표,0,1,0,0, ,0,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20200520LTHT0,2020-05-20,LT,HT,0,T,이인복,0,1,0,1, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20200520LTHT0,2020-05-20,HT,LT,0,B,김현준,0,1,0,1, ,0,3,13,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,6.0
20200520LTHT0,2020-05-20,LT,HT,0,T,송승준,0,1,0,0, ,0,6,43,9,9,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,1.5
20200520NCOB0,2020-05-20,OB,NC,0,B,플렉센,1,0,0,0, ,0,24,108,29,26,4,0,0,1,1,1,1,0,2,1,0,10,0,0,0,0,1,1,0.75,0.75,1.0
20200520NCOB0,2020-05-20,NC,OB,0,T,김건태,0,1,0,0, ,0,1,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0
20200520NCOB0,2020-05-20,NC,OB,0,T,강동연,0,1,0,0,L,0,2,11,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,1.5,0.0
20200520NCOB0,2020-05-20,OB,NC,0,B,윤명준,0,1,0,0, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20200520NCOB0,2020-05-20,OB,NC,0,B,함덕주,0,1,0,1,W,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20200520NCOB0,2020-05-20,NC,OB,0,T,임정호,0,1,0,0, ,0,3,15,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20200520NCOB0,2020-05-20,NC,OB,0,T,박진우,0,1,0,0, ,0,1,1,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,3.0,0.0
20200520NCOB0,2020-05-20,NC,OB,0,T,구창모,1,0,0,0, ,0,24,100,27,26,2,1,0,0,0,0,0,0,1,0,0,7,0,0,0,0,1,1,0.0,0.375,0.375
20200520NCOB0,2020-05-20,OB,NC,0,B,이현승,0,1,0,0, ,0,3,13,4,4,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,1.0,1.5
20200520NCOB0,2020-05-20,NC,OB,0,T,강윤구,0,1,0,1, ,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20200520SKWO0,2020-05-20,SK,WO,0,T,박종훈,1,0,0,0,W,0,15,93,24,21,6,0,0,1,5,0,0,0,3,0,0,6,0,1,0,0,3,3,1.0,1.8,0.857142857
20200520SKWO0,2020-05-20,WO,SK,0,B,양현,0,1,0,0, ,0,3,15,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0
20200520SKWO0,2020-05-20,SK,WO,0,T,서진용,0,1,0,0, ,1,6,20,7,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5,0.0
20200520SKWO0,2020-05-20,SK,WO,0,T,김정빈,0,1,0,0, ,1,3,15,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20200520SKWO0,2020-05-20,WO,SK,0,B,이영준,0,1,0,0, ,0,2,20,5,4,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0.0,4.5,6.0
20200520SKWO0,2020-05-20,WO,SK,0,B,임규빈,0,1,0,1, ,0,7,30,7,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20200520SKWO0,2020-05-20,WO,SK,0,B,이승호,1,0,0,0, ,0,15,89,21,20,5,0,0,1,0,0,0,0,1,0,0,7,0,0,0,0,2,2,3.0,1.2,0.5
20200520SKWO0,2020-05-20,SK,WO,0,T,하재훈,0,1,0,1,S,0,3,12,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
20200520SKWO0,2020-05-20,WO,SK,0,B,오주원,0,1,0,0,L,0,0,9,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0
20200521HHKT0,2020-05-21,KT,HH,0,B,소형준,1,0,0,0,L,0,16,85,26,24,9,1,0,1,0,0,0,0,2,0,0,2,1,0,0,0,8,8,9.0,2.625,1.285714286
20200521HHKT0,2020-05-21,HH,KT,0,T,신정락,0,1,0,0, ,0,3,16,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20200521HHKT0,2020-05-21,KT,HH,0,B,류희운,0,1,0,1, ,0,3,17,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20200521HHKT0,2020-05-21,KT,HH,0,B,김민수,0,1,0,0, ,0,5,19,6,6,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0
20200521HHKT0,2020-05-21,HH,KT,0,T,김범수,0,1,0,0,W,0,6,40,9,8,2,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,1,1.5,0.0,6.0
20200521HHKT0,2020-05-21,HH,KT,0,T,박상원,0,1,0,1, ,0,3,16,5,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,3.0
20200521HHKT0,2020-05-21,HH,KT,0,T,김진영,0,1,0,0, ,0,5,19,5,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,1.5
20200521HHKT0,2020-05-21,KT,HH,0,B,김성훈,0,1,0,0, ,0,3,14,3,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0
20200521HHKT0,2020-05-21,HH,KT,0,T,김이환,1,0,0,0, ,0,10,84,19,14,6,2,0,0,1,0,1,1,3,0,0,3,0,0,0,0,3,3,2.4,1.5,3.0
20200521HHKT0,2020-05-21,KT,HH,0,B,전유수,0,1,0,0, ,0,0,12,3,2,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0
20200521LGSS0,2020-05-21,LG,SS,0,T,이민호,1,0,0,0,W,0,16,86,20,16,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0.0,0.9375,3.0
20200521LGSS0,2020-05-21,LG,SS,0,T,김윤식,0,1,0,0, ,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20200521LGSS0,2020-05-21,SS,LG,0,B,임현준,0,1,0,0, ,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20200521LGSS0,2020-05-21,LG,SS,0,T,이상규,0,1,0,1,S,0,3,10,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,1.0,1.0
20200521LGSS0,2020-05-21,SS,LG,0,B,장지훈,0,1,0,0, ,0,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20200521LGSS0,2020-05-21,SS,LG,0,B,김윤수,0,1,0,1, ,0,2,14,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20200521LGSS0,2020-05-21,LG,SS,0,T,정우영,0,1,0,0, ,1,7,26,8,8,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0.0,0.428571429,0.0
20200521LGSS0,2020-05-21,SS,LG,0,B,원태인,1,0,0,0,L,0,21,98,29,27,6,1,0,1,1,0,0,0,2,0,0,6,0,0,0,0,2,2,1.5,1.142857143,1.5
20200521LTHT0,2020-05-21,LT,HT,0,T,박시영,0,1,0,0, ,0,3,13,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,1.5
20200521LTHT0,2020-05-21,HT,LT,0,B,임기영,1,0,0,0,W,0,24,90,26,26,5,1,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,1,3.0,1.0,1.125
20200521LTHT0,2020-05-21,LT,HT,0,T,박세웅,1,0,0,0,L,0,12,76,20,17,6,1,0,0,1,1,0,0,3,0,0,2,0,1,0,0,5,5,4.5,3.0,1.2
20200521LTHT0,2020-05-21,LT,HT,0,T,이인복,0,1,0,0, ,0,3,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20200521LTHT0,2020-05-21,LT,HT,0,T,최영환,0,1,0,1, ,0,3,18,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20200521LTHT0,2020-05-21,HT,LT,0,B,전상현,0,1,0,1, ,0,3,14,5,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,3.0
20200521LTHT0,2020-05-21,LT,HT,0,T,김대우,0,1,0,0, ,0,3,22,6,5,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1.5,0.0,6.0
20200521NCOB0,2020-05-21,NC,OB,0,T,이재학,1,0,0,0, ,0,15,93,26,22,8,0,1,0,0,0,0,0,3,0,1,1,1,0,0,1,4,4,1.125,2.142857143,2.0
20200521NCOB0,2020-05-21,OB,NC,0,B,윤명준,0,1,0,0, ,1,2,13,4,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,3.0,0.0
20200521NCOB0,2020-05-21,OB,NC,0,B,이형범,0,1,0,0,L,0,0,26,5,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,5,0.0,0.0,0.0
20200521NCOB0,2020-05-21,NC,OB,0,T,장현식,0,1,0,1,W,0,6,32,8,7,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0.0,0.0,0.0
20200521NCOB0,2020-05-21,NC,OB,0,T,배재환,0,1,0,0, ,0,6,31,6,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,1.5
20200521NCOB0,2020-05-21,OB,NC,0,B,최원준,0,1,0,1, ,0,2,17,6,6,4,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,4,4,0.0,0.0,0.0
20200521NCOB0,2020-05-21,OB,NC,0,B,박치국,0,1,0,0, ,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20200521NCOB0,2020-05-21,OB,NC,0,B,권혁,0,1,0,0, ,1,2,12,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20200521NCOB0,2020-05-21,OB,NC,0,B,이현승,0,1,0,0, ,1,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20200521NCOB0,2020-05-21,OB,NC,0,B,유희관,1,0,0,0, ,0,18,90,27,26,10,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,2,2,1.285714286,1.2,1.125
20200521SKWO0,2020-05-21,WO,SK,0,B,양현,0,1,0,0, ,0,3,18,6,4,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0.0,3.0,0.0
20200521SKWO0,2020-05-21,SK,WO,0,T,서진용,0,1,0,0, ,0,3,24,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0
20200521SKWO0,2020-05-21,SK,WO,0,T,정영일,0,1,0,0, ,1,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20200521SKWO0,2020-05-21,WO,SK,0,B,한현희,1,0,0,0, ,0,15,80,24,21,8,0,0,1,0,1,1,0,2,0,0,2,1,0,0,0,5,5,2.4,4.8,2.0
20200521SKWO0,2020-05-21,SK,WO,0,T,문승원,1,0,0,0, ,0,13,93,23,21,8,4,0,0,0,0,0,0,2,0,0,4,1,0,0,1,6,4,4.0,3.75,6.0
20200521SKWO0,2020-05-21,WO,SK,0,B,조상우,0,1,0,1,W,0,6,24,6,6,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.5,1.0
20200521SKWO0,2020-05-21,SK,WO,0,T,김정빈,0,1,0,0, ,0,4,21,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5,0.75,0.0
20200521SKWO0,2020-05-21,WO,SK,0,B,이영준,0,1,0,0, ,1,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20200521SKWO0,2020-05-21,SK,WO,0,T,조영우,0,1,0,1, ,0,0,5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20200521SKWO0,2020-05-21,SK,WO,0,T,박민호,0,1,0,0, ,0,1,11,3,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,6.0,3.0
20200521SKWO0,2020-05-21,SK,WO,0,T,김주온,0,1,0,0,L,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0
20200521SKWO0,2020-05-21,WO,SK,0,B,김재웅,0,1,0,0, ,0,3,9,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0
20200521SKWO0,2020-05-21,SK,WO,0,T,하재훈,0,1,0,0, ,0,3,22,5,4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,3.0,2.0,1.5
20200521SKWO0,2020-05-21,WO,SK,0,B,김상수,0,1,0,0, ,0,0,11,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0
20200522HHNC0,2020-05-22,NC,HH,0,B,김건태,0,1,0,0, ,0,5,27,6,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20200522HHNC0,2020-05-22,NC,HH,0,B,강동연,0,1,0,1, ,0,3,12,3,3,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0
20200522HHNC0,2020-05-22,HH,NC,0,T,박상원,0,1,0,0, ,1,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20200522HHNC0,2020-05-22,HH,NC,0,T,김진영,0,1,0,0, ,1,3,18,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20200522HHNC0,2020-05-22,NC,HH,0,B,김영규,1,0,0,0,L,0,15,88,22,21,6,1,0,3,0,0,0,0,1,0,0,3,0,0,0,0,5,3,0.0,1.615384615,0.428571429
20200522HHNC0,2020-05-22,HH,NC,0,T,서폴드,1,0,0,0,W,0,18,103,24,20,6,0,0,1,0,0,0,1,3,0,0,4,2,0,0,0,3,3,1.0,1.5,2.0
20200522HHNC0,2020-05-22,HH,NC,0,T,정우람,0,1,0,1,S,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0
