게임키,일자,원정팀코드,홈팀코드,더블헤더코드,요일,구장
20160804SSSK0,2016-08-04,SS,SK,0,목,문학
20160804WOLT0,2016-08-04,WO,LT,0,목,사직
20160805HTSS0,2016-08-05,HT,SS,0,금,대구
20160805KTLG0,2016-08-05,KT,LG,0,금,잠실
20160805NCHH0,2016-08-05,NC,HH,0,금,대전
20160805OBLT0,2016-08-05,OB,LT,0,금,사직
20160805SKWO0,2016-08-05,SK,WO,0,금,고척
20160806HTSS0,2016-08-06,HT,SS,0,토,대구
20160806KTLG0,2016-08-06,KT,LG,0,토,잠실
20160806NCHH0,2016-08-06,NC,HH,0,토,대전
20160806OBLT0,2016-08-06,OB,LT,0,토,사직
20160806SKWO0,2016-08-06,SK,WO,0,토,고척
20160807HTSS0,2016-08-07,HT,SS,0,일,대구
20160807KTLG0,2016-08-07,KT,LG,0,일,잠실
20160807NCHH0,2016-08-07,NC,HH,0,일,대전
20160807OBLT0,2016-08-07,OB,LT,0,일,사직
20160807SKWO0,2016-08-07,SK,WO,0,일,고척
20160809HTOB0,2016-08-09,HT,OB,0,화,잠실
20160809LGSK0,2016-08-09,LG,SK,0,화,문학
20160809LTNC0,2016-08-09,LT,NC,0,화,마산
20160809SSHH0,2016-08-09,SS,HH,0,화,대전
20160809WOKT0,2016-08-09,WO,KT,0,화,수원
20160810HTOB0,2016-08-10,HT,OB,0,수,잠실
20160810LGSK0,2016-08-10,LG,SK,0,수,문학
20160810LTNC0,2016-08-10,LT,NC,0,수,마산
20160810SSHH0,2016-08-10,SS,HH,0,수,대전
20160810WOKT0,2016-08-10,WO,KT,0,수,수원
20160811HHLT0,2016-08-11,HH,LT,0,목,울산
20160811HTWO0,2016-08-11,HT,WO,0,목,고척
20160811KTSK0,2016-08-11,KT,SK,0,목,문학
20160811NCLG0,2016-08-11,NC,LG,0,목,잠실
20160811OBSS0,2016-08-11,OB,SS,0,목,대구
20160812HHLT0,2016-08-12,HH,LT,0,금,울산
20160812HTWO0,2016-08-12,HT,WO,0,금,고척
20160812KTSK0,2016-08-12,KT,SK,0,금,문학
20160812NCLG0,2016-08-12,NC,LG,0,금,잠실
20160812OBSS0,2016-08-12,OB,SS,0,금,대구
20160813HHHT0,2016-08-13,HH,HT,0,토,광주
20160813KTNC0,2016-08-13,KT,NC,0,토,마산
20160813LGSS0,2016-08-13,LG,SS,0,토,대구
20160813LTSK0,2016-08-13,LT,SK,0,토,문학
20160813WOOB0,2016-08-13,WO,OB,0,토,잠실
20160814HHHT0,2016-08-14,HH,HT,0,일,광주
20160814KTNC0,2016-08-14,KT,NC,0,일,마산
20160814LGSS0,2016-08-14,LG,SS,0,일,대구
20160814LTSK0,2016-08-14,LT,SK,0,일,문학
20160814WOOB0,2016-08-14,WO,OB,0,일,잠실
20160816KTHT0,2016-08-16,KT,HT,0,화,광주
20160816LTWO0,2016-08-16,LT,WO,0,화,고척
20160816OBHH0,2016-08-16,OB,HH,0,화,청주
20160816SKLG0,2016-08-16,SK,LG,0,화,잠실
20160816SSNC0,2016-08-16,SS,NC,0,화,마산
20160817LTWO0,2016-08-17,LT,WO,0,수,고척
20160817OBHH0,2016-08-17,OB,HH,0,수,청주
20160817SKLG0,2016-08-17,SK,LG,0,수,잠실
20160817SSNC0,2016-08-17,SS,NC,0,수,마산
20160818HHLG0,2016-08-18,HH,LG,0,목,잠실
20160818HTLT0,2016-08-18,HT,LT,0,목,사직
20160818NCWO0,2016-08-18,NC,WO,0,목,고척
20160818OBSK0,2016-08-18,OB,SK,0,목,문학
20160818SSKT0,2016-08-18,SS,KT,0,목,수원
20160819HHLG0,2016-08-19,HH,LG,0,금,잠실
20160819HTLT0,2016-08-19,HT,LT,0,금,사직
20160819NCWO0,2016-08-19,NC,WO,0,금,고척
20160819OBSK0,2016-08-19,OB,SK,0,금,문학
20160819SSKT0,2016-08-19,SS,KT,0,금,수원
20160820HHKT0,2016-08-20,HH,KT,0,토,수원
20160820LGHT0,2016-08-20,LG,HT,0,토,광주
20160820NCOB0,2016-08-20,NC,OB,0,토,잠실
20160820SKLT0,2016-08-20,SK,LT,0,토,사직
20160820SSWO0,2016-08-20,SS,WO,0,토,고척
20160821HHKT0,2016-08-21,HH,KT,0,일,수원
20160821LGHT0,2016-08-21,LG,HT,0,일,광주
20160821NCOB0,2016-08-21,NC,OB,0,일,잠실
20160821SKLT0,2016-08-21,SK,LT,0,일,사직
20160821SSWO0,2016-08-21,SS,WO,0,일,고척
20160823HTNC0,2016-08-23,HT,NC,0,화,마산
20160823KTLT0,2016-08-23,KT,LT,0,화,울산
20160823LGOB0,2016-08-23,LG,OB,0,화,잠실
20160823SKSS0,2016-08-23,SK,SS,0,화,대구
20160824HTNC0,2016-08-24,HT,NC,0,수,마산
20160824KTLT0,2016-08-24,KT,LT,0,수,울산
20160824LGOB0,2016-08-24,LG,OB,0,수,잠실
20160824SKSS0,2016-08-24,SK,SS,0,수,대구
20160824WOHH0,2016-08-24,WO,HH,0,수,대전
20160825LGWO0,2016-08-25,LG,WO,0,목,고척
20160825NCHH0,2016-08-25,NC,HH,0,목,대전
20160825SKKT0,2016-08-25,SK,KT,0,목,수원
20160825SSHT0,2016-08-25,SS,HT,0,목,광주
20160826LGWO0,2016-08-26,LG,WO,0,금,고척
20160826LTOB0,2016-08-26,LT,OB,0,금,잠실
20160826NCHH0,2016-08-26,NC,HH,0,금,대전
20160826SKKT0,2016-08-26,SK,KT,0,금,수원
20160827HHSK0,2016-08-27,HH,SK,0,토,문학
20160827KTLG0,2016-08-27,KT,LG,0,토,잠실
20160827LTSS0,2016-08-27,LT,SS,0,토,대구
20160827OBHT0,2016-08-27,OB,HT,0,토,광주
20160827WONC0,2016-08-27,WO,NC,0,토,마산
20160828HHSK0,2016-08-28,HH,SK,0,일,문학
20160828KTLG0,2016-08-28,KT,LG,0,일,잠실
20160828OBHT0,2016-08-28,OB,HT,0,일,광주
20160830HHOB0,2016-08-30,HH,OB,0,화,잠실
20160830LGLT0,2016-08-30,LG,LT,0,화,사직
20160830NCKT0,2016-08-30,NC,KT,0,화,수원
20160830SKHT0,2016-08-30,SK,HT,0,화,광주
20160830WOSS0,2016-08-30,WO,SS,0,화,대구
20160831LGLT0,2016-08-31,LG,LT,0,수,사직
20160831NCKT0,2016-08-31,NC,KT,0,수,수원
20160831SKHT0,2016-08-31,SK,HT,0,수,광주
20160831WOSS0,2016-08-31,WO,SS,0,수,대구
20160901HTSS0,2016-09-01,HT,SS,0,목,대구
20160901KTOB0,2016-09-01,KT,OB,0,목,잠실
20160901LGHH0,2016-09-01,LG,HH,0,목,대전
20160901NCLT0,2016-09-01,NC,LT,0,목,사직
20160901SKWO0,2016-09-01,SK,WO,0,목,고척
20160902KTOB0,2016-09-02,KT,OB,0,금,잠실
20160902LGHH0,2016-09-02,LG,HH,0,금,대전
20160902SKWO0,2016-09-02,SK,WO,0,금,고척
20160903HHWO0,2016-09-03,HH,WO,0,토,고척
20160903LGKT0,2016-09-03,LG,KT,0,토,수원
20160903LTHT0,2016-09-03,LT,HT,0,토,광주
20160903SKNC0,2016-09-03,SK,NC,0,토,마산
20160903SSOB0,2016-09-03,SS,OB,0,토,잠실
20160904HHWO0,2016-09-04,HH,WO,0,일,고척
20160904LGKT0,2016-09-04,LG,KT,0,일,수원
20160904LTHT0,2016-09-04,LT,HT,0,일,광주
20160904SKNC0,2016-09-04,SK,NC,0,일,마산
20160904SSOB0,2016-09-04,SS,OB,0,일,잠실
20160906HHNC0,2016-09-06,HH,NC,0,화,마산
20160906HTSK0,2016-09-06,HT,SK,0,화,문학
20160906KTSS0,2016-09-06,KT,SS,0,화,대구
20160906OBLT0,2016-09-06,OB,LT,0,화,사직
20160906WOLG0,2016-09-06,WO,LG,0,화,잠실
20160907HHNC0,2016-09-07,HH,NC,0,수,마산
20160907HTSK0,2016-09-07,HT,SK,0,수,문학
20160907KTSS0,2016-09-07,KT,SS,0,수,대구
20160907OBLT0,2016-09-07,OB,LT,0,수,사직
20160907WOLG0,2016-09-07,WO,LG,0,수,잠실
20160908KTHH0,2016-09-08,KT,HH,0,목,대전
20160908NCHT0,2016-09-08,NC,HT,0,목,광주
20160908OBLG0,2016-09-08,OB,LG,0,목,잠실
20160908SSLT0,2016-09-08,SS,LT,0,목,사직
20160908WOSK0,2016-09-08,WO,SK,0,목,문학
20160909KTHH0,2016-09-09,KT,HH,0,금,대전
20160909NCHT0,2016-09-09,NC,HT,0,금,광주
20160909OBLG0,2016-09-09,OB,LG,0,금,잠실
20160909SSLT0,2016-09-09,SS,LT,0,금,사직
20160909WOSK0,2016-09-09,WO,SK,0,금,문학
20160910HTKT0,2016-09-10,HT,KT,0,토,수원
20160910LTLG0,2016-09-10,LT,LG,0,토,잠실
20160910NCSS0,2016-09-10,NC,SS,0,토,대구
20160910OBWO0,2016-09-10,OB,WO,0,토,고척
20160910SKHH0,2016-09-10,SK,HH,0,토,대전
20160911HTKT0,2016-09-11,HT,KT,0,일,수원
20160911LTLG0,2016-09-11,LT,LG,0,일,잠실
20160911NCSS0,2016-09-11,NC,SS,0,일,대구
20160911OBWO0,2016-09-11,OB,WO,0,일,고척
20160911SKHH0,2016-09-11,SK,HH,0,일,대전
20160913HHSS0,2016-09-13,HH,SS,0,화,대구
20160913LGNC0,2016-09-13,LG,NC,0,화,마산
20160913LTKT0,2016-09-13,LT,KT,0,화,수원
20160913SKOB0,2016-09-13,SK,OB,0,화,잠실
20160913WOHT0,2016-09-13,WO,HT,0,화,광주
20160914HHSS0,2016-09-14,HH,SS,0,수,대구
20160914LGNC0,2016-09-14,LG,NC,0,수,마산
20160914LTKT0,2016-09-14,LT,KT,0,수,수원
20160914SKOB0,2016-09-14,SK,OB,0,수,잠실
20160914WOHT0,2016-09-14,WO,HT,0,수,광주
20160915HTLG0,2016-09-15,HT,LG,0,목,잠실
20160915KTWO0,2016-09-15,KT,WO,0,목,고척
20160915LTHH0,2016-09-15,LT,HH,0,목,대전
20160915OBNC0,2016-09-15,OB,NC,0,목,마산
20160915SSSK0,2016-09-15,SS,SK,0,목,문학
20160916HTLG0,2016-09-16,HT,LG,0,금,잠실
20160916KTWO0,2016-09-16,KT,WO,0,금,고척
20160916LTHH0,2016-09-16,LT,HH,0,금,대전
20160916OBNC0,2016-09-16,OB,NC,0,금,마산
20160916SSSK0,2016-09-16,SS,SK,0,금,문학
20160917NCSK0,2016-09-17,NC,SK,0,토,문학
20160917OBKT0,2016-09-17,OB,KT,0,토,수원
20160917SSLG0,2016-09-17,SS,LG,0,토,잠실
20160918HTHH0,2016-09-18,HT,HH,0,일,대전
20160918NCSK0,2016-09-18,NC,SK,0,일,문학
20160918OBKT0,2016-09-18,OB,KT,0,일,수원
20160918SSLG0,2016-09-18,SS,LG,0,일,잠실
20160918WOLT0,2016-09-18,WO,LT,0,일,사직
20160919HTHH0,2016-09-19,HT,HH,0,월,대전
20160919WOLT0,2016-09-19,WO,LT,0,월,사직
20160920LGHH0,2016-09-20,LG,HH,0,화,대전
20160920NCKT0,2016-09-20,NC,KT,0,화,수원
20160920SSOB0,2016-09-20,SS,OB,0,화,잠실
20160920WOHT0,2016-09-20,WO,HT,0,화,광주
20160921LTSS0,2016-09-21,LT,SS,0,수,대구
20160921NCLG0,2016-09-21,NC,LG,0,수,잠실
20160921WOHT0,2016-09-21,WO,HT,0,수,광주
20160922KTOB0,2016-09-22,KT,OB,0,목,잠실
20160922NCHH0,2016-09-22,NC,HH,0,목,대전
20160923HTNC0,2016-09-23,HT,NC,0,금,마산
20160923OBSS0,2016-09-23,OB,SS,0,금,대구
20160923SKKT0,2016-09-23,SK,KT,0,금,수원
20160924HHLG0,2016-09-24,HH,LG,0,토,잠실
20160924LTNC0,2016-09-24,LT,NC,0,토,마산
20160924WOSS0,2016-09-24,WO,SS,0,토,대구
20160925HHSK0,2016-09-25,HH,SK,0,일,문학
20160925HTKT0,2016-09-25,HT,KT,0,일,수원
20160925LTNC0,2016-09-25,LT,NC,0,일,마산
20160925WOSS0,2016-09-25,WO,SS,0,일,대구
20160927KTLT0,2016-09-27,KT,LT,0,화,사직
20160927LGHT0,2016-09-27,LG,HT,0,화,광주
20160927OBHH0,2016-09-27,OB,HH,0,화,대전
20160927SSNC0,2016-09-27,SS,NC,0,화,마산
20160928OBHH0,2016-09-28,OB,HH,0,수,대전
20160929KTLT0,2016-09-29,KT,LT,0,목,사직
20160929SSNC1,2016-09-29,SS,NC,1,목,마산
20160929SSNC2,2016-09-29,SS,NC,2,목,마산
20160929WOOB0,2016-09-29,WO,OB,0,목,잠실
20160930HHNC0,2016-09-30,HH,NC,0,금,마산
20160930KTLT0,2016-09-30,KT,LT,0,금,사직
20160930SKLG0,2016-09-30,SK,LG,0,금,잠실
20161001NCLT0,2016-10-01,NC,LT,0,토,사직
20161001SKLG0,2016-10-01,SK,LG,0,토,잠실
20161002KTHT0,2016-10-02,KT,HT,0,일,광주
20161002NCLT0,2016-10-02,NC,LT,0,일,사직
20161002WOHH0,2016-10-02,WO,HH,0,일,대전
20161003HHOB0,2016-10-03,HH,OB,0,월,잠실
20161003KTHT0,2016-10-03,KT,HT,0,월,광주
20161003LGSS0,2016-10-03,LG,SS,0,월,대구
20161004LGSS0,2016-10-04,LG,SS,0,화,대구
20161004LTOB0,2016-10-04,LT,OB,0,화,잠실
20161004WONC0,2016-10-04,WO,NC,0,화,마산
20161005HHKT0,2016-10-05,HH,KT,0,수,수원
20161005HTSS0,2016-10-05,HT,SS,0,수,대구
20161005WONC0,2016-10-05,WO,NC,0,수,마산
20161006LGLT0,2016-10-06,LG,LT,0,목,사직
20161006SKNC0,2016-10-06,SK,NC,0,목,마산
20161006SSHT0,2016-10-06,SS,HT,0,목,광주
20161007KTNC0,2016-10-07,KT,NC,0,금,마산
20161007WOLT0,2016-10-07,WO,LT,0,금,사직
20161008HTHH0,2016-10-08,HT,HH,0,토,대전
20161008OBLG0,2016-10-08,OB,LG,0,토,잠실
20161008SSSK0,2016-10-08,SS,SK,0,토,문학
20161009KTNC0,2016-10-09,KT,NC,0,일,마산
20161009WOLT0,2016-10-09,WO,LT,0,일,사직
