일자,팀코드,선수명,등록말소
2018-04-12,KT,엄상백,Y
2018-04-12,KT,정성곤,N
2018-04-12,KT,주권,N
2018-04-12,KT,김재윤,Y
2018-04-12,NC,윤수호,N
2018-04-12,LT,조무근,N
2018-04-12,KT,정주후,N
2018-04-12,LG,백승현,N
2018-04-12,LG,안익훈,Y
2018-04-12,LG,김재성,N
2018-04-12,LG,박지규,N
2018-04-12,LG,최민창,N
2018-04-12,OB,사공엽,N
2018-04-12,OB,김민혁,Y
2018-04-12,WO,최원태,Y
2018-04-12,KT,피어밴드,Y
2018-04-12,SK,김택형,N
2018-04-12,WO,김해수,N
2018-04-12,WO,송성문,N
2018-04-12,WO,김정인,N
2018-04-12,WO,허정협,Y
2018-04-12,SS,권정웅,N
2018-04-12,LT,차재용,N
2018-04-12,LT,강동관,N
2018-04-12,KT,배제성,N
2018-04-12,OB,린드블럼,Y
2018-04-12,LT,레일리,Y
2018-04-12,LT,전병우,N
2018-04-12,HT,이민우,Y
2018-04-12,HT,박정수,Y
2018-04-12,HT,문경찬,Y
2018-04-12,HT,이종석,N
2018-04-12,WO,로저스,Y
2018-04-12,HH,김민우,N
2018-04-12,HH,김범수,Y
2018-04-12,SS,박세웅,N
2018-04-12,SK,켈리,N
2018-04-12,SK,허웅,N
2018-04-12,NC,류재인,N
2018-04-12,NC,구창모,N
2018-04-12,WO,김선기,Y
2018-04-12,KT,박세진,Y
2018-04-12,KT,남태혁,N
2018-04-12,KT,김태오,N
2018-04-12,KT,김도영,N
2018-04-12,LG,김기연,N
2018-04-12,LG,김대현,Y
2018-04-12,OB,유재유,N
2018-04-12,LG,김주성,N
2018-04-12,OB,고봉재,N
2018-04-12,OB,황경태,N
2018-04-12,OB,조수행,Y
2018-04-12,OB,이영하,Y
2018-04-12,WO,주효상,N
2018-04-12,WO,안현석,N
2018-04-12,WO,김성현,N
2018-04-12,WO,이찬석,N
2018-04-12,WO,김성택,N
2018-04-12,SS,안주형,N
2018-04-12,SS,이케빈,N
2018-04-12,SS,최충연,Y
2018-04-12,SS,김성훈,Y
2018-04-12,SS,황선도,N
2018-04-12,SS,김승현,Y
2018-04-12,LT,이찬건,N
2018-04-12,LT,나경민,N
2018-04-12,LT,임지유,N
2018-04-12,HT,최원준,Y
2018-04-12,HT,류승현,N
2018-04-12,HT,헥터,Y
2018-04-12,HT,신범수,N
2018-04-12,HH,이동훈,N
2018-04-12,HH,김태연,N
2018-04-12,HH,장진혁,Y
2018-04-12,HH,강상원,N
2018-04-12,HH,김인환,N
2018-04-12,HH,정경운,Y
2018-04-12,HH,김재영,Y
2018-04-12,HT,노관현,N
2018-04-12,SK,임석진,N
2018-04-12,SK,김동엽,Y
2018-04-12,SK,정동윤,N
2018-04-12,SK,김주한,N
2018-04-12,SK,안상현,N
2018-04-12,NC,김찬형,N
2018-04-12,NC,최성영,N
2018-04-12,NC,정수민,Y
2018-04-12,NC,도태훈,N
2018-04-12,NC,이재율,Y
2018-04-12,NC,조원빈,N
2018-04-12,KT,홍현빈,Y
2018-04-12,KT,로하스,Y
2018-04-12,KT,이정현,N
2018-04-12,KT,이종혁,N
2018-04-12,LG,고우석,Y
2018-04-12,LG,손주영,N
2018-04-12,OB,박유연,N
2018-04-12,OB,이병휘,N
2018-04-12,OB,김명신,N
2018-04-12,OB,박치국,Y
2018-04-12,WO,김혜성,Y
2018-04-12,WO,브리검,Y
2018-04-12,WO,이정후,Y
2018-04-12,WO,오윤성,N
2018-04-12,WO,초이스,Y
2018-04-12,SS,최지광,N
2018-04-12,SS,장지훈,N
2018-04-12,SS,김성윤,N
2018-04-12,SS,러프,Y
2018-04-12,LT,나원탁,N
2018-04-12,SS,김시현,Y
2018-04-12,LT,나종덕,Y
2018-04-12,LT,윤성빈,Y
2018-04-12,LT,번즈,Y
2018-04-12,WO,이승호,N
2018-04-12,HT,김석환,N
2018-04-12,HT,유승철,Y
2018-04-12,HT,팻딘,Y
2018-04-12,HT,버나디나,Y
2018-04-12,HT,정윤환,N
2018-04-12,HH,박상원,Y
2018-04-12,HH,김진영,N
2018-04-12,HH,원혁재,N
2018-04-12,HH,김병현,N
2018-04-12,WO,김성민,Y
2018-04-12,SK,남윤성,N
2018-04-12,SK,이원준,N
2018-04-12,SK,로맥,Y
2018-04-12,SK,박성한,N
2018-04-12,NC,스크럭스,Y
2018-04-12,NC,신진호,Y
2018-04-12,NC,이재용,N
2018-04-12,KT,최건,N
2018-04-12,KT,김민,N
2018-04-12,KT,강백호,Y
2018-04-12,KT,신병률,Y
2018-04-12,KT,박재영,N
2018-04-12,KT,고명성,N
2018-04-12,KT,박주현,N
2018-04-12,LG,최현준,N
2018-04-12,LG,가르시아,Y
2018-04-12,LG,김영준,N
2018-04-12,LG,윌슨,Y
2018-04-12,LG,이강욱,N
2018-04-12,LG,성동현,N
2018-04-12,OB,김민규,N
2018-04-12,OB,박성모,N
2018-04-12,OB,권민석,N
2018-04-12,OB,전민재,N
2018-04-12,OB,배창현,N
2018-04-12,OB,신현수,N
2018-04-12,OB,정우석,N
2018-04-12,OB,이승민,N
2018-04-12,OB,곽빈,Y
2018-04-12,OB,후랭코프,Y
2018-04-12,OB,정철원,N
2018-04-12,OB,파레디스,N
2018-04-12,OB,박신지,N
2018-04-12,WO,배현호,N
2018-04-12,WO,예진원,N
2018-04-12,WO,안우진,N
2018-04-12,WO,김수환,N
2018-04-12,WO,추재현,N
2018-04-12,SS,보니야,Y
2018-04-12,SS,양창섭,N
2018-04-12,SS,최채흥,N
2018-04-12,SS,아델만,Y
2018-04-12,SS,김용하,N
2018-04-12,SS,김태우,N
2018-04-12,SS,윤정빈,N
2018-04-12,SS,이태훈,N
2018-04-12,SS,서주원,N
2018-04-12,LT,이호연,N
2018-04-12,LT,한동희,Y
2018-04-12,LT,듀브론트,Y
2018-04-12,LT,이승헌,N
2018-04-12,LT,정성종,N
2018-04-12,LT,김도규,N
2018-04-12,LT,김동우,N
2018-04-12,HT,하준영,N
2018-04-12,HT,한준수,N
2018-04-12,HT,김유신,N
2018-04-12,HT,윤희영,N
2018-04-12,HT,이원빈,N
2018-04-12,HH,김진욱,N
2018-04-12,HH,박주홍,Y
2018-04-12,HH,김민기,N
2018-04-12,HH,호잉,Y
2018-04-12,HH,휠러,Y
2018-04-12,HH,정은원,Y
2018-04-12,HH,샘슨,Y
2018-04-12,HH,이승관,N
2018-04-12,HH,성시헌,N
2018-04-12,SK,산체스,Y
2018-04-12,SK,김정우,N
2018-04-12,SK,조성훈,N
2018-04-12,SK,최민준,N
2018-04-12,SK,최준우,N
2018-04-12,SK,전경원,N
2018-04-12,SK,이채호,N
2018-04-12,NC,김영규,N
2018-04-12,NC,이인혁,N
2018-04-12,NC,오영수,N
2018-04-12,NC,김철호,N
2018-04-12,NC,김재균,N
2018-04-12,NC,최보성,N
2018-04-12,NC,김형준,N
2018-04-12,NC,김시훈,N
2018-04-12,NC,왕웨이중,Y
2018-04-12,NC,베렛,Y
2018-04-12,NC,공수빈,N
2018-04-12,HT,김주찬,Y
2018-04-12,HH,배영수,Y
2018-04-12,KT,박기혁,Y
2018-04-12,HT,이범호,N
2018-04-12,LG,이동현,N
2018-04-12,SK,이성우,Y
2018-04-12,HH,장민석,N
2018-04-12,SS,박한이,N
2018-04-12,NC,최준석,Y
2018-04-12,LT,이대호,Y
2018-04-12,HH,김태균,N
2018-04-12,SK,김강민,N
2018-04-12,LG,정상호,Y
2018-04-12,SK,채병용,N
2018-04-12,SK,조동화,N
2018-04-12,LG,박용택,Y
2018-04-12,HT,최형우,Y
2018-04-12,HH,권혁,N
2018-04-12,SS,손주인,N
2018-04-12,SS,조동찬,Y
2018-04-12,LT,고효준,Y
2018-04-12,LT,이명우,Y
2018-04-12,LT,문규현,Y
2018-04-12,LT,이정민,N
2018-04-12,HT,신종길,N
2018-04-12,SK,이대수,N
2018-04-12,LT,윤길현,N
2018-04-12,KT,박경수,Y
2018-04-12,SS,우규민,N
2018-04-12,HH,이성열,Y
2018-04-12,KT,이대형,N
2018-04-12,SK,나주환,Y
2018-04-12,LT,노경은,Y
2018-04-12,NC,손시헌,Y
2018-04-12,OB,김승회,N
2018-04-12,NC,지석훈,N
2018-04-12,NC,이종욱,Y
2018-04-12,WO,이택근,N
2018-04-12,HT,서동욱,Y
2018-04-12,SK,임준혁,N
2018-04-12,HH,안영명,Y
2018-04-12,HH,윤규진,Y
2018-04-12,HH,송은범,Y
2018-04-12,HH,이용규,Y
2018-04-12,HH,심수창,N
2018-04-12,OB,김재호,Y
2018-04-12,KT,윤석민,Y
2018-04-12,KT,유한준,Y
2018-04-12,NC,조평호,N
2018-04-12,WO,오주원,Y
2018-04-12,SS,윤성환,Y
2018-04-12,NC,박석민,Y
2018-04-12,OB,장원준,Y
2018-04-12,SS,강민호,Y
2018-04-12,OB,최대성,N
2018-04-12,HT,김주형,N
2018-04-12,SS,박근홍,N
2018-04-12,HH,최진행,Y
2018-04-12,HH,송창식,N
2018-04-12,HH,정재원,N
2018-04-12,LG,임훈,N
2018-04-12,SK,윤희상,Y
2018-04-12,SK,박정권,N
2018-04-12,HH,정우람,Y
2018-04-12,WO,박병호,Y
2018-04-12,SK,신재웅,Y
2018-04-12,KT,홍성용,Y
2018-04-12,SK,정의윤,Y
2018-04-12,SK,박정배,Y
2018-04-12,KT,금민철,Y
2018-04-12,LT,손승락,Y
2018-04-12,OB,오재일,Y
2018-04-12,SK,전유수,Y
2018-04-12,WO,이보근,Y
2018-04-12,LT,조정훈,N
2018-04-12,SS,이원석,Y
2018-04-12,HT,윤석민,N
2018-04-12,HT,곽정철,N
2018-04-12,KT,윤근영,N
2018-04-12,HH,정근우,Y
2018-04-12,SK,최정,Y
2018-04-12,NC,김진성,Y
2018-04-12,LT,이병규,Y
2018-04-12,NC,원종현,Y
2018-04-12,SK,최승준,Y
2018-04-12,LT,김건국,N
2018-04-12,OB,양의지,Y
2018-04-12,LT,민병헌,Y
2018-04-12,OB,최주환,Y
2018-04-12,LG,김현수,Y
2018-04-12,KT,황재균,Y
2018-04-12,OB,이현승,Y
2018-04-12,HT,김세현,Y
2018-04-12,SS,장원삼,N
2018-04-12,HT,유재신,N
2018-04-12,WO,김상수,Y
2018-04-12,LG,차우찬,Y
2018-04-12,SS,김기태,N
2018-04-12,LT,김문호,Y
2018-04-12,LT,배장호,N
2018-04-12,SS,한기주,Y
2018-04-12,HT,손영민,N
2018-04-12,LG,진해수,Y
2018-04-12,HT,박경태,N
2018-04-12,NC,정범모,Y
2018-04-12,WO,김태완,Y
2018-04-12,HH,송광민,Y
2018-04-12,NC,유원상,Y
2018-04-12,SK,김성현,Y
2018-04-12,SK,이재원,Y
2018-04-12,HT,이명기,Y
2018-04-12,SK,박희수,Y
2018-04-12,SK,김재현,N
2018-04-12,LG,봉중근,N
2018-04-12,OB,이용찬,Y
2018-04-12,SK,허도환,N
2018-04-12,OB,오재원,Y
2018-04-12,OB,김강률,N
2018-04-12,LT,장시환,N
2018-04-12,SS,백정현,Y
2018-04-12,HH,이동걸,N
2018-04-12,KT,김동욱,N
2018-04-12,LT,채태인,Y
2018-04-12,SS,최원제,N
2018-04-12,LT,손아섭,Y
2018-04-12,KT,이상화,Y
2018-04-12,WO,김민성,Y
2018-04-12,LT,송승준,N
2018-04-12,HT,양현종,Y
2018-04-12,HT,이호신,N
2018-04-12,KT,이준수,N
2018-04-12,HH,김혁민,N
2018-04-12,SK,김광현,Y
2018-04-12,SS,장필준,Y
2018-04-12,LG,이형종,N
2018-04-12,LG,정찬헌,Y
2018-04-12,WO,서건창,N
2018-04-12,LG,김용의,Y
2018-04-12,OB,김재환,Y
2018-04-12,OB,홍상삼,N
2018-04-12,KT,고창성,Y
2018-04-12,HH,최재훈,Y
2018-04-12,NC,임창민,Y
2018-04-12,KT,전민수,N
2018-04-12,NC,민태호,N
2018-04-12,HT,이영욱,Y
2018-04-12,LT,전준우,Y
2018-04-12,KT,하준호,N
2018-04-12,LT,김대우,N
2018-04-12,KT,장성우,Y
2018-04-12,HH,강승현,N
2018-04-12,LT,황진수,N
2018-04-12,HT,김선빈,Y
2018-04-12,HT,나지완,Y
2018-04-12,HT,백용환,Y
2018-04-12,KT,김지열,N
2018-04-12,HH,오선진,Y
2018-04-12,NC,모창민,Y
2018-04-12,SK,백인식,Y
2018-04-12,LG,오지환,Y
2018-04-12,LG,문선재,N
2018-04-12,SK,강지광,N
2018-04-12,LG,최동환,Y
2018-04-12,LG,정주현,Y
2018-04-12,KT,배우열,N
2018-04-12,LG,채은성,Y
2018-04-12,LG,윤진호,Y
2018-04-12,OB,박건우,Y
2018-04-12,OB,성영훈,N
2018-04-12,OB,유희관,Y
2018-04-12,OB,허경민,Y
2018-04-12,OB,국해성,Y
2018-04-12,LT,오현택,Y
2018-04-12,WO,김지수,Y
2018-04-12,WO,장영석,Y
2018-04-12,LT,박헌도,N
2018-04-12,NC,강윤구,Y
2018-04-12,NC,김종민,N
2018-04-12,WO,박동원,Y
2018-04-12,SS,김상수,Y
2018-04-12,SS,정인욱,N
2018-04-12,KT,오정복,N
2018-04-12,SS,이지영,Y
2018-04-12,SS,배영섭,Y
2018-04-12,OB,양종민,Y
2018-04-12,LT,진명호,Y
2018-04-12,HT,안치홍,Y
2018-04-12,HT,정용운,N
2018-04-12,HH,김회성,N
2018-04-12,HH,장민재,N
2018-04-12,SS,김동호,N
2018-04-12,LG,여건욱,Y
2018-04-12,SK,김태훈,Y
2018-04-12,HT,임창용,Y
2018-04-12,SS,권오준,Y
2018-04-12,KT,김사율,N
2018-04-12,HT,정성훈,Y
2018-04-12,HH,박정진,N
2018-04-12,KT,이진영,Y
2018-04-13,HH,백창수,N
2018-04-13,LG,배민관,N
2018-04-13,LG,신정락,N
2018-04-13,SS,이승현,Y
2018-04-13,LG,김지용,Y
2018-04-13,OB,장민익,N
2018-04-13,NC,이재학,Y
2018-04-13,SS,김응민,N
2018-04-13,WO,문성현,N
2018-04-13,SK,김대유,N
2018-04-13,NC,김건태,N
2018-04-13,KT,이해창,Y
2018-04-13,OB,임진우,N
2018-04-13,SS,백상원,N
2018-04-13,LT,정훈,N
2018-04-13,KT,오태곤,Y
2018-04-13,LT,박시영,Y
2018-04-13,NC,이상호,Y
2018-04-13,HT,홍재호,N
2018-04-13,HT,임기준,Y
2018-04-13,HT,심동섭,N
2018-04-13,HT,이인행,N
2018-04-13,HT,최병연,N
2018-04-13,HT,이준호,N
2018-04-13,HH,김경태,N
2018-04-13,KT,김용주,N
2018-04-13,HH,이태양,Y
2018-04-13,HH,최윤석,N
2018-04-13,SK,박종훈,Y
2018-04-13,SK,문광은,N
2018-04-13,LG,임찬규,Y
2018-04-13,LG,유강남,Y
2018-04-13,SS,정병곤,N
2018-04-13,LG,김재율,N
2018-04-13,LG,이우찬,N
2018-04-13,LG,이천웅,Y
2018-04-13,SS,최영진,N
2018-04-13,LT,김동한,Y
2018-04-13,OB,정진호,Y
2018-04-13,OB,이현호,N
2018-04-13,KT,니퍼트,Y
2018-04-13,WO,양현,N
2018-04-13,LG,윤지웅,Y
2018-04-13,WO,고종욱,Y
2018-04-13,OB,김도현,N
2018-04-13,SS,김대우,Y
2018-04-13,WO,홍성갑,N
2018-04-13,WO,박정준,N
2018-04-13,SS,김헌곤,Y
2018-04-13,SS,심창민,Y
2018-04-13,WO,윤영삼,N
2018-04-13,SS,임현준,Y
2018-04-13,SS,황수범,N
2018-04-13,LT,이정담,N
2018-04-13,LT,허일,N
2018-04-13,LT,김사훈,Y
2018-04-13,HT,홍건희,N
2018-04-13,SK,윤정우,N
2018-04-13,HT,한승혁,Y
2018-04-13,HH,강경학,N
2018-04-13,HT,오준혁,N
2018-04-13,SK,이윤재,N
2018-04-13,SK,정진기,Y
2018-04-13,LG,임정우,N
2018-04-13,SK,서진용,Y
2018-04-13,SK,최진호,N
2018-04-13,OB,김정후,Y
2018-04-13,HT,김지성,N
2018-04-13,NC,윤병호,N
2018-04-13,NC,이원재,N
2018-04-13,SK,정영일,Y
2018-04-13,LG,최성훈,Y
2018-04-13,LG,조윤준,N
2018-04-13,SK,신동훈,N
2018-04-13,LG,서상우,N
2018-04-13,OB,류지혁,Y
2018-04-13,OB,박세혁,N
2018-04-13,OB,변진수,Y
2018-04-13,HT,유민상,N
2018-04-13,WO,김재현,Y
2018-04-13,WO,박정음,N
2018-04-13,WO,김규민,N
2018-04-13,WO,김동준,Y
2018-04-13,WO,한현희,Y
2018-04-13,SS,구자욱,N
2018-04-13,SS,박찬도,Y
2018-04-13,SS,박해민,Y
2018-04-13,SS,이현동,N
2018-04-13,LT,김원중,Y
2018-04-13,NC,윤수강,N
2018-04-13,LT,신본기,Y
2018-04-13,LT,김상호,N
2018-04-13,LT,정태승,N
2018-04-13,HT,박지훈,N
2018-04-13,HT,김윤동,Y
2018-04-13,HT,김종훈,N
2018-04-13,LG,소사,Y
2018-04-13,HH,하주석,Y
2018-04-13,HH,엄태용,N
2018-04-13,HT,임기영,N
2018-04-13,HH,양성우,Y
2018-04-13,SK,박승욱,Y
2018-04-13,HT,김민식,Y
2018-04-13,SK,문승원,Y
2018-04-13,SK,최항,Y
2018-04-13,SK,허건엽,N
2018-04-13,HT,최정민,Y
2018-04-13,SK,한동민,Y
2018-04-13,NC,박민우,Y
2018-04-13,HT,황윤호,Y
2018-04-13,NC,강구성,N
2018-04-13,NC,노성호,Y
2018-04-13,NC,박헌욱,N
2018-04-13,NC,강진성,Y
2018-04-13,NC,이민호,N
2018-04-13,NC,노진혁,Y
2018-04-13,NC,김성욱,Y
2018-04-13,WO,신재영,Y
2018-04-13,NC,나성범,Y
2018-04-13,NC,이형범,N
2018-04-13,NC,최금강,Y
2018-04-13,SS,안성무,N
2018-04-13,KT,김진곤,N
2018-04-13,LG,류제국,N
2018-04-13,LG,강승호,Y
2018-04-13,LG,김재민,N
2018-04-13,HT,이윤학,N
2018-04-13,LG,배재준,N
2018-04-13,OB,장승현,Y
2018-04-13,OB,함덕주,Y
2018-04-13,OB,김인태,N
2018-04-13,OB,이우성,N
2018-04-13,OB,박종기,N
2018-04-13,WO,조상우,Y
2018-04-13,WO,조덕길,Y
2018-04-13,LG,장시윤,N
2018-04-13,KT,정현,Y
2018-04-13,LT,박진형,Y
2018-04-13,LT,구승민,Y
2018-04-13,LT,임종혁,N
2018-04-13,OB,백민기,N
2018-04-13,LT,조홍석,N
2018-04-13,WO,손동욱,N
2018-04-13,SK,노수광,Y
2018-04-13,HT,한승택,N
2018-04-13,HH,이충호,N
2018-04-13,HH,김종수,N
2018-04-13,SK,최민재,N
2018-04-13,NC,유영준,N
2018-04-13,LG,윤대영,N
2018-04-13,NC,윤강민,Y
2018-04-13,NC,장현식,N
2018-04-13,WO,이상민,N
2018-04-13,NC,권희동,N
2018-04-13,NC,박으뜸,N
2018-04-13,KT,고영표,Y
2018-04-13,KT,심우준,Y
2018-04-13,KT,안승한,N
2018-04-13,KT,송민섭,N
2018-04-13,KT,김병희,N
2018-04-13,KT,심재민,Y
2018-04-13,LT,박세웅,N
2018-04-13,LT,안중열,N
2018-04-13,KT,류희운,Y
2018-04-13,WO,이영준,N
2018-04-13,LT,양형진,N
2018-04-13,OB,신성현,N
2018-04-13,LG,장준원,N
2018-04-13,LG,양원혁,N
2018-04-13,LG,양석환,Y
2018-04-13,LG,임지섭,N
2018-04-13,OB,한주성,N
2018-04-13,SS,이성곤,N
2018-04-13,WO,김하성,Y
2018-04-13,WO,임병욱,Y
2018-04-13,WO,하영민,N
2018-04-13,SS,안규현,N
2018-04-13,SS,이수민,N
2018-04-13,SS,송준석,N
2018-04-13,LT,오윤석,N
2018-04-13,HH,문동욱,N
2018-04-13,KT,이창진,N
2018-04-13,LT,이인복,N
2018-04-13,NC,심규범,N
2018-04-13,SS,강한울,Y
2018-04-13,HH,지성준,Y
2018-04-13,LT,최영환,N
2018-04-13,HH,박준혁,N
2018-04-13,HH,서균,Y
2018-04-13,HH,황영국,N
2018-04-13,SS,김민수,Y
2018-04-13,SK,이승진,N
2018-04-13,SK,조용호,N
2018-04-13,KT,강장산,N
2018-04-13,NC,박광열,N
2018-04-13,NC,홍지운,N
2018-04-13,NC,배재환,Y
2018-04-13,KT,김태훈,N
2018-04-13,KT,홍성무,N
2018-04-13,KT,김만수,N
2018-04-13,KT,엄상백,Y
2018-04-13,KT,정성곤,N
2018-04-13,KT,주권,N
2018-04-13,KT,김재윤,Y
2018-04-13,NC,윤수호,N
2018-04-13,LT,조무근,N
2018-04-13,KT,정주후,N
2018-04-13,LG,백승현,N
2018-04-13,LG,안익훈,Y
2018-04-13,LG,김재성,N
2018-04-13,LG,박지규,N
2018-04-13,LG,최민창,N
2018-04-13,OB,사공엽,N
2018-04-13,OB,김민혁,Y
2018-04-13,WO,최원태,Y
2018-04-13,KT,피어밴드,Y
2018-04-13,SK,김택형,N
2018-04-13,WO,김해수,N
2018-04-13,WO,송성문,N
2018-04-13,WO,김정인,N
2018-04-13,WO,허정협,Y
2018-04-13,SS,권정웅,N
2018-04-13,LT,차재용,N
2018-04-13,LT,강동관,N
2018-04-13,KT,배제성,N
2018-04-13,OB,린드블럼,Y
2018-04-13,LT,레일리,Y
2018-04-13,LT,전병우,N
2018-04-13,HT,이민우,Y
2018-04-13,HT,박정수,Y
2018-04-13,HT,문경찬,Y
2018-04-13,HT,이종석,N
2018-04-13,WO,로저스,Y
2018-04-13,HH,김민우,N
2018-04-13,HH,김범수,N
2018-04-13,SS,박세웅,N
2018-04-13,SK,켈리,N
2018-04-13,SK,허웅,N
2018-04-13,NC,류재인,N
2018-04-13,NC,구창모,N
2018-04-13,WO,김선기,Y
2018-04-13,KT,박세진,Y
2018-04-13,KT,남태혁,N
2018-04-13,KT,김태오,N
2018-04-13,KT,김도영,N
2018-04-13,LG,김기연,N
2018-04-13,LG,김대현,Y
2018-04-13,OB,유재유,Y
2018-04-13,LG,김주성,N
2018-04-13,OB,고봉재,N
2018-04-13,OB,황경태,N
2018-04-13,OB,조수행,Y
2018-04-13,OB,이영하,Y
2018-04-13,WO,주효상,N
2018-04-13,WO,안현석,N
2018-04-13,WO,김성현,N
2018-04-13,WO,이찬석,N
2018-04-13,WO,김성택,N
2018-04-13,SS,안주형,N
2018-04-13,SS,이케빈,N
2018-04-13,SS,최충연,Y
2018-04-13,SS,김성훈,Y
2018-04-13,SS,황선도,N
2018-04-13,SS,김승현,Y
2018-04-13,LT,이찬건,N
2018-04-13,LT,나경민,N
2018-04-13,LT,임지유,N
2018-04-13,HT,최원준,Y
2018-04-13,HT,류승현,N
2018-04-13,HT,헥터,Y
2018-04-13,HT,신범수,N
2018-04-13,HH,이동훈,N
2018-04-13,HH,김태연,N
2018-04-13,HH,장진혁,Y
2018-04-13,HH,강상원,N
2018-04-13,HH,김인환,N
2018-04-13,HH,정경운,Y
2018-04-13,HH,김재영,Y
2018-04-13,HT,노관현,N
2018-04-13,SK,임석진,N
2018-04-13,SK,김동엽,Y
2018-04-13,SK,정동윤,N
2018-04-13,SK,김주한,N
2018-04-13,SK,안상현,N
2018-04-13,NC,김찬형,N
2018-04-13,NC,최성영,N
2018-04-13,NC,정수민,Y
2018-04-13,NC,도태훈,Y
2018-04-13,NC,이재율,Y
2018-04-13,NC,조원빈,N
2018-04-13,KT,홍현빈,Y
2018-04-13,KT,로하스,Y
2018-04-13,KT,이정현,N
2018-04-13,KT,이종혁,N
2018-04-13,LG,고우석,Y
2018-04-13,LG,손주영,N
2018-04-13,OB,박유연,N
2018-04-13,OB,이병휘,N
2018-04-13,OB,김명신,N
2018-04-13,OB,박치국,Y
2018-04-13,WO,김혜성,Y
2018-04-13,WO,브리검,Y
2018-04-13,WO,이정후,Y
2018-04-13,WO,오윤성,N
2018-04-13,WO,초이스,Y
2018-04-13,SS,최지광,N
2018-04-13,SS,장지훈,N
2018-04-13,SS,김성윤,N
2018-04-13,SS,러프,Y
2018-04-13,LT,나원탁,N
2018-04-13,SS,김시현,Y
2018-04-13,LT,나종덕,Y
2018-04-13,LT,윤성빈,Y
2018-04-13,LT,번즈,Y
2018-04-13,WO,이승호,N
2018-04-13,HT,김석환,N
2018-04-13,HT,유승철,Y
2018-04-13,HT,팻딘,Y
2018-04-13,HT,버나디나,Y
2018-04-13,HT,정윤환,N
2018-04-13,HH,박상원,Y
2018-04-13,HH,김진영,N
2018-04-13,HH,원혁재,N
2018-04-13,HH,김병현,N
2018-04-13,WO,김성민,Y
2018-04-13,SK,남윤성,N
2018-04-13,SK,이원준,N
2018-04-13,SK,로맥,Y
2018-04-13,SK,박성한,N
2018-04-13,NC,스크럭스,Y
2018-04-13,NC,신진호,Y
2018-04-13,NC,이재용,N
2018-04-13,KT,최건,N
2018-04-13,KT,김민,N
2018-04-13,KT,강백호,Y
2018-04-13,KT,신병률,Y
2018-04-13,KT,박재영,N
2018-04-13,KT,고명성,N
2018-04-13,KT,박주현,N
2018-04-13,LG,최현준,N
2018-04-13,LG,가르시아,Y
2018-04-13,LG,김영준,N
2018-04-13,LG,윌슨,Y
2018-04-13,LG,이강욱,N
2018-04-13,LG,성동현,N
2018-04-13,OB,김민규,N
2018-04-13,OB,박성모,N
2018-04-13,OB,권민석,N
2018-04-13,OB,전민재,N
2018-04-13,OB,배창현,N
2018-04-13,OB,신현수,N
2018-04-13,OB,정우석,N
2018-04-13,OB,이승민,N
2018-04-13,OB,곽빈,Y
2018-04-13,OB,후랭코프,Y
2018-04-13,OB,정철원,N
2018-04-13,OB,파레디스,N
2018-04-13,OB,박신지,N
2018-04-13,WO,배현호,N
2018-04-13,WO,예진원,N
2018-04-13,WO,안우진,N
2018-04-13,WO,김수환,N
2018-04-13,WO,추재현,N
2018-04-13,SS,보니야,Y
2018-04-13,SS,양창섭,N
2018-04-13,SS,최채흥,N
2018-04-13,SS,아델만,Y
2018-04-13,SS,김용하,N
2018-04-13,SS,김태우,N
2018-04-13,SS,윤정빈,N
2018-04-13,SS,이태훈,N
2018-04-13,SS,서주원,N
2018-04-13,LT,이호연,N
2018-04-13,LT,한동희,Y
2018-04-13,LT,듀브론트,Y
2018-04-13,LT,이승헌,N
2018-04-13,LT,정성종,N
2018-04-13,LT,김도규,N
2018-04-13,LT,김동우,N
2018-04-13,HT,하준영,N
2018-04-13,HT,한준수,N
2018-04-13,HT,김유신,N
2018-04-13,HT,윤희영,N
2018-04-13,HT,이원빈,N
2018-04-13,HH,김진욱,N
2018-04-13,HH,박주홍,Y
2018-04-13,HH,김민기,N
2018-04-13,HH,호잉,Y
2018-04-13,HH,휠러,Y
2018-04-13,HH,정은원,Y
2018-04-13,HH,샘슨,Y
2018-04-13,HH,이승관,N
2018-04-13,HH,성시헌,N
2018-04-13,SK,산체스,Y
2018-04-13,SK,김정우,N
2018-04-13,SK,조성훈,N
2018-04-13,SK,최민준,N
2018-04-13,SK,최준우,N
2018-04-13,SK,전경원,N
2018-04-13,SK,이채호,N
2018-04-13,NC,김영규,N
2018-04-13,NC,이인혁,N
2018-04-13,NC,오영수,N
2018-04-13,NC,김철호,N
2018-04-13,NC,김재균,N
2018-04-13,NC,최보성,N
2018-04-13,NC,김형준,N
2018-04-13,NC,김시훈,N
2018-04-13,NC,왕웨이중,Y
2018-04-13,NC,베렛,Y
2018-04-13,NC,공수빈,N
2018-04-13,HT,김주찬,Y
2018-04-13,HH,배영수,Y
2018-04-13,KT,박기혁,Y
2018-04-13,HT,이범호,N
2018-04-13,LG,이동현,N
2018-04-13,SK,이성우,Y
2018-04-13,HH,장민석,N
2018-04-13,SS,박한이,Y
2018-04-13,NC,최준석,Y
2018-04-13,LT,이대호,Y
2018-04-13,HH,김태균,N
2018-04-13,SK,김강민,N
2018-04-13,LG,정상호,Y
2018-04-13,SK,채병용,N
2018-04-13,SK,조동화,N
