게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,타자,타수,타점,득점,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고의4구,사구,삼진,병살타,실책,잔루,득점권타율,득점권타수,득점권안타
20170422OBSK0,2017-04-22,SK,OB,0,B,36,34,8,8,11,0,1,3,0,0,1,0,1,0,0,6,1,0,4,0.428571429,7,3
20170422OBSK0,2017-04-22,OB,SK,0,T,40,35,3,4,10,1,0,0,1,0,1,0,4,0,0,3,1,0,9,0.3,10,3
20170423HHKT0,2017-04-23,KT,HH,0,B,35,34,1,1,7,0,0,0,0,0,0,0,1,0,0,5,0,1,7,0.25,4,1
20170423HHKT0,2017-04-23,HH,KT,0,T,56,47,14,14,19,8,0,2,0,0,0,0,7,0,2,10,0,0,15,0.421052632,19,8
20170423HTLG0,2017-04-23,LG,HT,0,B,42,35,6,7,15,1,0,1,4,1,1,2,4,0,0,5,2,0,11,0.181818182,11,2
20170423HTLG0,2017-04-23,HT,LG,0,T,36,34,1,1,8,0,0,0,0,0,0,0,1,0,1,6,0,2,8,0.2,5,1
20170423LTWO0,2017-04-23,WO,LT,0,B,39,35,5,6,11,3,0,2,0,0,0,0,4,0,0,11,0,0,9,0.2,10,2
20170423LTWO0,2017-04-23,LT,WO,0,T,41,34,5,5,10,3,0,1,0,0,0,0,7,0,0,8,3,0,9,0.166666667,12,2
20170423NCSS0,2017-04-23,SS,NC,0,B,37,35,3,3,8,2,1,1,0,0,1,0,1,0,0,7,0,0,7,0.2,10,2
20170423NCSS0,2017-04-23,NC,SS,0,T,40,37,6,6,10,3,1,3,0,0,0,0,3,0,0,9,0,1,7,0.2,10,2
20170423OBSK0,2017-04-23,SK,OB,0,B,36,30,4,4,6,2,0,1,0,1,1,0,5,1,0,10,1,3,5,0.5,4,2
20170423OBSK0,2017-04-23,OB,SK,0,T,45,40,8,8,14,1,0,4,0,2,0,0,4,0,1,11,0,1,10,0.25,12,3
20170425HHLT0,2017-04-25,LT,HH,0,B,34,27,3,4,8,1,0,1,1,0,3,1,3,0,0,6,0,0,6,0.0,6,0
20170425HHLT0,2017-04-25,HH,LT,0,T,35,31,2,2,6,1,0,1,0,0,1,1,2,0,0,7,0,0,6,0.0,5,0
20170425KTNC0,2017-04-25,NC,KT,0,B,31,29,2,2,5,1,0,1,0,0,0,0,2,0,0,4,0,3,5,0.25,4,1
20170425KTNC0,2017-04-25,KT,NC,0,T,38,35,1,1,6,0,0,0,0,0,0,0,2,0,0,11,0,0,10,0.0,8,0
20170425OBWO0,2017-04-25,WO,OB,0,B,46,39,13,13,17,3,0,1,0,0,0,2,5,0,0,2,1,0,9,0.473684211,19,9
20170425OBWO0,2017-04-25,OB,WO,0,T,45,41,9,9,14,2,0,0,1,0,0,0,3,0,1,4,0,1,9,0.4375,16,7
20170425SKLG0,2017-04-25,LG,SK,0,B,35,32,3,3,10,1,0,0,0,1,0,0,3,0,0,6,4,0,5,0.428571429,7,3
20170425SKLG0,2017-04-25,SK,LG,0,T,41,39,7,8,12,1,1,3,1,0,0,0,1,0,1,6,0,0,6,0.272727273,11,3
20170425SSHT0,2017-04-25,HT,SS,0,B,42,34,10,11,12,2,0,1,1,0,1,1,5,0,1,9,0,0,7,0.4,10,4
20170425SSHT0,2017-04-25,SS,HT,0,T,38,37,3,3,12,3,0,1,0,0,0,0,1,0,0,6,2,1,8,0.111111111,9,1
20170426HHLT0,2017-04-26,LT,HH,0,B,37,29,8,8,9,3,0,0,2,1,1,1,6,0,0,6,1,0,5,0.666666667,9,6
20170426HHLT0,2017-04-26,HH,LT,0,T,34,31,2,2,7,0,0,1,1,0,1,0,2,0,0,8,1,1,5,0.333333333,6,2
20170426KTNC0,2017-04-26,NC,KT,0,B,39,37,11,11,13,4,0,3,1,0,0,1,1,0,0,2,0,0,4,0.5,10,5
20170426KTNC0,2017-04-26,KT,NC,0,T,32,30,4,4,4,0,0,2,0,0,0,0,1,0,1,6,0,1,1,1.0,1,1
20170426OBWO0,2017-04-26,WO,OB,0,B,42,39,3,3,10,2,0,0,0,0,0,0,2,2,1,4,0,1,9,0.4,10,4
20170426OBWO0,2017-04-26,OB,WO,0,T,43,38,4,4,9,2,1,0,1,0,0,1,2,0,2,7,1,1,9,0.153846154,13,2
20170426SKLG0,2017-04-26,LG,SK,0,B,44,34,9,9,14,3,0,0,0,0,2,2,4,0,2,3,2,0,11,0.35714285700000004,14,5
20170426SKLG0,2017-04-26,SK,LG,0,T,33,28,0,0,2,0,0,0,0,1,0,0,5,0,0,12,0,1,6,0.2,5,1
20170426SSHT0,2017-04-26,HT,SS,0,B,36,32,7,7,11,3,1,1,0,0,0,0,2,0,2,3,2,0,5,0.5,12,6
20170426SSHT0,2017-04-26,SS,HT,0,T,35,33,0,0,6,0,0,0,0,0,0,0,2,0,0,7,0,0,8,0.0,2,0
20170427HHLT0,2017-04-27,LT,HH,0,B,34,33,1,1,6,1,0,0,1,0,0,0,1,0,0,12,0,1,6,0.25,4,1
20170427HHLT0,2017-04-27,HH,LT,0,T,38,36,5,6,11,1,0,0,1,0,0,1,0,0,1,6,1,0,5,0.5555555560000001,9,5
20170427KTNC0,2017-04-27,NC,KT,0,B,32,32,2,3,7,0,0,2,2,0,0,0,0,0,0,8,0,0,5,0.2,5,1
20170427KTNC0,2017-04-27,KT,NC,0,T,33,31,0,0,4,0,0,0,1,0,0,0,2,0,0,11,0,1,6,0.333333333,3,1
20170427OBWO0,2017-04-27,WO,OB,0,B,39,32,7,7,10,2,1,0,2,0,0,0,6,0,1,4,1,0,8,0.4166666670000001,12,5
20170427OBWO0,2017-04-27,OB,WO,0,T,35,34,3,3,8,0,0,2,0,0,0,0,1,0,0,8,1,0,5,0.4,5,2
20170427SKLG0,2017-04-27,LG,SK,0,B,37,32,3,4,11,1,0,1,4,2,0,1,3,0,1,4,0,0,9,0.125,8,1
20170427SKLG0,2017-04-27,SK,LG,0,T,35,32,2,2,6,2,0,0,0,0,0,1,2,0,0,8,0,0,6,0.4,5,2
20170427SSHT0,2017-04-27,HT,SS,0,B,48,41,16,16,19,2,0,2,0,0,0,2,3,0,2,5,0,0,8,0.388888889,18,7
20170427SSHT0,2017-04-27,SS,HT,0,T,45,43,9,9,18,2,0,2,0,0,0,0,2,0,0,11,1,0,9,0.428571429,14,6
20170428LGKT0,2017-04-28,KT,LG,0,B,32,30,1,1,5,0,0,1,0,1,0,0,2,0,0,7,1,0,4,0.0,1,0
20170428LGKT0,2017-04-28,LG,KT,0,T,34,31,2,2,5,0,0,0,2,0,0,1,2,0,0,5,0,0,5,0.2,5,1
20170428LTOB0,2017-04-28,OB,LT,0,B,35,27,2,2,5,1,0,1,0,0,0,1,6,1,1,3,1,0,9,0.0,6,0
20170428LTOB0,2017-04-28,LT,OB,0,T,38,32,0,0,6,2,1,0,0,0,1,0,4,0,1,10,0,0,11,0.0,11,0
20170428NCHT0,2017-04-28,HT,NC,0,B,41,35,9,9,11,4,0,0,1,0,0,1,5,0,0,8,0,0,8,0.428571429,14,6
20170428NCHT0,2017-04-28,NC,HT,0,T,35,34,3,3,8,3,0,0,3,0,0,0,1,0,0,10,0,1,5,0.375,8,3
20170428SKSS0,2017-04-28,SS,SK,0,B,39,35,5,5,11,0,0,3,1,1,0,0,4,0,0,7,2,0,7,0.25,4,1
20170428SKSS0,2017-04-28,SK,SS,0,T,41,34,7,7,9,1,0,2,1,0,0,0,5,0,2,5,2,0,7,0.222222222,9,2
20170428WOHH0,2017-04-28,HH,WO,0,B,34,33,2,2,6,2,0,1,0,0,0,0,0,0,1,10,0,0,5,0.0,3,0
20170428WOHH0,2017-04-28,WO,HH,0,T,47,38,12,13,13,1,0,3,0,0,0,0,7,0,2,7,1,0,7,0.4,10,4
20170429LGKT0,2017-04-29,KT,LG,0,B,37,34,6,6,12,2,0,0,1,0,1,1,1,0,0,6,1,0,7,0.466666667,15,7
20170429LGKT0,2017-04-29,LG,KT,0,T,33,31,0,0,6,0,0,0,1,0,0,0,0,0,2,6,2,0,6,0.0,6,0
20170429LTOB0,2017-04-29,OB,LT,0,B,36,28,5,5,8,1,0,0,2,1,0,1,6,0,1,7,2,3,7,0.222222222,9,2
20170429LTOB0,2017-04-29,LT,OB,0,T,45,34,1,3,7,0,0,0,0,0,2,0,8,1,1,6,1,1,15,0.071428571,14,1
20170429NCHT0,2017-04-29,HT,NC,0,B,46,42,6,6,7,1,0,2,2,0,0,1,1,0,2,9,0,1,4,0.375,8,3
20170429NCHT0,2017-04-29,NC,HT,0,T,54,43,7,8,9,1,0,1,3,2,0,0,9,1,2,11,1,0,10,0.230769231,13,3
20170429SKSS0,2017-04-29,SS,SK,0,B,45,40,12,12,16,4,0,3,2,0,0,0,4,0,1,6,0,1,9,0.266666667,15,4
20170429SKSS0,2017-04-29,SK,SS,0,T,39,34,5,5,8,1,0,3,0,0,0,0,4,0,1,11,2,1,7,0.2,5,1
20170429WOHH0,2017-04-29,HH,WO,0,B,37,35,3,3,9,2,0,0,1,0,0,0,2,0,0,9,0,3,7,0.25,8,2
20170429WOHH0,2017-04-29,WO,HH,0,T,45,41,6,7,14,0,0,0,1,0,0,2,2,0,0,6,0,0,11,0.2,15,3
20170430LGKT0,2017-04-30,KT,LG,0,B,35,32,5,5,7,1,1,0,2,0,0,0,3,0,0,5,1,0,3,0.5,6,3
20170430LGKT0,2017-04-30,LG,KT,0,T,41,37,6,7,13,1,1,2,1,3,0,0,3,0,1,5,0,0,7,0.333333333,9,3
20170430LTOB0,2017-04-30,OB,LT,0,B,32,32,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,1,5,0.0,1,0
20170430LTOB0,2017-04-30,LT,OB,0,T,43,36,6,6,11,1,0,0,1,1,1,0,6,0,0,11,0,0,10,0.333333333,15,5
20170430NCHT0,2017-04-30,HT,NC,0,B,32,29,1,1,4,0,0,0,0,0,0,0,3,0,0,5,2,1,4,0.333333333,3,1
20170430NCHT0,2017-04-30,NC,HT,0,T,42,41,11,12,16,3,1,3,0,1,0,0,1,0,0,5,1,0,3,0.833333333,6,5
20170430SKSS0,2017-04-30,SS,SK,0,B,39,36,2,2,10,0,1,0,0,0,0,1,1,0,1,2,0,0,10,0.2,5,1
20170430SKSS0,2017-04-30,SK,SS,0,T,45,40,12,13,13,2,1,5,0,0,0,0,2,0,3,10,0,0,5,0.333333333,12,4
20170430WOHH0,2017-04-30,HH,WO,0,B,39,37,3,4,12,3,0,1,0,1,0,0,1,0,1,5,1,0,8,0.181818182,11,2
20170430WOHH0,2017-04-30,WO,HH,0,T,42,33,4,5,8,0,0,0,1,0,0,1,8,0,0,4,1,0,10,0.375,8,3
20170502HHSK0,2017-05-02,SK,HH,0,B,41,38,5,5,13,1,0,2,0,0,1,0,2,0,0,5,0,1,9,0.333333333,6,2
20170502HHSK0,2017-05-02,HH,SK,0,T,44,37,6,6,13,1,0,0,5,0,2,0,4,0,1,6,0,0,11,0.333333333,18,6
20170502HTWO0,2017-05-02,WO,HT,0,B,39,36,3,3,12,1,0,0,0,0,0,2,1,0,0,10,1,4,9,0.28571428600000004,7,2
20170502HTWO0,2017-05-02,HT,WO,0,T,45,38,8,9,14,1,1,1,0,2,1,1,2,0,3,1,1,0,9,0.444444444,9,4
20170502LTKT0,2017-05-02,KT,LT,0,B,29,28,0,0,3,1,0,0,0,1,0,0,1,0,0,12,2,2,2,0.0,2,0
20170502LTKT0,2017-05-02,LT,KT,0,T,46,41,7,9,15,4,0,0,1,0,2,0,3,0,0,4,0,0,10,0.35,20,7
20170502NCLG0,2017-05-02,LG,NC,0,B,34,29,1,1,6,1,0,0,0,0,2,0,3,0,0,5,2,1,6,0.166666667,6,1
20170502NCLG0,2017-05-02,NC,LG,0,T,30,30,2,2,6,1,0,1,1,1,0,0,0,0,0,10,1,0,1,0.333333333,3,1
20170502OBSS0,2017-05-02,SS,OB,0,B,40,37,6,6,9,0,1,3,0,0,0,0,3,0,0,9,0,0,6,0.222222222,9,2
20170502OBSS0,2017-05-02,OB,SS,0,T,45,37,5,5,10,1,0,1,0,0,2,1,4,0,1,9,0,0,10,0.272727273,11,3
20170503HHSK0,2017-05-03,SK,HH,0,B,46,39,8,8,10,0,0,3,0,0,2,0,4,0,1,6,0,0,8,0.25,8,2
20170503HHSK0,2017-05-03,HH,SK,0,T,46,40,9,9,12,2,0,3,0,0,1,0,4,0,1,7,0,1,7,0.7142857140000001,7,5
20170503HTWO0,2017-05-03,WO,HT,0,B,38,38,1,1,11,1,0,0,0,0,0,0,0,0,0,9,1,0,10,0.1,10,1
20170503HTWO0,2017-05-03,HT,WO,0,T,35,31,2,2,5,2,1,0,0,0,1,0,3,0,0,7,1,1,6,0.0,8,0
20170503LTKT0,2017-05-03,KT,LT,0,B,36,33,7,8,12,5,0,1,0,0,0,0,3,0,0,2,1,0,4,0.333333333,9,3
20170503LTKT0,2017-05-03,LT,KT,0,T,39,34,2,2,11,4,0,0,0,1,1,0,4,0,0,7,2,1,10,0.3,10,3
20170503NCLG0,2017-05-03,LG,NC,0,B,45,38,13,13,17,2,0,1,0,0,1,0,5,0,1,4,2,0,8,0.526315789,19,10
20170503NCLG0,2017-05-03,NC,LG,0,T,31,28,0,0,5,0,0,0,0,0,0,0,2,0,1,7,3,0,4,0.0,3,0
20170503OBSS0,2017-05-03,SS,OB,0,B,38,35,4,4,8,1,2,1,0,0,0,0,3,0,0,4,1,0,7,0.090909091,11,1
20170503OBSS0,2017-05-03,OB,SS,0,T,48,39,10,10,14,0,0,3,0,1,0,0,8,0,1,11,1,0,11,0.3,10,3
20170504HHSK0,2017-05-04,SK,HH,0,B,35,30,6,6,8,2,0,2,0,0,1,0,3,0,1,8,1,0,5,0.6,5,3
20170504HHSK0,2017-05-04,HH,SK,0,T,41,35,1,2,10,2,0,0,1,1,0,0,5,0,1,8,1,0,12,0.076923077,13,1
20170504HTWO0,2017-05-04,WO,HT,0,B,41,33,7,9,9,1,0,2,0,0,0,0,3,0,5,4,0,0,8,0.153846154,13,2
20170504HTWO0,2017-05-04,HT,WO,0,T,36,34,1,1,9,1,0,1,0,0,0,0,0,0,2,6,1,1,8,0.2,5,1
20170504LTKT0,2017-05-04,KT,LT,0,B,39,37,2,2,12,1,0,0,2,0,0,0,2,0,0,7,1,1,10,0.25,8,2
20170504LTKT0,2017-05-04,LT,KT,0,T,36,33,3,3,9,0,0,2,0,1,2,0,1,0,0,6,1,0,6,0.0,7,0
20170504NCLG0,2017-05-04,LG,NC,0,B,35,31,2,4,8,0,0,0,1,0,0,1,3,0,0,7,1,2,7,0.125,8,1
20170504NCLG0,2017-05-04,NC,LG,0,T,39,34,2,3,6,2,0,0,0,0,0,0,4,0,1,9,0,1,9,0.166666667,12,2
20170504OBSS0,2017-05-04,SS,OB,0,B,35,33,2,2,8,3,0,0,0,0,0,0,2,0,0,5,2,1,6,0.28571428600000004,7,2
20170504OBSS0,2017-05-04,OB,SS,0,T,52,37,17,17,13,0,0,4,0,0,0,2,10,0,3,6,1,0,8,0.333333333,12,4
20170505HTLT0,2017-05-05,LT,HT,0,B,46,36,2,3,9,1,0,0,1,0,3,0,6,2,1,10,1,0,13,0.153846154,13,2
20170505HTLT0,2017-05-05,HT,LT,0,T,47,42,5,5,13,2,0,1,1,0,0,1,4,0,0,10,0,1,12,0.25,12,3
20170505KTHH0,2017-05-05,HH,KT,0,B,45,39,12,13,18,5,0,1,0,0,1,1,3,0,1,4,1,0,8,0.466666667,15,7
20170505KTHH0,2017-05-05,KT,HH,0,T,32,32,1,1,6,2,0,0,0,0,0,0,0,0,0,6,1,3,4,0.333333333,3,1
20170505LGOB0,2017-05-05,OB,LG,0,B,33,31,1,1,9,1,0,0,1,1,1,0,1,0,0,7,2,0,5,0.166666667,6,1
20170505LGOB0,2017-05-05,LG,OB,0,T,37,33,3,3,6,0,1,2,1,1,0,0,3,0,1,8,0,0,7,0.166666667,6,1
20170505SKWO0,2017-05-05,WO,SK,0,B,35,28,5,5,8,1,3,0,0,1,1,1,5,0,0,5,0,0,6,0.428571429,7,3
20170505SKWO0,2017-05-05,SK,WO,0,T,41,36,3,3,11,1,0,0,1,1,0,0,5,0,0,8,0,0,11,0.181818182,11,2
20170505SSNC0,2017-05-05,NC,SS,0,B,36,33,6,7,11,1,1,1,0,0,0,1,2,0,0,4,0,0,5,0.5,6,3
20170505SSNC0,2017-05-05,SS,NC,0,T,35,33,2,2,8,0,0,1,0,0,1,0,0,0,1,2,1,0,6,0.166666667,6,1
20170506HTLT0,2017-05-06,LT,HT,0,B,33,32,0,0,9,0,0,0,0,1,0,0,0,0,1,5,3,1,6,0.0,4,0
20170506HTLT0,2017-05-06,HT,LT,0,T,45,37,3,3,12,2,0,0,0,0,0,0,7,0,1,8,3,0,15,0.25,12,3
20170506KTHH0,2017-05-06,HH,KT,0,B,36,35,5,5,14,0,0,3,0,1,0,0,1,0,0,5,2,0,7,0.25,4,1
20170506KTHH0,2017-05-06,KT,HH,0,T,37,32,3,3,7,1,0,1,0,0,1,0,4,1,0,7,1,1,7,0.14285714300000002,7,1
20170506LGOB0,2017-05-06,OB,LG,0,B,37,34,4,5,7,1,0,2,1,0,0,0,3,0,0,7,0,0,5,0.0,4,0
20170506LGOB0,2017-05-06,LG,OB,0,T,38,31,7,7,6,0,0,0,2,0,1,0,4,0,2,7,1,0,4,0.5,6,3
20170506SKWO0,2017-05-06,WO,SK,0,B,41,38,5,5,11,2,0,0,1,0,0,0,1,0,2,10,0,0,9,0.28571428600000004,14,4
20170506SKWO0,2017-05-06,SK,WO,0,T,50,43,13,13,20,5,0,0,2,0,1,1,3,0,2,5,2,1,10,0.470588235,17,8
20170506SSNC0,2017-05-06,NC,SS,0,B,38,34,1,1,8,1,0,0,0,0,0,0,4,0,0,11,1,4,10,0.1,10,1
20170506SSNC0,2017-05-06,SS,NC,0,T,45,36,10,12,10,2,0,3,1,0,1,0,6,0,2,8,2,0,6,0.25,12,3
20170507HTLT0,2017-05-07,LT,HT,0,B,41,38,3,3,13,1,0,2,0,0,0,0,1,0,2,7,3,2,11,0.222222222,9,2
20170507HTLT0,2017-05-07,HT,LT,0,T,38,36,5,5,8,3,0,1,0,0,0,0,2,0,0,6,0,1,6,0.3,10,3
20170507KTHH0,2017-05-07,HH,KT,0,B,32,30,0,0,4,0,0,0,2,0,0,0,1,0,1,9,1,0,5,0.0,4,0
20170507KTHH0,2017-05-07,KT,HH,0,T,44,36,9,10,11,3,0,2,1,0,1,1,6,0,0,8,0,0,7,0.35714285700000004,14,5
20170507LGOB0,2017-05-07,OB,LG,0,B,40,35,4,4,8,2,0,1,0,0,0,0,4,0,1,8,0,0,9,0.2,10,2
20170507LGOB0,2017-05-07,LG,OB,0,T,47,40,10,10,16,1,1,0,1,0,1,1,1,0,4,5,1,0,10,0.363636364,11,4
20170507SKWO0,2017-05-07,WO,SK,0,B,60,49,5,6,16,6,0,0,1,1,1,1,9,2,0,9,0,1,18,0.176470588,17,3
20170507SKWO0,2017-05-07,SK,WO,0,T,53,47,6,6,12,4,0,1,0,1,0,0,2,0,4,13,1,1,11,0.230769231,13,3
20170507SSNC0,2017-05-07,NC,SS,0,B,45,38,11,13,14,4,0,2,0,0,0,0,6,0,1,5,1,1,8,0.266666667,15,4
20170507SSNC0,2017-05-07,SS,NC,0,T,37,34,0,3,8,1,0,0,2,0,0,0,2,0,1,7,1,1,7,0.0,7,0
20170509KTHT0,2017-05-09,HT,KT,0,B,42,37,9,9,14,2,0,3,0,1,0,1,3,0,1,5,0,0,9,0.428571429,7,3
20170509KTHT0,2017-05-09,KT,HT,0,T,38,37,4,4,12,2,0,1,0,0,0,0,1,0,0,10,2,2,7,0.375,8,3
20170510KTHT0,2017-05-10,HT,KT,0,B,33,32,0,0,3,1,0,0,0,0,0,0,1,0,0,11,1,0,6,0.0,7,0
20170510KTHT0,2017-05-10,KT,HT,0,T,38,32,3,3,9,3,0,0,0,1,1,0,5,0,0,4,1,2,8,0.571428571,7,4
20170510LGSS0,2017-05-10,SS,LG,0,B,31,31,1,1,4,0,0,1,0,0,0,0,0,0,0,5,0,1,3,0.0,1,0
20170510LGSS0,2017-05-10,LG,SS,0,T,44,41,6,6,15,2,1,2,0,1,0,1,2,0,0,7,0,0,11,0.166666667,12,2
20170510LTHH0,2017-05-10,HH,LT,0,B,34,30,1,1,5,0,0,0,1,0,1,0,3,0,0,8,1,0,6,0.0,5,0
20170510LTHH0,2017-05-10,LT,HH,0,T,46,41,8,8,15,3,0,2,4,1,1,0,4,0,0,11,0,0,11,0.266666667,15,4
20170510SKOB0,2017-05-10,OB,SK,0,B,40,38,6,6,15,3,0,0,0,0,0,0,2,0,0,6,0,0,10,0.25,16,4
20170510SKOB0,2017-05-10,SK,OB,0,T,35,32,0,0,5,0,1,0,0,0,0,0,2,0,1,14,0,0,8,0.0,6,0
20170510WONC0,2017-05-10,NC,WO,0,B,32,32,3,3,8,2,0,0,0,0,0,0,0,0,0,9,1,0,5,0.333333333,9,3
20170510WONC0,2017-05-10,WO,NC,0,T,35,35,0,0,8,2,0,0,0,0,0,0,0,0,0,9,0,1,8,0.0,9,0
20170511KTHT0,2017-05-11,HT,KT,0,B,33,32,2,2,5,2,0,0,0,0,0,0,1,0,0,4,1,1,4,0.14285714300000002,7,1
20170511KTHT0,2017-05-11,KT,HT,0,T,39,37,4,4,13,1,0,1,2,0,2,0,0,0,0,8,2,1,8,0.25,12,3
20170511LGSS0,2017-05-11,SS,LG,0,B,37,34,5,5,9,1,0,1,1,0,1,0,2,0,0,6,2,1,5,0.444444444,9,4
20170511LGSS0,2017-05-11,LG,SS,0,T,41,35,8,8,10,5,0,1,1,0,0,1,5,0,0,9,0,1,6,0.333333333,9,3
20170511LTHH0,2017-05-11,HH,LT,0,B,35,27,2,2,5,1,0,0,0,0,1,0,6,0,1,3,0,0,9,0.28571428600000004,7,2
20170511LTHH0,2017-05-11,LT,HH,0,T,33,30,0,1,4,1,0,0,0,0,0,0,2,0,1,8,2,2,5,0.0,4,0
20170511SKOB0,2017-05-11,OB,SK,0,B,42,33,5,7,10,2,0,1,3,1,0,1,6,0,2,5,0,0,11,0.28571428600000004,7,2
20170511SKOB0,2017-05-11,SK,OB,0,T,30,30,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,1,3,0.0,1,0
20170511WONC0,2017-05-11,NC,WO,0,B,35,32,1,1,7,1,0,0,2,1,0,1,1,0,1,7,1,2,7,0.0,7,0
20170511WONC0,2017-05-11,WO,NC,0,T,37,33,2,2,9,0,0,1,1,0,2,0,2,0,0,7,1,1,8,0.125,8,1
20170512HHLG0,2017-05-12,LG,HH,0,B,39,35,3,3,9,1,0,0,1,0,1,0,3,0,0,9,0,1,9,0.111111111,9,1
20170512HHLG0,2017-05-12,HH,LG,0,T,41,37,5,5,9,3,0,0,0,0,0,0,3,1,1,8,0,0,9,0.307692308,13,4
20170512HTSK0,2017-05-12,SK,HT,0,B,37,33,7,8,8,2,0,1,2,0,0,0,3,0,1,6,0,0,5,0.333333333,9,3
20170512HTSK0,2017-05-12,HT,SK,0,T,36,33,2,2,9,1,0,0,0,0,0,0,2,0,1,7,1,2,7,0.14285714300000002,7,1
20170512NCKT0,2017-05-12,KT,NC,0,B,41,36,5,5,8,3,0,0,1,0,1,0,3,0,1,7,0,0,9,0.454545455,11,5
20170512NCKT0,2017-05-12,NC,KT,0,T,39,34,8,8,10,2,0,2,2,0,1,1,2,0,1,2,1,1,4,0.333333333,9,3
20170512WOSS0,2017-05-12,SS,WO,0,B,32,29,4,4,9,1,0,0,1,0,0,1,2,0,0,3,2,0,4,0.4,5,2
20170512WOSS0,2017-05-12,WO,SS,0,T,33,31,1,1,7,1,0,0,0,0,0,0,2,0,0,10,3,0,5,0.0,5,0
20170513HHLG0,2017-05-13,LG,HH,0,B,34,30,0,0,7,0,0,0,0,0,0,0,2,0,2,5,4,2,7,0.0,5,0
20170513HHLG0,2017-05-13,HH,LG,0,T,44,40,10,10,13,2,0,3,0,0,1,0,1,0,2,5,1,1,7,0.4,10,4
20170513HTSK0,2017-05-13,SK,HT,0,B,42,36,3,3,4,0,0,1,0,0,1,0,5,1,0,5,0,0,6,0.25,4,1
20170513HTSK0,2017-05-13,HT,SK,0,T,42,41,5,5,9,3,0,2,0,0,0,0,1,0,0,9,1,0,4,0.2,5,1
20170513NCKT0,2017-05-13,KT,NC,0,B,38,33,4,5,13,4,0,0,1,1,0,0,5,0,0,6,2,2,9,0.333333333,12,4
20170513NCKT0,2017-05-13,NC,KT,0,T,37,35,2,2,6,1,0,1,0,0,0,0,1,0,1,7,0,0,8,0.1,10,1
20170513OBLT0,2017-05-13,LT,OB,0,B,37,31,4,4,7,1,0,0,0,0,0,0,4,0,2,6,2,0,6,0.111111111,9,1
20170513OBLT0,2017-05-13,OB,LT,0,T,46,40,8,9,14,4,0,2,2,0,0,0,5,0,1,7,1,0,10,0.454545455,11,5
20170513WOSS0,2017-05-13,SS,WO,0,B,35,33,4,4,7,3,0,2,1,1,0,0,2,0,0,7,0,0,4,0.5,4,2
20170513WOSS0,2017-05-13,WO,SS,0,T,38,36,5,5,12,2,0,0,1,0,0,1,0,0,1,6,1,0,6,0.363636364,11,4
20170514HHLG0,2017-05-14,LG,HH,0,B,33,31,4,4,9,1,2,1,0,2,0,0,2,0,0,5,0,0,5,0.333333333,6,2
20170514HHLG0,2017-05-14,HH,LG,0,T,35,33,1,1,9,1,0,0,0,1,1,1,0,0,0,5,0,0,7,0.0,8,0
20170514HTSK0,2017-05-14,SK,HT,0,B,33,30,4,4,10,0,0,2,0,1,1,1,1,0,0,6,1,0,5,0.166666667,6,1
20170514HTSK0,2017-05-14,HT,SK,0,T,36,31,3,3,6,1,0,1,0,2,0,0,5,0,0,4,0,0,6,0.333333333,6,2
20170514NCKT0,2017-05-14,KT,NC,0,B,40,36,8,10,10,2,0,0,2,0,1,0,2,0,1,8,0,0,6,0.27777777800000003,18,5
20170514NCKT0,2017-05-14,NC,KT,0,T,37,35,5,5,11,1,1,1,1,0,0,1,1,0,0,5,2,5,5,0.5,6,3
20170514OBLT0,2017-05-14,LT,OB,0,B,38,34,1,1,8,2,0,0,0,0,0,0,2,0,2,7,0,0,10,0.111111111,9,1
20170514OBLT0,2017-05-14,OB,LT,0,T,53,42,15,15,17,4,1,2,0,0,0,1,9,0,1,5,1,1,11,0.315789474,19,6
20170514WOSS0,2017-05-14,SS,WO,0,B,35,34,3,4,9,4,0,1,0,0,1,0,0,0,0,5,0,1,4,0.25,8,2
20170514WOSS0,2017-05-14,WO,SS,0,T,38,34,5,5,8,1,0,1,1,0,0,1,3,0,0,11,0,1,6,0.4,5,2
20170516HHWO0,2017-05-16,WO,HH,0,B,35,30,2,2,10,4,0,1,1,3,1,0,4,1,0,6,0,1,9,0.090909091,11,1
20170516HHWO0,2017-05-16,HH,WO,0,T,30,29,1,1,4,0,0,0,0,0,1,0,0,0,0,9,1,0,2,0.5,2,1
20170516KTLT0,2017-05-16,LT,KT,0,B,38,34,6,6,12,2,1,1,0,0,1,0,3,0,0,6,1,1,8,0.4166666670000001,12,5
20170516KTLT0,2017-05-16,KT,LT,0,T,34,27,0,0,4,0,0,0,0,0,1,0,5,0,1,6,1,0,7,0.166666667,6,1
20170516LGHT0,2017-05-16,HT,LG,0,B,43,39,3,3,10,2,1,1,0,1,0,0,3,1,1,10,0,0,10,0.125,8,1
20170516LGHT0,2017-05-16,LG,HT,0,T,40,37,2,2,8,0,0,0,0,0,0,0,3,0,0,10,4,0,5,0.333333333,6,2
20170516NCOB0,2017-05-16,OB,NC,0,B,35,32,1,1,10,1,0,0,0,2,0,0,2,0,1,11,3,0,7,0.25,8,2
