게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,완투,결과,홀드,이닝*3,투구 수,타자,타수,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고4,사구,삼진,병살타,폭투,보크,실책,실점,자책점,득점권WHIP,2점차이하WHIP,345번타자WHIP
20200522OBSS0,2020-05-22,OB,SS,0,T,0,W,0,27,162,42,35,12,1,0,1,0,0,2,1,4,0,0,4,1,0,0,0,7,7,1.636363636,2.4,1.090909091
20200522WOLT0,2020-05-22,LT,WO,0,B,0,W,2,27,159,39,29,6,2,0,1,0,1,0,2,8,0,0,10,1,0,0,0,7,7,1.5,1.111111111,1.2
20200522WOLT0,2020-05-22,WO,LT,0,T,0,L,0,24,172,44,36,12,4,0,0,1,0,0,1,7,0,0,6,0,0,0,1,9,8,1.75,2.571428571,2.625
20200523HHNC0,2020-05-23,NC,HH,0,B,0,W,0,27,122,31,30,6,2,0,0,1,1,0,0,1,0,0,9,1,0,0,0,0,0,0.6,0.625,1.125
20200523HHNC0,2020-05-23,HH,NC,0,T,0,L,0,24,144,36,32,10,1,0,0,3,1,0,0,3,0,1,9,0,1,0,0,3,3,1.5,1.772727273,3.0
20200523HTSK0,2020-05-23,SK,HT,0,B,0,L,0,27,155,42,34,9,2,0,1,0,0,1,1,6,0,0,9,0,3,0,0,8,8,2.0,2.0,1.090909091
20200523HTSK0,2020-05-23,HT,SK,0,T,0,W,1,27,151,36,32,9,1,0,1,0,0,0,0,3,0,1,8,2,1,0,0,3,3,1.0,1.0,1.333333333
20200523KTLG0,2020-05-23,LG,KT,0,B,0,L,0,27,155,38,36,10,0,1,2,0,1,0,1,1,0,0,5,0,0,0,0,6,6,1.2,2.076923077,2.5
20200523KTLG0,2020-05-23,KT,LG,0,T,0,W,0,27,171,40,32,7,0,0,0,1,0,0,0,8,0,0,3,2,0,0,0,2,2,1.0,1.8,0.214285714
20200523OBSS0,2020-05-23,SS,OB,0,B,0,L,0,27,153,45,37,13,3,0,3,0,1,0,2,5,0,1,9,0,0,0,0,10,10,2.571428571,2.307692308,2.625
20200523OBSS0,2020-05-23,OB,SS,0,T,0,W,0,27,168,41,37,10,4,0,4,0,0,0,1,2,0,1,5,0,0,0,0,6,5,0.5,1.0,2.25
20200523WOLT0,2020-05-23,LT,WO,0,B,0,L,0,27,185,46,43,15,4,0,4,0,0,0,0,3,0,0,12,0,2,0,0,12,12,3.428571429,3.0,2.625
20200523WOLT0,2020-05-23,WO,LT,0,T,0,W,0,27,151,40,35,8,4,0,0,0,0,0,1,4,0,0,6,0,1,0,0,4,3,0.9,1.285714286,1.2
20200524HHNC0,2020-05-24,NC,HH,0,B,0,W,2,27,158,39,33,7,2,0,1,0,0,0,1,4,0,1,6,0,1,0,0,5,5,1.285714286,0.947368421,0.9
20200524HHNC0,2020-05-24,HH,NC,0,T,0,L,0,24,159,44,35,13,2,0,1,1,0,2,1,5,0,1,10,0,0,0,1,10,8,2.25,2.823529412,2.625
20200524HTSK0,2020-05-24,SK,HT,0,B,0,W,1,36,194,53,50,15,2,0,0,0,1,0,0,3,0,0,6,1,1,0,0,3,1,2.0,1.5,3.375
20200524HTSK0,2020-05-24,HT,SK,0,T,0,L,0,35,164,46,41,8,0,1,0,0,0,1,0,3,0,1,4,2,0,0,0,4,2,0.857142857,0.942857143,1.090909091
20200524KTLG0,2020-05-24,LG,KT,0,B,0,W,0,27,155,42,37,10,2,0,0,1,0,2,0,3,0,0,10,0,0,0,1,7,4,2.4,1.263157895,1.2
20200524KTLG0,2020-05-24,KT,LG,0,T,0,L,1,25,139,40,33,10,1,0,1,2,0,0,0,6,0,1,5,1,0,0,0,9,9,2.0,2.0625,1.875
20200524OBSS0,2020-05-24,SS,OB,0,B,0,W,0,27,134,36,35,11,1,0,0,0,0,0,0,0,0,1,8,3,0,0,0,0,0,0.0,1.4,1.0
20200524OBSS0,2020-05-24,OB,SS,0,T,0,L,0,24,172,45,34,15,6,0,0,1,1,2,1,7,0,1,8,0,1,0,0,13,13,3.0,2.307692308,2.0
20200524WOLT0,2020-05-24,LT,WO,0,B,0,W,2,27,149,34,29,4,0,0,0,1,0,0,0,5,0,0,5,2,0,0,0,0,0,2.0,1.0,0.545454545
20200524WOLT0,2020-05-24,WO,LT,0,T,0,L,0,24,116,34,33,9,3,0,0,2,0,0,0,0,0,1,3,0,0,0,0,2,2,0.75,1.125,1.5
20200526HTKT0,2020-05-26,KT,HT,0,B,0,L,0,27,165,44,35,12,1,0,0,0,0,1,1,6,0,1,5,1,0,0,0,4,4,1.615384615,2.333333333,3.0
20200526HTKT0,2020-05-26,HT,KT,0,T,0,W,1,27,134,33,31,4,0,0,0,1,0,0,0,1,0,1,14,1,0,0,0,1,0,0.0,0.5,1.125
20200526LGHH0,2020-05-26,HH,LG,0,B,0,L,0,27,154,38,35,9,0,1,2,0,0,0,0,3,0,0,10,2,0,0,0,3,3,2.0,1.44,1.333333333
20200526LGHH0,2020-05-26,LG,HH,0,T,0,W,2,27,126,30,28,3,0,0,0,0,0,0,0,2,0,0,3,2,1,0,0,0,0,0.0,0.625,1.285714286
20200526SKOB0,2020-05-26,OB,SK,0,B,0,W,0,27,132,37,32,7,0,0,0,0,0,1,0,4,1,0,7,1,1,0,0,4,4,1.0,1.08,2.142857143
20200526SKOB0,2020-05-26,SK,OB,0,T,0,L,0,24,133,32,26,4,1,1,0,0,0,1,2,3,0,0,9,0,0,0,0,6,1,1.5,0.913043478,0.6
20200526SSLT0,2020-05-26,LT,SS,0,B,0,W,0,27,122,33,29,4,1,0,0,3,0,0,0,4,0,0,9,1,0,0,0,0,0,0.375,0.8888888890000001,1.0
20200526SSLT0,2020-05-26,SS,LT,0,T,0,L,0,24,122,33,30,6,2,0,0,0,0,0,0,3,0,0,6,0,0,0,1,1,1,0.9,1.125,2.142857143
20200526WONC0,2020-05-26,NC,WO,0,B,0,W,1,27,151,38,32,5,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,2,2,1.5,1.125,1.5
20200526WONC0,2020-05-26,WO,NC,0,T,0,L,0,24,131,35,28,8,4,0,1,1,0,2,1,3,0,1,4,1,1,0,0,7,7,2.0,3.857142857,1.714285714
20200527HTKT0,2020-05-27,KT,HT,0,B,0,W,0,27,132,35,31,5,0,0,0,0,0,0,0,3,0,1,8,1,0,0,0,0,0,0.0,0.75,1.125
20200527HTKT0,2020-05-27,HT,KT,0,T,0,L,0,24,146,34,30,9,3,1,0,0,1,1,1,2,0,0,6,1,1,0,0,5,5,0.857142857,1.909090909,2.571428571
20200527LGHH0,2020-05-27,HH,LG,0,B,0,L,0,27,183,50,46,19,4,1,5,1,0,0,0,3,0,1,6,0,0,0,1,15,15,3.0,3.0,2.1
20200527LGHH0,2020-05-27,LG,HH,0,T,0,W,0,27,123,36,34,10,2,0,2,1,1,0,1,1,0,0,9,2,0,0,0,4,4,0.0,1.0,0.230769231
20200527SKOB0,2020-05-27,OB,SK,0,B,0,W,0,27,138,37,31,6,1,1,0,0,0,0,1,5,0,0,6,0,0,0,0,2,2,2.4,1.263157895,4.2
20200527SKOB0,2020-05-27,SK,OB,0,T,0,L,0,24,137,34,31,7,1,0,0,1,1,0,1,1,0,1,3,0,0,0,0,4,4,1.0,1.411764706,1.714285714
20200527SSLT0,2020-05-27,LT,SS,0,B,0,L,0,27,201,51,34,11,4,0,2,0,1,0,3,11,0,3,5,0,2,0,0,11,11,2.076923077,1.846153846,2.1
20200527SSLT0,2020-05-27,SS,LT,0,T,0,W,0,27,126,34,33,5,0,0,0,0,0,0,0,1,0,0,7,0,1,0,0,1,0,1.0,0.75,1.5
20200527WONC0,2020-05-27,NC,WO,0,B,0,W,0,27,151,40,36,11,1,0,1,0,0,0,0,4,0,0,9,2,1,0,0,3,3,1.2,1.6,1.5
20200527WONC0,2020-05-27,WO,NC,0,T,0,L,0,24,151,40,35,13,0,0,3,0,0,0,0,4,0,1,5,2,1,1,0,10,9,2.0,2.571428571,3.5
20200528HTKT0,2020-05-28,KT,HT,0,B,0,W,2,27,151,38,33,9,1,0,2,1,0,1,0,4,0,0,6,2,0,0,0,5,5,1.0,1.32,2.25
20200528HTKT0,2020-05-28,HT,KT,0,T,0,L,0,24,135,39,36,12,1,0,0,0,1,0,0,3,0,0,6,0,0,0,0,6,6,3.0,2.045454545,2.142857143
20200528LGHH0,2020-05-28,HH,LG,0,B,0,L,0,27,144,38,37,13,3,0,0,0,2,1,0,0,0,0,4,1,0,0,0,3,3,0.9,2.454545455,3.0
20200528LGHH0,2020-05-28,LG,HH,0,T,0,W,2,27,134,34,31,5,1,0,0,0,0,0,0,3,0,0,13,2,1,0,0,0,0,0.333333333,1.666666667,0.9
20200528SKOB0,2020-05-28,OB,SK,0,B,0,L,0,27,161,41,38,11,3,0,1,1,1,0,0,3,1,0,4,0,1,0,0,6,6,1.666666667,2.2,1.5
20200528SKOB0,2020-05-28,SK,OB,0,T,0,W,1,27,108,30,27,3,1,1,0,0,0,0,0,3,0,0,5,3,0,0,0,1,1,6.0,0.0,0.3
20200528SSLT0,2020-05-28,LT,SS,0,B,0,L,0,27,152,37,34,7,4,0,0,2,0,0,0,3,0,0,9,0,1,0,0,3,3,0.75,1.35,1.0
20200528SSLT0,2020-05-28,SS,LT,0,T,0,W,2,27,163,39,32,5,2,0,0,1,0,0,0,6,0,1,6,0,0,0,0,1,1,1.2,1.263157895,2.571428571
20200528WONC0,2020-05-28,NC,WO,0,B,0,W,1,27,171,43,40,15,1,0,2,0,0,0,0,2,0,1,4,2,0,1,0,6,6,0.9,2.142857143,2.625
20200528WONC0,2020-05-28,WO,NC,0,T,0,L,1,24,157,38,37,13,1,1,4,0,0,0,0,1,0,0,6,0,1,0,0,9,9,3.0,1.65,2.142857143
20200529HHSK0,2020-05-29,SK,HH,0,B,0,W,0,27,172,41,37,13,3,0,1,1,0,0,0,3,0,1,6,1,1,0,0,6,6,2.333333333,1.5,1.0
20200529HHSK0,2020-05-29,HH,SK,0,T,0,L,0,24,167,38,34,11,0,0,3,1,0,0,1,3,0,0,8,0,0,0,0,8,7,2.25,2.25,3.0
20200529KTWO0,2020-05-29,WO,KT,0,B,0,W,0,27,134,36,35,8,1,0,0,0,0,0,0,1,0,0,12,1,1,0,1,1,0,0.333333333,0.857142857,1.0
20200529KTWO0,2020-05-29,KT,WO,0,T,0,L,0,24,152,40,31,7,1,0,0,0,0,0,1,5,0,3,4,0,1,0,0,5,4,1.153846154,1.736842105,4.2
20200529LGHT0,2020-05-29,HT,LG,0,B,0,L,0,27,168,37,33,10,1,0,2,0,2,1,0,3,1,0,5,1,1,1,0,6,6,2.25,1.173913043,3.0
20200529LGHT0,2020-05-29,LG,HT,0,T,0,W,1,27,143,36,34,7,1,0,2,0,0,0,0,2,0,0,5,0,0,0,0,2,2,0.0,0.857142857,1.0
20200529LTOB0,2020-05-29,OB,LT,0,B,0,W,2,27,148,38,34,10,1,0,0,1,0,0,0,3,0,1,7,3,0,0,0,2,2,0.75,1.4444444440000002,1.5
20200529LTOB0,2020-05-29,LT,OB,0,T,0,L,0,24,122,32,28,5,1,0,1,1,0,0,1,3,0,0,6,0,1,0,0,4,4,2.25,1.0,0.272727273
20200529NCSS0,2020-05-29,SS,NC,0,B,0,W,0,27,155,35,33,8,0,0,1,0,1,0,0,2,0,0,3,0,0,0,0,4,4,4.5,1.285714286,1.333333333
20200529NCSS0,2020-05-29,NC,SS,0,T,0,L,1,26,126,36,35,9,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,5,4,2.4,1.285714286,1.714285714
20200530HHSK0,2020-05-30,SK,HH,0,B,0,W,2,27,146,36,28,2,0,0,1,0,0,1,0,7,0,0,9,2,0,0,0,3,3,0.857142857,1.5,0.9
20200530HHSK0,2020-05-30,HH,SK,0,T,0,L,0,24,196,43,31,8,2,0,1,1,1,0,0,11,1,1,10,1,0,0,0,9,8,2.181818182,2.1176470590000003,2.571428571
20200530KTWO0,2020-05-30,WO,KT,0,B,0,W,0,27,129,33,31,7,0,0,2,0,0,1,0,1,0,0,6,2,1,0,0,3,3,0.0,1.0,0.6
20200530KTWO0,2020-05-30,KT,WO,0,T,0,L,0,24,182,48,39,16,2,1,2,0,0,0,1,7,0,1,5,0,1,0,0,14,14,2.454545455,2.769230769,3.0
20200530LGHT0,2020-05-30,HT,LG,0,B,0,W,0,27,141,38,32,6,2,0,1,0,0,0,0,6,0,0,10,1,1,0,0,6,5,1.2,0.4,1.0
20200530LGHT0,2020-05-30,LG,HT,0,T,0,L,0,24,154,43,37,14,2,0,1,1,0,0,2,4,0,0,4,0,0,0,0,10,5,4.285714286,2.769230769,2.0
20200530LTOB0,2020-05-30,OB,LT,0,B,0,W,0,33,151,46,42,11,2,0,0,0,0,0,0,4,0,0,3,2,0,0,0,4,4,1.0,1.666666667,1.5
20200530LTOB0,2020-05-30,LT,OB,0,T,0,L,0,32,171,44,37,11,1,0,1,1,1,1,1,5,1,0,4,3,0,0,1,5,4,3.75,1.4444444440000002,1.25
20200530NCSS0,2020-05-30,SS,NC,0,B,0,W,0,27,132,34,30,4,1,0,0,0,0,0,0,2,0,2,4,1,0,0,0,1,1,0.0,0.7142857140000001,0.666666667
20200530NCSS0,2020-05-30,NC,SS,0,T,0,L,0,24,161,40,33,12,2,0,3,0,0,1,0,6,1,0,5,1,1,0,0,9,9,1.5,1.666666667,4.0
20200531HHSK0,2020-05-31,SK,HH,0,B,0,W,2,27,152,36,32,5,0,0,1,1,0,0,0,4,0,0,5,0,1,0,0,4,3,1.5,1.0,1.5
20200531HHSK0,2020-05-31,HH,SK,0,T,0,L,0,24,166,40,30,10,2,1,1,3,1,0,1,8,0,1,5,2,0,0,0,6,6,2.333333333,1.826086957,2.25
20200531KTWO0,2020-05-31,WO,KT,0,B,0,L,0,27,194,49,40,14,1,0,4,2,0,0,0,7,0,2,9,0,0,0,0,12,12,1.714285714,2.181818182,2.333333333
20200531KTWO0,2020-05-31,KT,WO,0,T,0,W,3,27,179,44,38,10,2,0,1,1,0,0,1,5,0,0,7,1,1,0,0,8,7,1.666666667,1.636363636,1.363636364
20200531LGHT0,2020-05-31,HT,LG,0,B,0,L,0,27,188,48,44,20,5,2,0,2,1,0,1,2,0,1,7,1,2,0,0,13,13,3.0,2.25,1.636363636
20200531LGHT0,2020-05-31,LG,HT,0,T,0,W,0,27,144,39,38,11,3,0,2,2,0,0,0,1,0,0,5,0,0,0,0,5,5,2.0,2.4,0.545454545
20200531LTOB0,2020-05-31,OB,LT,0,B,0,L,0,33,231,53,40,8,1,0,0,1,0,1,1,10,0,1,7,1,0,0,0,8,2,4.5,1.64516129,2.1
20200531LTOB0,2020-05-31,LT,OB,0,T,0,W,2,33,185,45,41,11,1,0,0,0,0,1,0,3,0,0,8,2,0,0,0,3,3,0.6,1.4,1.363636364
20200531NCSS0,2020-05-31,SS,NC,0,B,0,L,0,27,196,53,48,21,6,0,3,0,0,0,1,3,0,1,7,0,0,0,0,18,11,3.0,3.0,2.666666667
20200531NCSS0,2020-05-31,NC,SS,0,T,0,W,0,27,147,38,35,10,0,0,2,0,0,0,1,2,0,0,6,2,1,0,0,7,6,3.0,0.0,3.0
20200602LTHT0,2020-06-02,HT,LT,0,B,0,W,1,27,119,34,32,7,1,0,2,0,0,0,0,2,0,0,8,1,0,0,0,2,2,1.0,1.142857143,0.818181818
20200602LTHT0,2020-06-02,LT,HT,0,T,0,L,0,24,135,38,35,12,1,0,2,0,0,0,0,3,0,0,5,1,1,0,0,7,7,2.0,1.95,3.0
20200602OBKT0,2020-06-02,KT,OB,0,B,0,L,0,27,137,45,42,18,3,0,2,0,0,0,0,3,0,0,5,3,0,0,0,11,11,2.333333333,18.0,3.857142857
20200602OBKT0,2020-06-02,OB,KT,0,T,0,W,1,27,170,44,40,12,4,0,1,0,0,0,0,3,0,1,8,1,1,0,0,8,7,2.142857143,0.0,2.625
20200602SKNC0,2020-06-02,NC,SK,0,B,0,L,0,27,175,45,37,11,4,0,0,1,0,0,0,7,0,1,5,0,0,0,0,8,7,1.25,4.285714286,5.0
20200602SKNC0,2020-06-02,SK,NC,0,T,0,W,0,27,135,36,34,7,2,0,1,0,0,0,0,2,0,0,11,0,0,0,0,2,1,0.428571429,0.75,1.0
20200602SSLG0,2020-06-02,LG,SS,0,B,0,L,0,27,123,33,30,6,2,0,0,0,1,0,0,2,0,1,8,1,0,0,0,2,2,1.0,0.8888888890000001,0.545454545
20200602SSLG0,2020-06-02,SS,LG,0,T,0,W,1,27,121,30,30,5,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0.5555555560000001,1.125
20200602WOHH0,2020-06-02,HH,WO,0,B,0,L,0,27,200,53,40,17,2,0,2,0,1,1,2,10,0,0,7,0,1,1,1,15,14,2.357142857,2.625,3.75
20200602WOHH0,2020-06-02,WO,HH,0,T,0,W,0,27,119,34,34,8,1,0,0,2,0,0,0,0,0,0,7,1,0,0,0,3,2,1.5,0.5,0.272727273
20200603LTHT0,2020-06-03,HT,LT,0,B,0,W,0,27,124,33,30,3,1,0,1,0,0,0,0,2,0,1,6,0,0,0,0,2,2,3.0,0.6,0.6
20200603LTHT0,2020-06-03,LT,HT,0,T,0,L,0,24,159,45,37,14,0,1,1,1,0,0,0,6,0,2,6,2,0,0,0,11,11,2.307692308,2.769230769,1.8
20200603OBKT0,2020-06-03,KT,OB,0,B,0,W,0,27,135,36,32,6,2,0,0,0,0,0,0,4,0,0,4,1,0,0,0,2,2,1.5,1.0,0.9
20200603OBKT0,2020-06-03,OB,KT,0,T,0,L,0,24,148,40,39,14,4,0,2,0,0,0,0,1,0,0,3,0,0,0,1,7,4,1.714285714,1.8,2.625
20200603SKNC0,2020-06-03,NC,SK,0,B,0,W,1,27,147,42,38,11,4,0,2,0,0,0,0,3,0,1,5,0,0,0,0,6,5,3.0,2.0,2.0
20200603SKNC0,2020-06-03,SK,NC,0,T,0,L,0,24,144,41,35,14,4,0,2,1,1,0,1,5,0,0,5,1,0,0,0,8,8,1.714285714,7.0,2.625
20200603SSLG0,2020-06-03,LG,SS,0,B,0,L,0,27,145,43,37,12,4,0,2,0,1,0,0,5,0,1,6,2,0,0,1,12,11,3.428571429,2.307692308,4.5
20200603SSLG0,2020-06-03,SS,LG,0,T,0,W,0,27,144,41,39,14,1,0,2,3,0,0,1,1,0,0,7,0,1,0,0,6,6,0.857142857,2.0,1.5
20200603WOHH0,2020-06-03,HH,WO,0,B,0,L,0,27,137,42,37,10,1,0,0,0,0,0,1,4,0,0,5,1,0,0,0,6,4,1.5,6.0,1.666666667
20200603WOHH0,2020-06-03,WO,HH,0,T,0,W,0,27,141,35,33,7,0,0,1,1,0,0,0,2,0,0,6,0,0,1,0,2,2,0.6,1.5,1.0
20200604LTHT0,2020-06-04,HT,LT,0,B,0,W,0,27,145,39,36,10,1,0,0,1,0,0,0,3,0,0,7,2,0,0,1,3,3,0.9,0.75,0.5
20200604LTHT0,2020-06-04,LT,HT,0,T,0,L,0,24,133,34,33,9,1,0,3,0,0,0,0,1,0,0,3,0,0,0,0,7,7,1.8,1.666666667,2.142857143
20200604OBKT0,2020-06-04,KT,OB,0,B,0,L,0,27,180,47,40,14,1,0,3,0,0,0,0,7,0,0,6,0,0,0,0,14,14,3.428571429,2.571428571,4.5
20200604OBKT0,2020-06-04,OB,KT,0,T,0,W,0,27,167,44,37,11,5,0,0,0,0,0,1,6,0,0,9,1,1,0,0,8,8,2.666666667,1.0,1.5
20200604SKNC0,2020-06-04,NC,SK,0,B,0,W,0,27,156,35,30,5,0,0,0,1,0,1,0,4,0,0,12,1,1,0,0,0,0,1.2,1.5,0.272727273
20200604SKNC0,2020-06-04,SK,NC,0,T,0,L,0,24,199,47,32,10,2,0,2,0,0,0,1,10,0,4,3,1,0,0,0,10,10,1.5,2.0,2.625
20200604SSLG0,2020-06-04,LG,SS,0,B,0,W,0,27,126,35,32,4,1,1,0,0,0,0,0,3,0,0,12,0,1,0,0,0,0,1.5,0.666666667,1.0
20200604SSLG0,2020-06-04,SS,LG,0,T,0,L,0,24,120,40,37,14,5,0,1,1,0,0,2,1,0,0,4,0,0,0,0,11,8,2.571428571,2.625,2.571428571
20200604WOHH0,2020-06-04,HH,WO,0,B,0,L,0,27,169,40,37,11,2,0,2,2,0,0,0,3,0,0,11,1,2,0,1,7,4,1.714285714,1.6875,2.25
20200604WOHH0,2020-06-04,WO,HH,0,T,0,W,0,27,117,35,35,8,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,3,3,1.0,0.6,0.25
20200605HTOB0,2020-06-05,OB,HT,0,B,0,W,1,27,158,38,32,5,2,0,0,1,0,1,0,5,0,0,12,0,0,0,0,1,0,0.9,1.0,2.5
20200605HTOB0,2020-06-05,HT,OB,0,T,0,L,0,24,111,31,30,7,2,0,0,0,0,0,0,1,0,0,4,1,1,0,0,5,5,7.5,1.05,0.272727273
20200605KTLT0,2020-06-05,LT,KT,0,B,0,W,1,27,137,37,33,9,0,0,3,1,0,1,0,2,0,1,8,1,0,0,0,4,4,0.0,1.0,1.333333333
20200605KTLT0,2020-06-05,KT,LT,0,T,0,L,0,24,128,36,34,10,2,0,2,1,0,0,0,2,0,0,7,0,0,0,0,6,6,1.5,1.5,2.142857143
20200605LGWO0,2020-06-05,WO,LG,0,B,0,W,0,27,128,34,33,6,0,0,2,0,0,0,0,1,0,0,6,0,1,0,0,3,3,0.0,0.0,1.5
20200605LGWO0,2020-06-05,LG,WO,0,T,0,L,0,24,137,36,31,8,1,0,2,1,0,0,0,5,0,0,8,1,0,0,0,6,6,2.0,4.5,1.875
20200605NCHH0,2020-06-05,HH,NC,0,B,0,L,0,27,205,50,43,17,4,0,4,1,0,0,0,6,0,1,8,2,2,0,0,13,11,1.75,2.25,1.909090909
20200605NCHH0,2020-06-05,NC,HH,0,T,0,W,0,27,149,34,27,3,0,0,1,0,0,0,0,7,0,0,11,3,0,0,0,2,2,1.0,1.5,1.0
20200605SSSK0,2020-06-05,SK,SS,0,B,0,W,2,27,144,34,32,7,1,0,0,0,1,0,0,1,0,1,10,1,0,1,0,1,1,1.2,1.0,0.9
20200605SSSK0,2020-06-05,SS,SK,0,T,0,L,0,24,137,36,28,6,2,0,0,0,1,2,0,6,1,0,6,0,0,0,0,4,4,1.714285714,1.565217391,2.5
20200606HTOB0,2020-06-06,OB,HT,0,B,0,W,0,27,136,34,31,7,1,0,0,0,0,0,2,1,0,0,3,1,0,0,0,3,3,0.0,0.8888888890000001,0.6
20200606HTOB0,2020-06-06,HT,OB,0,T,0,L,0,24,121,36,31,9,4,0,0,0,0,2,2,1,0,0,5,0,0,0,0,4,2,1.333333333,1.25,0.3
20200606KTLT0,2020-06-06,LT,KT,0,B,0,W,0,27,135,32,32,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.666666667,0.272727273
20200606KTLT0,2020-06-06,KT,LT,0,T,0,L,0,25,122,32,27,5,0,0,0,0,0,1,0,4,1,0,4,1,0,0,0,1,1,2.0,1.08,1.875
20200606LGWO0,2020-06-06,WO,LG,0,B,0,W,0,27,136,38,30,6,1,0,0,0,0,1,2,5,0,0,6,0,0,0,0,4,4,1.0,1.411764706,1.5
20200606LGWO0,2020-06-06,LG,WO,0,T,0,L,2,26,141,38,34,10,4,0,1,2,0,0,0,4,0,0,8,1,2,0,0,5,5,1.909090909,1.6875,2.142857143
20200606NCHH0,2020-06-06,HH,NC,0,B,0,L,0,27,169,46,42,14,3,1,4,0,0,0,0,2,0,2,9,0,0,0,0,14,14,4.5,2.0,1.666666667
20200606NCHH0,2020-06-06,NC,HH,0,T,0,W,0,27,136,37,37,11,1,0,1,0,0,0,0,0,0,0,7,1,1,0,0,2,2,0.3,1.333333333,3.0
20200606SSSK0,2020-06-06,SK,SS,0,B,0,W,0,27,139,36,32,7,0,0,1,2,0,0,0,3,0,1,8,1,0,0,0,4,4,2.0,0.545454545,1.125
20200606SSSK0,2020-06-06,SS,SK,0,T,0,L,0,24,146,35,26,6,0,0,2,2,1,0,0,8,0,1,2,1,1,0,0,6,6,3.0,2.571428571,1.875
20200607HTOB0,2020-06-07,OB,HT,0,B,0,W,2,27,139,36,32,9,3,1,0,0,1,0,0,3,0,1,1,1,1,0,0,2,2,0.75,1.333333333,1.714285714
20200607HTOB0,2020-06-07,HT,OB,0,T,0,L,0,24,171,39,35,10,2,0,0,2,0,0,0,3,0,1,9,0,1,0,1,3,3,1.0,1.625,1.333333333
20200607KTLT0,2020-06-07,LT,KT,0,B,0,W,2,27,144,36,35,8,1,0,1,0,0,0,0,1,0,0,10,0,0,0,0,2,2,2.25,0.705882353,1.5
20200607KTLT0,2020-06-07,KT,LT,0,T,0,L,0,24,143,34,31,9,3,0,0,1,1,0,0,3,0,0,7,0,0,0,0,5,5,2.333333333,2.0625,2.571428571
20200607LGWO0,2020-06-07,WO,LG,0,B,0,L,0,27,186,46,42,14,1,0,1,1,0,0,1,2,0,1,5,0,0,0,0,8,6,0.75,1.263157895,2.0
20200607LGWO0,2020-06-07,LG,WO,0,T,0,W,0,27,129,37,31,7,0,0,1,0,0,1,0,5,0,0,7,1,0,0,0,1,1,0.75,1.333333333,0.6
20200607NCHH0,2020-06-07,HH,NC,0,B,0,L,0,27,169,46,40,13,4,0,1,0,1,0,0,6,0,0,5,0,0,0,0,8,7,3.375,2.25,1.5
20200607NCHH0,2020-06-07,NC,HH,0,T,0,W,0,27,123,32,31,5,1,0,0,0,0,0,0,1,0,0,5,1,0,0,0,2,2,6.0,0.0,0.25
20200607SSSK0,2020-06-07,SK,SS,0,B,0,L,0,27,143,35,32,9,0,0,1,2,0,1,0,2,0,0,8,2,2,0,0,3,3,2.25,1.142857143,2.142857143
20200607SSSK0,2020-06-07,SS,SK,0,T,0,W,3,27,147,36,33,6,0,0,0,0,0,0,0,3,0,0,9,1,0,0,0,0,0,0.75,1.0,1.5
20200609HHLT0,2020-06-09,LT,HH,0,B,0,W,0,27,132,39,35,10,1,0,1,0,0,0,0,3,0,1,6,2,1,0,0,3,3,1.8,0.75,0.818181818
20200609HHLT0,2020-06-09,HH,LT,0,T,0,L,0,24,138,39,37,16,4,1,1,1,0,1,0,1,0,0,7,1,0,0,0,9,9,1.8,2.666666667,3.5
20200609HTKT0,2020-06-09,KT,HT,0,B,0,L,0,27,158,33,30,5,2,0,1,0,0,1,0,2,0,0,7,1,0,0,0,3,3,1.2,0.7777777779999999,0.9
20200609HTKT0,2020-06-09,HT,KT,0,T,0,W,2,27,152,36,34,7,1,1,1,0,0,0,0,2,0,0,12,0,2,0,0,2,2,0.75,1.0,2.142857143
20200609OBNC0,2020-06-09,NC,OB,0,B,0,W,1,27,169,41,35,11,4,0,1,0,0,0,1,4,0,1,10,2,1,0,0,8,8,1.333333333,2.142857143,1.8
20200609OBNC0,2020-06-09,OB,NC,0,T,0,L,0,24,171,41,34,12,4,0,1,0,1,0,0,7,0,0,9,1,1,0,0,12,12,5.4,12.0,2.333333333
20200609SKLG0,2020-06-09,LG,SK,0,B,0,L,0,30,153,43,38,10,4,0,1,0,1,0,1,4,1,0,5,0,0,0,0,5,5,1.714285714,1.4482758619999998,4.5
20200609SKLG0,2020-06-09,SK,LG,0,T,0,W,0,30,196,48,39,11,0,0,1,1,0,1,0,7,0,1,7,2,0,0,0,3,2,1.636363636,1.714285714,2.0
20200609WOSS0,2020-06-09,SS,WO,0,B,0,L,0,27,172,44,36,11,3,0,1,0,0,1,0,7,0,0,7,1,1,0,0,5,5,2.0,2.0,3.857142857
20200609WOSS0,2020-06-09,WO,SS,0,T,0,W,2,27,152,40,35,11,2,0,0,3,0,0,1,4,0,0,7,2,0,0,0,3,3,0.5,1.666666667,1.666666667
