게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,타자,타수,타점,득점,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고의4구,사구,삼진,병살타,실책,잔루,득점권타율,득점권타수,득점권안타
20180417LGHT0,2018-04-17,LG,HT,0,T,42,35,4,4,8,1,0,1,1,0,0,1,5,0,1,9,0,1,11,0.166666667,12,2
20180417NCWO0,2018-04-17,WO,NC,0,B,46,41,2,2,8,2,0,0,0,0,0,0,5,1,0,11,0,0,11,0.166666667,12,2
20180417NCWO0,2018-04-17,NC,WO,0,T,41,38,3,3,9,1,0,1,0,1,1,0,2,0,0,9,2,0,5,0.166666667,6,1
20180417SKKT0,2018-04-17,KT,SK,0,B,40,35,5,5,11,1,0,0,0,1,0,0,5,0,0,6,0,1,8,0.333333333,12,4
20180417SKKT0,2018-04-17,SK,KT,0,T,48,42,9,9,17,5,0,4,5,0,1,0,3,0,2,12,1,1,12,0.3125,16,5
20180417SSLT0,2018-04-17,LT,SS,0,B,43,38,6,6,11,3,0,2,0,0,0,0,4,0,1,9,1,0,10,0.14285714300000002,14,2
20180417SSLT0,2018-04-17,SS,LT,0,T,48,40,8,11,13,3,0,1,3,0,1,0,7,0,0,11,1,2,10,0.25,16,4
20180418HHOB0,2018-04-18,OB,HH,0,B,38,32,4,5,7,2,0,0,1,0,0,0,6,0,0,12,0,0,9,0.222222222,9,2
20180418HHOB0,2018-04-18,HH,OB,0,T,43,37,4,4,13,2,0,1,1,0,0,0,4,0,2,12,1,1,12,0.25,12,3
20180418LGHT0,2018-04-18,HT,LG,0,B,37,31,4,4,8,1,0,0,1,0,1,0,3,1,2,4,0,1,9,0.230769231,13,3
20180418LGHT0,2018-04-18,LG,HT,0,T,40,36,2,3,10,2,0,0,1,0,1,0,3,0,0,6,1,0,10,0.071428571,14,1
20180418NCWO0,2018-04-18,WO,NC,0,B,30,29,0,0,2,0,0,0,0,0,0,0,1,0,0,9,0,0,3,0.0,1,0
20180418NCWO0,2018-04-18,NC,WO,0,T,29,28,1,1,2,1,0,0,0,0,1,0,0,0,0,8,0,0,1,0.5,2,1
20180418SKKT0,2018-04-18,KT,SK,0,B,35,32,2,3,9,2,0,0,0,0,0,0,3,0,0,7,4,1,5,0.25,8,2
20180418SKKT0,2018-04-18,SK,KT,0,T,41,38,8,8,13,3,0,4,0,0,0,0,3,0,0,6,2,0,6,0.375,8,3
20180418SSLT0,2018-04-18,LT,SS,0,B,49,45,9,9,13,2,0,4,0,1,0,0,4,0,0,12,1,1,6,0.3,10,3
20180418SSLT0,2018-04-18,SS,LT,0,T,52,45,7,7,15,3,0,3,1,1,1,0,5,0,1,17,2,0,9,0.2,15,3
20180419HHOB0,2018-04-19,OB,HH,0,B,38,34,5,5,11,1,0,0,0,0,0,1,3,0,0,8,0,0,9,0.4,10,4
20180419HHOB0,2018-04-19,HH,OB,0,T,36,33,2,2,7,2,0,0,1,1,0,0,3,0,0,10,0,0,7,0.111111111,9,1
20180419LGHT0,2018-04-19,HT,LG,0,B,38,36,8,8,12,5,0,2,0,1,0,0,1,0,1,3,0,1,6,0.25,12,3
20180419LGHT0,2018-04-19,LG,HT,0,T,36,35,4,4,8,0,0,1,0,0,0,0,1,0,0,7,0,0,5,0.5,6,3
20180419NCWO0,2018-04-19,WO,NC,0,B,38,34,6,6,11,1,0,1,1,0,0,0,4,0,0,10,1,0,8,0.272727273,11,3
20180419NCWO0,2018-04-19,NC,WO,0,T,34,30,3,3,6,0,0,1,1,0,0,0,4,0,0,9,3,1,4,0.25,4,1
20180419SKKT0,2018-04-19,KT,SK,0,B,43,39,5,5,13,2,0,2,3,1,0,0,4,1,0,8,0,0,11,0.25,12,3
20180419SKKT0,2018-04-19,SK,KT,0,T,38,35,6,6,7,0,0,2,1,0,1,0,1,0,1,12,0,0,5,0.4,5,2
20180419SSLT0,2018-04-19,LT,SS,0,B,35,32,0,0,8,1,0,0,0,0,0,0,3,0,0,7,1,3,8,0.0,8,0
20180419SSLT0,2018-04-19,SS,LT,0,T,46,35,5,6,13,5,0,0,2,1,1,1,7,0,2,6,4,0,13,0.210526316,19,4
20180420HTOB0,2018-04-20,OB,HT,0,B,37,32,6,6,10,2,1,1,1,1,0,0,4,0,1,8,1,1,7,0.333333333,9,3
20180420HTOB0,2018-04-20,HT,OB,0,T,37,32,4,4,7,1,0,1,0,0,0,0,5,0,0,5,3,0,6,0.25,8,2
20180420KTSS0,2018-04-20,SS,KT,0,B,36,36,2,4,11,1,0,2,0,0,0,0,0,0,0,6,2,1,5,0.272727273,11,3
20180420KTSS0,2018-04-20,KT,SS,0,T,44,39,4,5,12,1,0,1,1,0,0,0,4,0,1,4,0,0,12,0.166666667,12,2
20180420LGNC0,2018-04-20,NC,LG,0,B,36,34,3,4,8,1,0,1,0,0,0,0,2,0,0,3,2,0,5,0.166666667,6,1
20180420LGNC0,2018-04-20,LG,NC,0,T,41,39,8,9,14,5,0,3,0,0,0,0,2,0,0,6,1,2,5,0.4166666670000001,12,5
20180420SKLT0,2018-04-20,LT,SK,0,B,41,34,10,10,12,3,0,2,0,0,0,0,6,0,1,8,2,0,7,0.5,12,6
20180420SKLT0,2018-04-20,SK,LT,0,T,41,33,4,5,7,4,0,1,1,1,0,0,8,0,0,11,0,0,9,0.222222222,9,2
20180420WOHH0,2018-04-20,HH,WO,0,B,36,35,1,1,8,3,0,0,0,0,0,0,0,0,1,5,0,1,8,0.14285714300000002,7,1
20180420WOHH0,2018-04-20,WO,HH,0,T,42,37,6,6,13,2,1,2,0,0,0,0,4,0,1,7,2,0,9,0.222222222,9,2
20180421HTOB0,2018-04-21,OB,HT,0,B,40,34,10,10,13,4,0,2,0,0,0,2,3,0,1,7,0,1,6,0.333333333,9,3
20180421HTOB0,2018-04-21,HT,OB,0,T,37,32,4,5,9,2,0,1,0,1,0,0,5,0,0,6,2,0,5,0.28571428600000004,7,2
20180421KTSS0,2018-04-21,SS,KT,0,B,38,30,4,4,9,2,0,1,1,0,1,0,7,0,0,4,2,1,10,0.222222222,9,2
20180421KTSS0,2018-04-21,KT,SS,0,T,34,33,1,1,7,2,0,0,2,0,0,0,1,0,0,7,1,0,6,0.14285714300000002,7,1
20180421LGNC0,2018-04-21,NC,LG,0,B,38,33,3,3,5,1,0,2,1,0,0,0,3,0,2,10,0,0,8,0.0,7,0
20180421LGNC0,2018-04-21,LG,NC,0,T,43,38,5,6,12,2,0,1,0,0,1,0,3,0,1,11,0,1,10,0.4,10,4
20180421SKLT0,2018-04-21,LT,SK,0,B,34,32,4,4,8,0,0,2,0,0,0,0,2,0,0,10,1,1,5,0.5,2,1
20180421SKLT0,2018-04-21,SK,LT,0,T,39,36,3,3,9,2,0,1,0,0,0,0,3,0,0,8,0,0,9,0.166666667,6,1
20180421WOHH0,2018-04-21,HH,WO,0,B,35,33,3,3,8,2,0,1,1,0,0,0,2,0,0,4,2,0,5,0.333333333,6,2
20180421WOHH0,2018-04-21,WO,HH,0,T,39,34,4,4,9,1,0,0,1,0,0,1,4,0,0,8,1,0,8,0.375,8,3
20180422HTOB0,2018-04-22,OB,HT,0,B,39,37,4,4,10,3,1,0,0,0,0,0,2,0,0,7,0,2,8,0.3,10,3
20180422HTOB0,2018-04-22,HT,OB,0,T,52,47,14,14,22,8,0,3,0,0,0,1,3,0,1,4,2,2,11,0.375,16,6
20180422KTSS0,2018-04-22,SS,KT,0,B,39,34,3,4,8,2,0,0,3,1,0,0,5,0,0,8,1,1,8,0.2,10,2
20180422KTSS0,2018-04-22,KT,SS,0,T,39,37,5,6,11,5,0,2,1,2,0,0,1,0,1,12,0,2,6,0.181818182,11,2
20180422LGNC0,2018-04-22,NC,LG,0,B,41,37,4,4,13,0,0,1,0,0,1,0,3,0,0,4,1,1,10,0.166666667,12,2
20180422LGNC0,2018-04-22,LG,NC,0,T,39,34,4,5,9,0,0,3,1,0,0,0,5,0,0,6,2,0,7,0.2,5,1
20180422SKLT0,2018-04-22,LT,SK,0,B,37,35,4,4,9,2,0,0,2,0,0,0,2,0,0,9,1,0,6,0.4166666670000001,12,5
20180422SKLT0,2018-04-22,SK,LT,0,T,47,37,10,10,13,5,0,2,0,0,1,0,9,0,0,7,3,0,10,0.35714285700000004,14,5
20180422WOHH0,2018-04-22,HH,WO,0,B,30,30,0,1,5,1,0,0,1,0,0,0,0,0,0,8,2,0,2,0.25,4,1
20180422WOHH0,2018-04-22,WO,HH,0,T,45,42,10,10,15,3,0,2,0,0,0,0,3,0,0,7,0,0,8,0.5555555560000001,9,5
20180424LTKT0,2018-04-24,KT,LT,0,B,45,39,8,8,10,3,0,2,0,0,0,0,6,0,0,13,0,1,10,0.307692308,13,4
20180424LTKT0,2018-04-24,LT,KT,0,T,49,42,14,14,17,3,0,4,0,1,0,0,4,0,3,6,2,2,8,0.4375,16,7
20180424NCSS0,2018-04-24,SS,NC,0,B,39,31,7,7,7,1,0,1,2,0,1,0,7,0,0,7,1,0,8,0.3,10,3
20180424NCSS0,2018-04-24,NC,SS,0,T,32,31,2,2,5,1,0,0,0,0,0,0,1,0,0,9,1,1,3,0.333333333,3,1
20180424OBSK0,2018-04-24,SK,OB,0,B,48,39,9,9,13,4,0,1,3,0,0,1,8,0,0,7,0,1,12,0.3125,16,5
20180424OBSK0,2018-04-24,OB,SK,0,T,43,37,9,10,11,4,1,3,1,0,0,1,4,0,1,10,1,0,6,0.25,12,3
20180424WOLG0,2018-04-24,LG,WO,0,B,39,32,8,8,10,1,0,2,0,0,1,0,4,0,2,3,2,2,7,0.272727273,11,3
20180424WOLG0,2018-04-24,WO,LG,0,T,40,32,2,2,7,0,0,0,0,0,1,0,7,1,0,4,3,1,11,0.111111111,9,1
20180425HHHT0,2018-04-25,HT,HH,0,B,35,35,2,2,7,2,0,0,0,0,0,0,0,0,0,8,0,1,6,0.4,5,2
20180425HHHT0,2018-04-25,HH,HT,0,T,36,34,3,3,6,1,0,1,0,0,0,0,2,0,0,7,0,1,6,0.25,4,1
20180425LTKT0,2018-04-25,KT,LT,0,B,43,39,4,4,12,4,0,1,0,0,0,0,4,0,0,8,0,1,12,0.266666667,15,4
20180425LTKT0,2018-04-25,LT,KT,0,T,42,38,5,5,16,1,0,1,1,0,2,0,1,0,1,4,1,0,10,0.230769231,13,3
20180425NCSS0,2018-04-25,SS,NC,0,B,37,36,2,2,9,3,0,0,0,0,0,0,1,0,0,6,0,0,8,0.14285714300000002,7,1
20180425NCSS0,2018-04-25,NC,SS,0,T,44,38,9,9,13,3,0,1,0,1,0,0,3,0,3,7,1,0,8,0.6,10,6
20180425OBSK0,2018-04-25,SK,OB,0,B,46,40,7,7,12,4,0,3,0,0,0,0,4,0,2,9,1,1,10,0.222222222,9,2
20180425OBSK0,2018-04-25,OB,SK,0,T,41,38,5,6,12,2,0,2,1,1,1,0,2,1,0,8,0,2,5,0.375,8,3
20180425WOLG0,2018-04-25,LG,WO,0,B,32,31,1,2,9,2,0,0,0,1,0,0,0,0,1,7,1,0,6,0.111111111,9,1
20180425WOLG0,2018-04-25,WO,LG,0,T,35,32,1,1,6,2,0,0,0,0,0,0,2,0,1,6,1,1,7,0.125,8,1
20180426HHHT0,2018-04-26,HT,HH,0,B,39,36,1,1,10,0,0,0,0,0,0,0,2,0,1,1,2,1,11,0.090909091,11,1
20180426HHHT0,2018-04-26,HH,HT,0,T,37,34,2,3,7,1,0,0,0,0,0,0,3,0,0,9,0,1,7,0.166666667,6,1
20180426LTKT0,2018-04-26,KT,LT,0,B,35,27,5,5,7,2,0,0,0,1,2,1,4,0,1,7,1,0,6,0.333333333,6,2
20180426LTKT0,2018-04-26,LT,KT,0,T,32,29,2,2,4,1,0,1,0,0,1,0,2,0,0,9,1,1,3,0.0,2,0
20180426NCSS0,2018-04-26,SS,NC,0,B,38,34,1,2,8,3,0,0,1,1,0,0,2,0,2,8,0,1,9,0.125,8,1
20180426NCSS0,2018-04-26,NC,SS,0,T,38,34,4,5,9,1,0,0,2,0,0,2,1,0,1,5,0,0,6,0.25,8,2
20180426OBSK0,2018-04-26,SK,OB,0,B,38,30,5,5,8,2,0,2,0,1,0,0,7,0,1,8,0,0,9,0.428571429,7,3
20180426OBSK0,2018-04-26,OB,SK,0,T,39,36,4,4,10,1,0,0,2,0,0,0,2,0,1,9,1,0,8,0.5,6,3
20180426WOLG0,2018-04-26,LG,WO,0,B,48,41,11,11,17,5,0,1,0,0,0,0,6,2,1,7,0,1,13,0.4375,16,7
20180426WOLG0,2018-04-26,WO,LG,0,T,35,28,1,1,3,2,0,0,0,0,0,0,5,0,2,7,3,0,7,0.0,8,0
20180427HHLT0,2018-04-27,LT,HH,0,B,37,32,5,5,9,1,0,0,0,0,0,1,3,0,1,8,0,0,8,0.363636364,11,4
20180427HHLT0,2018-04-27,HH,LT,0,T,38,38,3,3,12,0,0,1,0,0,0,0,0,0,0,6,1,0,8,0.111111111,9,1
20180427HTKT0,2018-04-27,KT,HT,0,B,36,33,3,3,6,1,1,2,1,1,0,0,3,0,0,7,0,0,6,0.0,7,0
20180427HTKT0,2018-04-27,HT,KT,0,T,43,39,7,8,15,3,0,1,1,0,0,0,4,1,0,6,3,0,8,0.4,15,6
20180427OBNC0,2018-04-27,NC,OB,0,B,37,32,2,2,6,0,0,0,1,0,1,0,4,0,0,10,0,1,8,0.181818182,11,2
20180427OBNC0,2018-04-27,OB,NC,0,T,39,33,4,6,9,1,0,1,1,0,0,2,3,1,1,11,1,0,6,0.25,8,2
20180427SKWO0,2018-04-27,WO,SK,0,B,39,36,3,3,10,3,0,0,0,0,0,1,2,0,0,9,0,0,9,0.111111111,9,1
20180427SKWO0,2018-04-27,SK,WO,0,T,39,32,8,8,10,2,1,3,1,0,2,2,2,0,1,6,1,0,4,0.375,8,3
20180427SSLG0,2018-04-27,LG,SS,0,B,40,37,9,9,15,3,1,1,3,1,0,1,2,0,0,7,0,1,7,0.428571429,14,6
20180427SSLG0,2018-04-27,SS,LG,0,T,39,34,2,2,7,0,0,0,0,0,0,0,4,0,1,5,1,0,10,0.111111111,9,1
20180428HHLT0,2018-04-28,LT,HH,0,B,38,36,2,2,9,1,0,1,0,0,0,0,2,0,0,7,1,0,9,0.0,4,0
20180428HHLT0,2018-04-28,HH,LT,0,T,36,29,3,4,6,2,0,0,2,1,1,1,3,1,2,9,0,2,5,0.25,8,2
20180428HTKT0,2018-04-28,KT,HT,0,B,40,37,9,9,13,4,0,2,1,0,0,0,3,0,0,8,0,1,7,0.545454545,11,6
20180428HTKT0,2018-04-28,HT,KT,0,T,37,35,2,2,10,0,0,1,0,0,0,1,0,0,1,4,1,0,8,0.0,7,0
20180428OBNC0,2018-04-28,NC,OB,0,B,35,33,5,5,10,2,0,0,0,0,0,1,1,0,0,4,0,1,6,0.363636364,11,4
20180428OBNC0,2018-04-28,OB,NC,0,T,36,34,0,1,7,0,0,0,0,0,0,0,1,0,1,5,1,0,8,0.0,5,0
20180428SKWO0,2018-04-28,WO,SK,0,B,37,34,4,4,8,2,1,0,2,1,1,1,0,0,1,6,0,2,6,0.444444444,9,4
20180428SKWO0,2018-04-28,SK,WO,0,T,40,38,4,6,11,1,0,0,1,1,0,0,1,0,1,11,1,3,7,0.28571428600000004,14,4
20180428SSLG0,2018-04-28,LG,SS,0,B,38,31,6,6,9,0,0,0,2,0,1,0,6,1,0,8,2,1,8,0.454545455,11,5
20180428SSLG0,2018-04-28,SS,LG,0,T,42,34,3,4,8,0,1,1,0,0,0,0,6,0,2,8,1,1,11,0.111111111,9,1
20180429HHLT0,2018-04-29,LT,HH,0,B,37,31,4,4,7,2,0,1,0,0,0,1,2,0,3,7,0,1,9,0.0,9,0
20180429HHLT0,2018-04-29,HH,LT,0,T,41,37,3,3,12,2,0,1,0,1,0,0,4,1,0,7,1,1,11,0.066666667,15,1
20180429HTKT0,2018-04-29,KT,HT,0,B,33,33,5,5,9,4,0,3,0,0,0,0,0,0,0,6,1,0,4,0.111111111,9,1
20180429HTKT0,2018-04-29,HT,KT,0,T,38,34,3,3,7,2,0,0,0,0,0,0,3,0,1,9,0,1,8,0.166666667,6,1
20180429OBNC0,2018-04-29,NC,OB,0,B,35,32,1,1,6,3,0,0,0,0,0,0,3,0,0,3,1,2,7,0.0,7,0
20180429OBNC0,2018-04-29,OB,NC,0,T,41,39,7,7,12,1,0,3,0,0,0,0,2,0,0,3,2,0,7,0.222222222,9,2
20180429SKWO0,2018-04-29,WO,SK,0,B,43,38,8,8,17,6,1,0,0,1,1,1,3,0,0,8,1,2,11,0.333333333,21,7
20180429SKWO0,2018-04-29,SK,WO,0,T,43,35,4,5,10,2,0,1,1,1,1,0,7,0,0,7,1,0,11,0.214285714,14,3
20180429SSLG0,2018-04-29,LG,SS,0,B,42,39,6,7,15,6,0,1,1,0,0,1,2,0,0,8,2,1,8,0.28571428600000004,14,4
20180429SSLG0,2018-04-29,SS,LG,0,T,43,43,8,8,18,2,0,2,0,2,0,0,0,0,0,11,1,1,8,0.428571429,7,3
20180501HTLT0,2018-05-01,LT,HT,0,B,39,35,4,4,13,3,1,0,0,0,1,0,2,0,1,5,1,1,11,0.2,15,3
20180501HTLT0,2018-05-01,HT,LT,0,T,32,28,0,0,7,2,0,0,1,1,1,0,2,0,1,5,2,0,5,0.0,7,0
20180501KTOB0,2018-05-01,OB,KT,0,B,35,33,4,4,9,2,0,2,0,0,0,0,1,0,1,8,0,1,7,0.3,10,3
20180501KTOB0,2018-05-01,KT,OB,0,T,35,34,1,2,7,2,0,1,0,1,0,0,1,0,0,6,0,0,6,0.0,6,0
20180501LGHH0,2018-05-01,HH,LG,0,B,39,34,6,6,11,0,1,3,0,1,1,0,3,0,1,6,1,2,9,0.111111111,9,1
20180501LGHH0,2018-05-01,LG,HH,0,T,39,35,4,5,9,1,0,1,0,0,0,1,3,0,0,7,2,1,7,0.25,4,1
20180501SKSS0,2018-05-01,SS,SK,0,B,34,34,3,3,8,1,0,1,0,0,0,0,0,0,0,10,1,0,4,0.5,2,1
20180501SKSS0,2018-05-01,SK,SS,0,T,48,43,12,12,17,5,1,2,1,1,0,0,4,0,1,4,0,0,9,0.4375,16,7
20180501WONC0,2018-05-01,NC,WO,0,B,43,33,3,4,9,1,0,1,0,2,0,0,9,0,1,9,1,0,12,0.14285714300000002,7,1
20180501WONC0,2018-05-01,WO,NC,0,T,47,42,12,13,17,3,1,3,1,0,1,1,3,0,0,9,0,1,7,0.428571429,14,6
20180502HTLT0,2018-05-02,LT,HT,0,B,40,37,6,6,12,1,0,2,0,0,0,0,3,0,0,7,2,5,7,0.3,10,3
20180502HTLT0,2018-05-02,HT,LT,0,T,53,45,9,12,17,3,0,1,2,0,0,0,7,0,1,7,0,1,14,0.318181818,22,7
20180502LGHH0,2018-05-02,HH,LG,0,B,36,34,4,4,9,3,0,1,1,0,0,0,2,0,0,11,0,0,7,0.3,10,3
20180502LGHH0,2018-05-02,LG,HH,0,T,33,33,3,3,7,0,0,1,0,1,0,0,0,0,0,7,0,1,3,1.0,1,1
20180502SKSS0,2018-05-02,SS,SK,0,B,45,37,4,4,11,2,1,1,0,0,1,0,7,0,0,11,0,0,14,0.14285714300000002,14,2
20180502SKSS0,2018-05-02,SK,SS,0,T,44,39,7,7,14,2,0,2,1,0,0,1,2,0,2,11,0,0,10,0.375,8,3
20180502WONC0,2018-05-02,NC,WO,0,B,44,40,12,13,17,3,0,6,0,0,1,0,2,0,1,3,1,0,7,0.5,8,4
20180502WONC0,2018-05-02,WO,NC,0,T,45,40,8,8,14,3,0,1,0,0,0,1,4,0,0,6,0,1,10,0.35714285700000004,14,5
20180503HTLT0,2018-05-03,LT,HT,0,B,39,34,4,5,10,1,0,1,1,0,0,0,5,1,0,7,1,1,9,0.2,10,2
20180503HTLT0,2018-05-03,HT,LT,0,T,38,36,4,4,9,0,0,1,1,0,0,0,1,0,1,9,2,3,7,0.333333333,6,2
20180503KTOB0,2018-05-03,OB,KT,0,B,47,44,2,2,12,1,0,2,0,0,0,0,3,0,0,9,1,0,12,0.125,8,1
20180503KTOB0,2018-05-03,KT,OB,0,T,49,36,3,3,8,1,0,0,0,1,1,2,8,0,2,10,1,0,13,0.083333333,12,1
20180503LGHH0,2018-05-03,HH,LG,0,B,36,31,6,7,11,2,0,1,0,0,1,1,3,1,0,3,2,0,5,0.444444444,9,4
20180503LGHH0,2018-05-03,LG,HH,0,T,37,34,3,3,10,1,0,2,1,0,1,0,2,0,0,8,0,1,7,0.25,4,1
20180503SKSS0,2018-05-03,SS,SK,0,B,38,30,7,8,9,3,0,1,2,1,0,1,7,0,0,5,2,0,6,0.428571429,7,3
20180503SKSS0,2018-05-03,SK,SS,0,T,32,32,3,4,5,1,0,1,0,0,0,0,0,0,0,13,0,1,1,0.4,5,2
20180503WONC0,2018-05-03,NC,WO,0,B,45,39,8,9,13,4,0,1,0,0,0,0,5,0,1,8,1,0,9,0.35714285700000004,14,5
20180503WONC0,2018-05-03,WO,NC,0,T,46,39,13,13,14,4,0,1,2,1,0,1,5,0,1,10,0,0,6,0.375,16,6
20180504HHSS0,2018-05-04,SS,HH,0,B,40,37,4,6,11,4,0,1,1,0,0,0,2,0,1,5,2,1,7,0.28571428600000004,7,2
20180504HHSS0,2018-05-04,HH,SS,0,T,44,37,8,9,13,4,0,2,1,0,0,1,5,0,1,3,3,1,8,0.333333333,15,5
20180504LTSK0,2018-05-04,SK,LT,0,B,38,32,3,5,10,3,0,0,0,0,1,1,4,0,0,5,0,0,9,0.153846154,13,2
20180504LTSK0,2018-05-04,LT,SK,0,T,37,33,4,4,9,0,0,1,1,0,1,0,3,0,0,7,2,2,6,0.5,4,2
20180504NCHT0,2018-05-04,HT,NC,0,B,40,37,5,5,11,2,1,1,2,0,0,1,2,0,0,5,0,0,8,0.25,12,3
20180504NCHT0,2018-05-04,NC,HT,0,T,45,41,6,6,14,3,2,3,3,0,0,0,4,0,0,10,0,1,12,0.222222222,9,2
20180504OBLG0,2018-05-04,LG,OB,0,B,41,38,8,8,12,5,1,0,0,0,0,0,3,0,0,7,0,0,6,0.6,10,6
20180504OBLG0,2018-05-04,OB,LG,0,T,43,40,11,11,14,7,1,2,0,0,0,0,3,0,0,5,0,0,5,0.461538462,13,6
20180504WOKT0,2018-05-04,KT,WO,0,B,35,33,1,1,9,0,0,1,0,0,0,0,2,0,0,11,2,0,7,0.0,4,0
20180504WOKT0,2018-05-04,WO,KT,0,T,43,41,11,11,15,3,0,4,1,0,0,0,2,0,0,7,0,0,5,0.5,10,5
20180505HHSS0,2018-05-05,SS,HH,0,B,38,33,8,8,10,4,0,2,1,1,0,0,5,0,0,7,0,0,6,0.428571429,7,3
20180505HHSS0,2018-05-05,HH,SS,0,T,36,35,3,3,9,2,0,0,0,1,0,0,0,0,1,9,0,0,6,0.375,8,3
20180505LTSK0,2018-05-05,SK,LT,0,B,34,31,1,1,5,2,0,0,0,0,1,0,2,0,0,14,0,0,6,0.166666667,6,1
20180505LTSK0,2018-05-05,LT,SK,0,T,41,32,8,8,8,2,0,0,2,0,2,0,6,0,1,3,2,0,6,0.625,8,5
20180505NCHT0,2018-05-05,HT,NC,0,B,42,37,11,12,18,3,1,1,0,1,1,1,2,0,1,6,0,0,6,0.5,12,6
20180505NCHT0,2018-05-05,NC,HT,0,T,40,35,4,4,8,1,0,1,0,0,0,0,4,0,1,5,0,1,9,0.428571429,7,3
20180505OBLG0,2018-05-05,LG,OB,0,B,33,29,0,0,5,0,0,0,0,0,0,0,3,0,1,7,2,0,6,0.0,3,0
20180505OBLG0,2018-05-05,OB,LG,0,T,38,36,3,3,11,2,0,1,1,1,0,0,1,0,1,6,0,0,8,0.3,10,3
20180505WOKT0,2018-05-05,KT,WO,0,B,34,31,1,1,8,0,0,0,0,1,0,0,3,0,0,10,3,2,6,0.333333333,3,1
20180505WOKT0,2018-05-05,WO,KT,0,T,44,42,10,10,15,3,1,1,0,0,1,0,1,0,0,8,1,0,7,0.6,10,6
20180506NCHT0,2018-05-06,HT,NC,0,B,44,39,11,11,19,2,0,2,2,0,0,0,5,0,0,2,3,0,9,0.571428571,14,8
20180506NCHT0,2018-05-06,NC,HT,0,T,36,33,3,3,6,2,0,2,0,0,0,0,2,0,1,10,0,0,6,0.166666667,6,1
20180506OBLG0,2018-05-06,LG,OB,0,B,37,34,5,5,7,3,0,2,0,0,0,0,3,0,0,11,0,1,5,0.5,6,3
20180506OBLG0,2018-05-06,OB,LG,0,T,50,46,12,13,20,4,1,2,0,0,0,1,3,0,0,6,0,0,10,0.333333333,15,5
20180508HHWO0,2018-05-08,WO,HH,0,B,49,42,9,9,15,3,0,1,4,0,0,1,5,1,1,14,0,2,13,0.352941176,17,6
20180508HHWO0,2018-05-08,HH,WO,0,T,42,41,10,10,15,3,0,2,0,0,0,0,0,0,1,8,1,0,5,0.428571429,14,6
20180508LTLG0,2018-05-08,LG,LT,0,B,36,33,2,2,7,4,0,0,1,0,0,1,2,1,0,10,0,1,7,0.111111111,9,1
20180508LTLG0,2018-05-08,LT,LG,0,T,37,36,3,4,11,3,0,0,0,0,1,0,0,0,0,8,1,0,6,0.375,8,3
20180508OBHT0,2018-05-08,HT,OB,0,B,41,34,9,10,13,2,0,3,1,0,0,2,4,0,1,4,1,0,7,0.4,10,4
20180508OBHT0,2018-05-08,OB,HT,0,T,33,31,0,0,6,1,0,0,0,0,0,0,2,0,0,8,2,0,6,0.0,5,0
20180508SKNC0,2018-05-08,NC,SK,0,B,38,33,9,9,9,2,0,2,0,0,0,0,4,0,1,8,0,0,5,0.333333333,12,4
20180508SKNC0,2018-05-08,SK,NC,0,T,32,32,0,0,6,2,0,0,1,0,0,0,0,0,0,11,1,0,5,0.14285714300000002,7,1
20180508SSKT0,2018-05-08,KT,SS,0,B,39,31,4,4,7,4,0,0,0,1,0,1,6,0,1,10,0,1,8,0.3,10,3
20180508SSKT0,2018-05-08,SS,KT,0,T,43,34,8,9,14,2,1,1,4,3,1,2,4,0,2,6,2,0,7,0.454545455,11,5
20180509HHWO0,2018-05-09,WO,HH,0,B,36,33,1,1,8,1,0,0,0,1,0,0,2,0,1,9,0,0,8,0.25,4,1
20180509HHWO0,2018-05-09,HH,WO,0,T,37,33,4,4,7,1,0,2,0,0,1,0,3,0,0,5,0,0,6,0.166666667,6,1
20180509LTLG0,2018-05-09,LG,LT,0,B,30,29,3,3,5,1,0,0,0,0,0,0,1,0,0,7,0,0,3,0.28571428600000004,7,2
20180509LTLG0,2018-05-09,LT,LG,0,T,37,37,2,2,11,3,0,0,0,0,0,0,0,0,0,8,0,0,8,0.333333333,12,4
20180509OBHT0,2018-05-09,HT,OB,0,B,41,33,6,7,8,0,0,0,0,0,0,0,6,0,2,7,2,1,7,0.363636364,11,4
20180509OBHT0,2018-05-09,OB,HT,0,T,48,42,11,13,16,5,1,0,0,0,0,1,5,0,0,5,0,0,8,0.4375,16,7
20180509SKNC0,2018-05-09,NC,SK,0,B,37,34,4,5,7,2,0,1,0,0,0,0,3,0,0,9,0,0,5,0.5,6,3
20180509SKNC0,2018-05-09,SK,NC,0,T,39,36,4,6,10,0,0,0,0,1,0,0,2,0,1,6,1,2,6,0.214285714,14,3
20180509SSKT0,2018-05-09,KT,SS,0,B,44,39,4,4,13,7,0,0,0,1,0,1,2,0,2,10,0,0,13,0.25,20,5
20180509SSKT0,2018-05-09,SS,KT,0,T,44,40,5,5,17,3,0,1,1,0,2,0,2,1,0,4,1,1,12,0.384615385,13,5
20180510HHWO0,2018-05-10,WO,HH,0,B,36,35,1,1,9,0,0,1,1,0,0,0,0,0,1,8,1,2,8,0.0,5,0
20180510HHWO0,2018-05-10,HH,WO,0,T,39,36,2,3,10,1,1,0,0,1,0,0,2,0,1,8,1,0,9,0.4,10,4
