게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,선수명,선발,타순,타자,타수,타점,득점,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고의4구,사구,삼진,병살타,실책,잔루,득점권타율,득점권타수,득점권안타
20190510LTSS0,2019-05-10,SS,LT,0,B,이원석,1,5,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2,0
20190510LTSS0,2019-05-10,LT,SS,0,T,김문호,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0
20190510LTSS0,2019-05-10,LT,SS,0,T,손아섭,1,5,5,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,1
20190510LTSS0,2019-05-10,LT,SS,0,T,전준우,1,6,5,5,3,3,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0,1,1
20190510LTSS0,2019-05-10,SS,LT,0,B,김상수,1,2,4,2,0,2,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0.0,0,0
20190510OBNC0,2019-05-10,NC,OB,0,B,이상호,1,2,5,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,3,0
20190510OBNC0,2019-05-10,OB,NC,0,T,정병곤,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1
20190510OBNC0,2019-05-10,OB,NC,0,T,정진호,1,8,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
20190510OBNC0,2019-05-10,OB,NC,0,T,류지혁,1,7,5,4,0,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1.0,1,1
20190510OBNC0,2019-05-10,OB,NC,0,T,박세혁,1,6,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,1,0
20190510OBNC0,2019-05-10,NC,OB,0,B,박민우,1,1,5,4,2,2,3,1,0,0,1,0,1,0,0,0,0,0,0,0,2,1.0,1,1
20190510OBNC0,2019-05-10,NC,OB,0,B,강진성,1,8,4,4,3,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1
20190510OBNC0,2019-05-10,NC,OB,0,B,노진혁,1,7,4,4,1,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20190510OBNC0,2019-05-10,NC,OB,0,B,김성욱,1,9,5,4,0,2,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0
20190510OBNC0,2019-05-10,OB,NC,0,T,이흥련,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0
20190510OBNC0,2019-05-10,NC,OB,0,B,권희동,1,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
20190510OBNC0,2019-05-10,OB,NC,0,T,신성현,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
20190510OBNC0,2019-05-10,OB,NC,0,T,김경호,0,8,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1,0
20190510OBNC0,2019-05-10,NC,OB,0,B,김태진,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20190510OBNC0,2019-05-10,NC,OB,0,B,김찬형,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0
20190510OBNC0,2019-05-10,NC,OB,0,B,오영수,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0
20190510OBNC0,2019-05-10,NC,OB,0,B,김형준,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20190510OBNC0,2019-05-10,OB,NC,0,T,페르난데스,1,2,5,5,5,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,2,2
20190510OBNC0,2019-05-10,NC,OB,0,B,베탄코트,1,5,5,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1
20190510OBNC0,2019-05-10,NC,OB,0,B,손시헌,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0
20190510OBNC0,2019-05-10,NC,OB,0,B,박석민,1,3,3,3,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1.0,2,2
20190510OBNC0,2019-05-10,OB,NC,0,T,오재일,1,5,5,4,4,2,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1.0,1,1
20190510OBNC0,2019-05-10,NC,OB,0,B,양의지,1,4,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,1,0
20190510OBNC0,2019-05-10,OB,NC,0,T,오재원,1,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0
20190510OBNC0,2019-05-10,OB,NC,0,T,김재환,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0
20190510OBNC0,2019-05-10,OB,NC,0,T,박건우,1,3,5,4,0,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0.0,0,0
20190510OBNC0,2019-05-10,OB,NC,0,T,허경민,1,1,4,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0
20190510SKHT0,2019-05-10,SK,HT,0,T,고종욱,1,7,4,4,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.0,1,1
20190510SKHT0,2019-05-10,SK,HT,0,T,최항,1,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0
20190510SKHT0,2019-05-10,HT,SK,0,B,최정민,1,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0
20190510SKHT0,2019-05-10,SK,HT,0,T,한동민,1,2,4,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0
20190510SKHT0,2019-05-10,SK,HT,0,T,노수광,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0
20190510SKHT0,2019-05-10,HT,SK,0,B,이창진,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20190510SKHT0,2019-05-10,HT,SK,0,B,박찬호,1,8,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2,0
20190510SKHT0,2019-05-10,HT,SK,0,B,황대인,1,6,4,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0
20190510SKHT0,2019-05-10,HT,SK,0,B,신범수,1,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2,0
20190510SKHT0,2019-05-10,SK,HT,0,T,안상현,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20190510SKHT0,2019-05-10,SK,HT,0,T,로맥,1,4,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0
20190510SKHT0,2019-05-10,SK,HT,0,T,김강민,1,6,4,3,1,2,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.0,1,0
20190510SKHT0,2019-05-10,HT,SK,0,B,최형우,1,4,4,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.0,0,0
20190510SKHT0,2019-05-10,SK,HT,0,T,최정,1,3,4,3,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0,0
20190510SKHT0,2019-05-10,SK,HT,0,T,김성현,1,8,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0
20190510SKHT0,2019-05-10,SK,HT,0,T,이재원,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0
20190510SKHT0,2019-05-10,HT,SK,0,B,이명기,1,1,4,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0
20190510SKHT0,2019-05-10,HT,SK,0,B,김선빈,1,2,4,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,0,0
20190510SKHT0,2019-05-10,HT,SK,0,B,나지완,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2,0
20190510SKHT0,2019-05-10,HT,SK,0,B,안치홍,1,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0
20190510WOKT0,2019-05-10,KT,WO,0,B,오태곤,1,2,4,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1
20190510WOKT0,2019-05-10,KT,WO,0,B,김민혁,1,1,5,5,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0
20190510WOKT0,2019-05-10,KT,WO,0,B,심우준,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0
20190510WOKT0,2019-05-10,KT,WO,0,B,송민섭,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20190510WOKT0,2019-05-10,KT,WO,0,B,배정대,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0
20190510WOKT0,2019-05-10,WO,KT,0,T,김하성,1,2,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,1,0
20190510WOKT0,2019-05-10,WO,KT,0,T,임병욱,1,7,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0
20190510WOKT0,2019-05-10,KT,WO,0,B,강민국,1,9,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2,2
20190510WOKT0,2019-05-10,KT,WO,0,B,정성곤,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20190510WOKT0,2019-05-10,WO,KT,0,T,송성문,0,9,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0
20190510WOKT0,2019-05-10,WO,KT,0,T,허정협,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20190510WOKT0,2019-05-10,KT,WO,0,B,로하스,1,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,2,0
20190510WOKT0,2019-05-10,WO,KT,0,T,이정후,1,1,5,5,1,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1.0,1,1
20190510WOKT0,2019-05-10,KT,WO,0,B,강백호,1,3,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1,0
20190510WOKT0,2019-05-10,WO,KT,0,T,샌즈,1,3,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,1
20190510WOKT0,2019-05-10,KT,WO,0,B,박경수,1,5,4,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1,0
20190510WOKT0,2019-05-10,KT,WO,0,B,유한준,1,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0
20190510WOKT0,2019-05-10,WO,KT,0,T,박병호,1,4,4,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0
20190510WOKT0,2019-05-10,KT,WO,0,B,황재균,1,6,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,2,1
20190510WOKT0,2019-05-10,KT,WO,0,B,이준수,1,8,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,0
20190510WOKT0,2019-05-10,WO,KT,0,T,서건창,1,6,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1
20190510WOKT0,2019-05-10,KT,WO,0,B,장성우,0,8,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0
20190510WOKT0,2019-05-10,WO,KT,0,T,김지수,1,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0.0,0,0
20190510WOKT0,2019-05-10,WO,KT,0,T,장영석,1,5,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.0,0,0
20190510WOKT0,2019-05-10,WO,KT,0,T,박동원,1,8,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0
20190511HHLG0,2019-05-11,HH,LG,0,T,백창수,1,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20190511HHLG0,2019-05-11,LG,HH,0,B,유강남,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20190511HHLG0,2019-05-11,LG,HH,0,B,이천웅,1,1,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0
20190511HHLG0,2019-05-11,HH,LG,0,T,양성우,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20190511HHLG0,2019-05-11,HH,LG,0,T,이원석,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20190511HHLG0,2019-05-11,HH,LG,0,T,호잉,1,3,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,1,0
20190511HHLG0,2019-05-11,HH,LG,0,T,정은원,1,1,5,4,1,2,2,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0,0
20190511HHLG0,2019-05-11,LG,HH,0,B,조셉,1,4,4,4,3,2,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1.0,1,1
20190511HHLG0,2019-05-11,HH,LG,0,T,노시환,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20190511HHLG0,2019-05-11,HH,LG,0,T,김태균,1,4,4,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.0,1,0
20190511HHLG0,2019-05-11,LG,HH,0,B,정상호,1,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0
20190511HHLG0,2019-05-11,HH,LG,0,T,이성열,1,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20190511HHLG0,2019-05-11,HH,LG,0,T,최진행,1,7,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0,1,0
20190511HHLG0,2019-05-11,LG,HH,0,B,김현수,1,3,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1
20190511HHLG0,2019-05-11,HH,LG,0,T,송광민,1,5,4,3,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0.0,1,0
20190511HHLG0,2019-05-11,LG,HH,0,B,김민성,1,7,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5,2,1
20190511HHLG0,2019-05-11,LG,HH,0,B,이형종,1,6,4,3,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
20190511HHLG0,2019-05-11,LG,HH,0,B,김용의,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20190511HHLG0,2019-05-11,HH,LG,0,T,최재훈,1,9,4,4,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0
20190511HHLG0,2019-05-11,HH,LG,0,T,오선진,1,2,5,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.0,1,1
20190511HHLG0,2019-05-11,LG,HH,0,B,오지환,1,9,3,2,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0.0,0,0
20190511HHLG0,2019-05-11,LG,HH,0,B,정주현,1,2,4,2,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0.0,0,0
20190511HHLG0,2019-05-11,LG,HH,0,B,채은성,1,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0
20190511HHLG0,2019-05-11,LG,HH,0,B,윤진호,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20190511LTSS0,2019-05-11,LT,SS,0,T,정훈,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20190511LTSS0,2019-05-11,SS,LT,0,B,최영진,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20190511LTSS0,2019-05-11,SS,LT,0,B,김헌곤,1,6,4,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2,2
20190511LTSS0,2019-05-11,LT,SS,0,T,허일,1,3,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0.0,0,0
20190511LTSS0,2019-05-11,SS,LT,0,B,구자욱,0,2,2,2,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1,1
20190511LTSS0,2019-05-11,SS,LT,0,B,박해민,1,9,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,2,1
20190511LTSS0,2019-05-11,LT,SS,0,T,신본기,1,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1,0
20190511LTSS0,2019-05-11,LT,SS,0,T,안중열,1,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20190511LTSS0,2019-05-11,SS,LT,0,B,박계범,1,7,4,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0.5,2,1
20190511LTSS0,2019-05-11,LT,SS,0,T,오윤석,1,9,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20190511LTSS0,2019-05-11,LT,SS,0,T,강로한,1,1,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0
20190511LTSS0,2019-05-11,SS,LT,0,B,김성훈,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20190511LTSS0,2019-05-11,SS,LT,0,B,러프,1,4,4,2,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0.0,0,0
20190511LTSS0,2019-05-11,LT,SS,0,T,나종덕,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
20190511LTSS0,2019-05-11,SS,LT,0,B,공민규,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20190511LTSS0,2019-05-11,SS,LT,0,B,박한이,1,8,4,3,3,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1.0,1,1
20190511LTSS0,2019-05-11,LT,SS,0,T,이대호,1,4,4,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0
20190511LTSS0,2019-05-11,SS,LT,0,B,강민호,1,5,4,2,0,2,1,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0.0,0,0
20190511LTSS0,2019-05-11,SS,LT,0,B,이원석,1,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0
20190511LTSS0,2019-05-11,LT,SS,0,T,김문호,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20190511LTSS0,2019-05-11,LT,SS,0,T,채태인,1,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,1,0
20190511LTSS0,2019-05-11,LT,SS,0,T,손아섭,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1,0
20190511LTSS0,2019-05-11,LT,SS,0,T,전준우,1,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1
20190511LTSS0,2019-05-11,LT,SS,0,T,황진수,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20190511LTSS0,2019-05-11,SS,LT,0,B,김상수,1,1,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0.5,2,1
20190511OBNC0,2019-05-11,NC,OB,0,B,이상호,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1,0
20190511OBNC0,2019-05-11,OB,NC,0,T,정병곤,0,1,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1,0
20190511OBNC0,2019-05-11,OB,NC,0,T,정진호,0,8,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1,1
20190511OBNC0,2019-05-11,OB,NC,0,T,류지혁,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20190511OBNC0,2019-05-11,OB,NC,0,T,박세혁,1,7,4,4,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1.0,1,1
20190511OBNC0,2019-05-11,NC,OB,0,B,박민우,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0
20190511OBNC0,2019-05-11,NC,OB,0,B,강진성,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0
20190511OBNC0,2019-05-11,NC,OB,0,B,노진혁,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20190511OBNC0,2019-05-11,NC,OB,0,B,김성욱,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20190511OBNC0,2019-05-11,OB,NC,0,T,이흥련,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20190511OBNC0,2019-05-11,NC,OB,0,B,권희동,1,7,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0
20190511OBNC0,2019-05-11,OB,NC,0,T,신성현,0,4,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
20190511OBNC0,2019-05-11,OB,NC,0,T,김경호,1,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0
20190511OBNC0,2019-05-11,NC,OB,0,B,김태진,1,8,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0
20190511OBNC0,2019-05-11,NC,OB,0,B,김찬형,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20190511OBNC0,2019-05-11,NC,OB,0,B,오영수,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0
20190511OBNC0,2019-05-11,NC,OB,0,B,김형준,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
20190511OBNC0,2019-05-11,OB,NC,0,T,페르난데스,1,2,5,5,4,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1
20190511OBNC0,2019-05-11,NC,OB,0,B,베탄코트,1,5,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0.0,0,0
20190511OBNC0,2019-05-11,NC,OB,0,B,손시헌,1,9,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.5,2,1
20190511OBNC0,2019-05-11,OB,NC,0,T,오재일,1,5,5,4,4,4,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
20190511OBNC0,2019-05-11,NC,OB,0,B,양의지,1,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0
20190511OBNC0,2019-05-11,OB,NC,0,T,오재원,1,9,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.5,2,1
20190511OBNC0,2019-05-11,OB,NC,0,T,김재환,1,4,3,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
20190511OBNC0,2019-05-11,NC,OB,0,B,모창민,1,3,4,4,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0.0,0,0
20190511OBNC0,2019-05-11,OB,NC,0,T,박건우,1,3,5,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0
20190511OBNC0,2019-05-11,OB,NC,0,T,허경민,1,6,5,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0,0
20190511SKHT0,2019-05-11,SK,HT,0,T,고종욱,1,1,4,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5,2,1
20190511SKHT0,2019-05-11,SK,HT,0,T,최항,1,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0
20190511SKHT0,2019-05-11,HT,SK,0,B,최정민,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20190511SKHT0,2019-05-11,SK,HT,0,T,한동민,1,2,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,0,0
20190511SKHT0,2019-05-11,HT,SK,0,B,황윤호,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20190511SKHT0,2019-05-11,SK,HT,0,T,노수광,1,9,4,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,1
20190511SKHT0,2019-05-11,HT,SK,0,B,한승택,1,9,3,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.0,1,1
20190511SKHT0,2019-05-11,HT,SK,0,B,이창진,1,6,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20190511SKHT0,2019-05-11,HT,SK,0,B,박찬호,1,8,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0
20190511SKHT0,2019-05-11,HT,SK,0,B,박준태,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
20190511SKHT0,2019-05-11,HT,SK,0,B,황대인,1,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,1,0
20190511SKHT0,2019-05-11,HT,SK,0,B,류승현,1,7,4,4,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20190511SKHT0,2019-05-11,HT,SK,0,B,신범수,0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20190511SKHT0,2019-05-11,SK,HT,0,T,안상현,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
20190511SKHT0,2019-05-11,SK,HT,0,T,로맥,1,4,5,5,3,2,4,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1.0,1,1
20190511SKHT0,2019-05-11,SK,HT,0,T,김강민,1,5,4,4,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0,1,0
20190511SKHT0,2019-05-11,HT,SK,0,B,최형우,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20190511SKHT0,2019-05-11,SK,HT,0,T,나주환,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20190511SKHT0,2019-05-11,SK,HT,0,T,최정,1,3,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,2,0
