게임키,일자,원정팀코드,홈팀코드,더블헤더코드,요일,구장
20190726HHSS0,2019-07-26,HH,SS,0,금,대구
20190726NCWO0,2019-07-26,NC,WO,0,금,고척
20190726SKLT0,2019-07-26,SK,LT,0,금,사직
20190727HHSS0,2019-07-27,HH,SS,0,토,대구
20190727HTOB0,2019-07-27,HT,OB,0,토,잠실
20190727LGKT0,2019-07-27,LG,KT,0,토,수원
20190727NCWO0,2019-07-27,NC,WO,0,토,고척
20190727SKLT0,2019-07-27,SK,LT,0,토,사직
20190728HHSS0,2019-07-28,HH,SS,0,일,대구
20190728LGKT0,2019-07-28,LG,KT,0,일,수원
20190728NCWO0,2019-07-28,NC,WO,0,일,고척
20190728SKLT0,2019-07-28,SK,LT,0,일,사직
20190730HHKT0,2019-07-30,HH,KT,0,화,수원
20190730HTSK0,2019-07-30,HT,SK,0,화,문학
20190730LTSS0,2019-07-30,LT,SS,0,화,대구
20190730OBNC0,2019-07-30,OB,NC,0,화,창원
20190730WOLG0,2019-07-30,WO,LG,0,화,잠실
20190731HHKT0,2019-07-31,HH,KT,0,수,수원
20190731HTSK0,2019-07-31,HT,SK,0,수,문학
20190731LTSS0,2019-07-31,LT,SS,0,수,대구
20190731OBNC0,2019-07-31,OB,NC,0,수,창원
20190731WOLG0,2019-07-31,WO,LG,0,수,잠실
20190801HHKT0,2019-08-01,HH,KT,0,목,수원
20190801HTSK0,2019-08-01,HT,SK,0,목,문학
20190801LTSS0,2019-08-01,LT,SS,0,목,대구
20190801OBNC0,2019-08-01,OB,NC,0,목,창원
20190801WOLG0,2019-08-01,WO,LG,0,목,잠실
20190803KTWO0,2019-08-03,KT,WO,0,토,고척
20190803NCHT0,2019-08-03,NC,HT,0,토,광주
20190803OBLT0,2019-08-03,OB,LT,0,토,사직
20190803SKHH0,2019-08-03,SK,HH,0,토,대전
20190803SSLG0,2019-08-03,SS,LG,0,토,잠실
20190804KTWO0,2019-08-04,KT,WO,0,일,고척
20190804NCHT0,2019-08-04,NC,HT,0,일,광주
20190804OBLT0,2019-08-04,OB,LT,0,일,사직
20190804SKHH0,2019-08-04,SK,HH,0,일,대전
20190804SSLG0,2019-08-04,SS,LG,0,일,잠실
20190806HHOB0,2019-08-06,HH,OB,0,화,잠실
20190806KTSK0,2019-08-06,KT,SK,0,화,문학
20190806LGHT0,2019-08-06,LG,HT,0,화,광주
20190807HHOB0,2019-08-07,HH,OB,0,수,잠실
20190807KTSK0,2019-08-07,KT,SK,0,수,문학
20190807LGHT0,2019-08-07,LG,HT,0,수,광주
20190807SSNC0,2019-08-07,SS,NC,0,수,창원
20190807WOLT0,2019-08-07,WO,LT,0,수,울산
20190808HHHT0,2019-08-08,HH,HT,0,목,광주
20190808KTOB0,2019-08-08,KT,OB,0,목,잠실
20190808LGNC0,2019-08-08,LG,NC,0,목,창원
20190808LTSS0,2019-08-08,LT,SS,0,목,대구
20190808SKWO0,2019-08-08,SK,WO,0,목,고척
20190809HHHT0,2019-08-09,HH,HT,0,금,광주
20190809KTOB0,2019-08-09,KT,OB,0,금,잠실
20190809LGNC0,2019-08-09,LG,NC,0,금,창원
20190809LTSS0,2019-08-09,LT,SS,0,금,대구
20190809SKWO0,2019-08-09,SK,WO,0,금,고척
20190810HHKT0,2019-08-10,HH,KT,0,토,수원
20190810HTSS0,2019-08-10,HT,SS,0,토,대구
20190810LTNC0,2019-08-10,LT,NC,0,토,창원
20190810OBWO0,2019-08-10,OB,WO,0,토,고척
20190810SKLG0,2019-08-10,SK,LG,0,토,잠실
20190811HHKT0,2019-08-11,HH,KT,0,일,수원
20190811HTSS0,2019-08-11,HT,SS,0,일,대구
20190811LTNC0,2019-08-11,LT,NC,0,일,창원
20190811OBWO0,2019-08-11,OB,WO,0,일,고척
20190811SKLG0,2019-08-11,SK,LG,0,일,잠실
20190813KTLT0,2019-08-13,KT,LT,0,화,사직
20190813NCHH0,2019-08-13,NC,HH,0,화,대전
20190813OBHT0,2019-08-13,OB,HT,0,화,광주
20190813SSSK0,2019-08-13,SS,SK,0,화,문학
20190813WOLG0,2019-08-13,WO,LG,0,화,잠실
20190814KTLT0,2019-08-14,KT,LT,0,수,사직
20190814NCHH0,2019-08-14,NC,HH,0,수,대전
20190814OBHT0,2019-08-14,OB,HT,0,수,광주
20190814WOLG0,2019-08-14,WO,LG,0,수,잠실
20190815HHLT0,2019-08-15,HH,LT,0,목,사직
20190815NCWO0,2019-08-15,NC,WO,0,목,고척
20190815SKHT0,2019-08-15,SK,HT,0,목,광주
20190816HHLT0,2019-08-16,HH,LT,0,금,사직
20190816LGOB0,2019-08-16,LG,OB,0,금,잠실
20190816NCWO0,2019-08-16,NC,WO,0,금,고척
20190816SKHT0,2019-08-16,SK,HT,0,금,광주
20190816SSKT0,2019-08-16,SS,KT,0,금,수원
20190817HHWO0,2019-08-17,HH,WO,0,토,고척
20190817KTHT0,2019-08-17,KT,HT,0,토,광주
20190817LGSS0,2019-08-17,LG,SS,0,토,대구
20190817LTOB0,2019-08-17,LT,OB,0,토,잠실
20190817SKNC0,2019-08-17,SK,NC,0,토,창원
20190818HHWO0,2019-08-18,HH,WO,0,일,고척
20190818KTHT0,2019-08-18,KT,HT,0,일,광주
20190818LGSS0,2019-08-18,LG,SS,0,일,대구
20190818LTOB0,2019-08-18,LT,OB,0,일,잠실
20190818SKNC0,2019-08-18,SK,NC,0,일,창원
20190820HTLG0,2019-08-20,HT,LG,0,화,잠실
20190820LTSK0,2019-08-20,LT,SK,0,화,문학
20190820OBNC0,2019-08-20,OB,NC,0,화,창원
20190820SSHH0,2019-08-20,SS,HH,0,화,대전
20190820WOKT0,2019-08-20,WO,KT,0,화,수원
20190821HTLG0,2019-08-21,HT,LG,0,수,잠실
20190821LTSK0,2019-08-21,LT,SK,0,수,문학
20190821WOKT0,2019-08-21,WO,KT,0,수,수원
20190822HHSK0,2019-08-22,HH,SK,0,목,문학
20190822HTWO0,2019-08-22,HT,WO,0,목,고척
20190822LTKT0,2019-08-22,LT,KT,0,목,수원
20190822NCLG0,2019-08-22,NC,LG,0,목,잠실
20190822OBSS0,2019-08-22,OB,SS,0,목,대구
20190823HHSK0,2019-08-23,HH,SK,0,금,문학
20190823HTWO0,2019-08-23,HT,WO,0,금,고척
20190823LTKT0,2019-08-23,LT,KT,0,금,수원
20190823NCLG0,2019-08-23,NC,LG,0,금,잠실
20190823OBSS0,2019-08-23,OB,SS,0,금,대구
20190824HTSK0,2019-08-24,HT,SK,0,토,문학
20190824KTLG0,2019-08-24,KT,LG,0,토,잠실
20190824NCLT0,2019-08-24,NC,LT,0,토,사직
20190824OBHH0,2019-08-24,OB,HH,0,토,대전
20190824WOSS0,2019-08-24,WO,SS,0,토,대구
20190825HTSK0,2019-08-25,HT,SK,0,일,문학
20190825KTLG0,2019-08-25,KT,LG,0,일,잠실
20190825NCLT0,2019-08-25,NC,LT,0,일,사직
20190825OBHH0,2019-08-25,OB,HH,0,일,대전
20190825WOSS0,2019-08-25,WO,SS,0,일,대구
20190827KTNC0,2019-08-27,KT,NC,0,화,창원
20190827LGLT0,2019-08-27,LG,LT,0,화,울산
20190827SKOB0,2019-08-27,SK,OB,0,화,잠실
20190827SSHT0,2019-08-27,SS,HT,0,화,광주
20190827WOHH0,2019-08-27,WO,HH,0,화,청주
20190828KTNC0,2019-08-28,KT,NC,0,수,창원
20190828LGLT0,2019-08-28,LG,LT,0,수,울산
20190828SKOB0,2019-08-28,SK,OB,0,수,잠실
20190828SSHT0,2019-08-28,SS,HT,0,수,광주
20190828WOHH0,2019-08-28,WO,HH,0,수,청주
20190829HTNC0,2019-08-29,HT,NC,0,목,창원
20190829LTWO0,2019-08-29,LT,WO,0,목,고척
20190829OBKT0,2019-08-29,OB,KT,0,목,수원
20190829SKSS0,2019-08-29,SK,SS,0,목,대구
20190830HHLG0,2019-08-30,HH,LG,0,금,잠실
20190830HTNC0,2019-08-30,HT,NC,0,금,창원
20190830LTWO0,2019-08-30,LT,WO,0,금,고척
20190830OBKT0,2019-08-30,OB,KT,0,금,수원
20190830SKSS0,2019-08-30,SK,SS,0,금,대구
20190831KTHH0,2019-08-31,KT,HH,0,토,대전
20190831LGSK0,2019-08-31,LG,SK,0,토,문학
20190831LTHT0,2019-08-31,LT,HT,0,토,광주
20190831SSOB0,2019-08-31,SS,OB,0,토,잠실
20190831WONC0,2019-08-31,WO,NC,0,토,창원
20190901KTHH0,2019-09-01,KT,HH,0,일,대전
20190901LGSK0,2019-09-01,LG,SK,0,일,문학
20190901LTHT0,2019-09-01,LT,HT,0,일,광주
20190901SSOB0,2019-09-01,SS,OB,0,일,잠실
20190901WONC0,2019-09-01,WO,NC,0,일,창원
20190903HTHH0,2019-09-03,HT,HH,0,화,대전
20190903LGKT0,2019-09-03,LG,KT,0,화,수원
20190903NCSK0,2019-09-03,NC,SK,0,화,문학
20190903SSLT0,2019-09-03,SS,LT,0,화,사직
20190903WOOB0,2019-09-03,WO,OB,0,화,잠실
20190904HTHH0,2019-09-04,HT,HH,0,수,대전
20190904SSLT0,2019-09-04,SS,LT,0,수,사직
20190905HHNC0,2019-09-05,HH,NC,0,목,창원
20190905SSWO0,2019-09-05,SS,WO,0,목,고척
20190906HHNC0,2019-09-06,HH,NC,0,금,창원
20190906HTKT0,2019-09-06,HT,KT,0,금,수원
20190906LTLG0,2019-09-06,LT,LG,0,금,잠실
20190906SSWO0,2019-09-06,SS,WO,0,금,고척
20190907LTHH0,2019-09-07,LT,HH,0,토,대전
20190907NCSS0,2019-09-07,NC,SS,0,토,대구
20190907WOHT0,2019-09-07,WO,HT,0,토,광주
20190908LTHH0,2019-09-08,LT,HH,0,일,대전
20190908NCSS0,2019-09-08,NC,SS,0,일,대구
20190908OBLG0,2019-09-08,OB,LG,0,일,잠실
20190908SKKT0,2019-09-08,SK,KT,0,일,수원
20190908WOHT0,2019-09-08,WO,HT,0,일,광주
20190910HTLT0,2019-09-10,HT,LT,0,화,사직
20190910KTSS0,2019-09-10,KT,SS,0,화,대구
20190910LGHH0,2019-09-10,LG,HH,0,화,청주
20190911HTLT0,2019-09-11,HT,LT,0,수,사직
20190911KTSS0,2019-09-11,KT,SS,0,수,대구
20190911LGHH0,2019-09-11,LG,HH,0,수,청주
20190911NCOB0,2019-09-11,NC,OB,0,수,잠실
20190911WOSK0,2019-09-11,WO,SK,0,수,문학
20190912HTOB0,2019-09-12,HT,OB,0,목,잠실
20190912LGWO0,2019-09-12,LG,WO,0,목,고척
20190912NCKT0,2019-09-12,NC,KT,0,목,수원
20190912SKLT0,2019-09-12,SK,LT,0,목,사직
20190913HHSS0,2019-09-13,HH,SS,0,금,대구
20190913HTOB0,2019-09-13,HT,OB,0,금,잠실
20190913LGWO0,2019-09-13,LG,WO,0,금,고척
20190913NCKT0,2019-09-13,NC,KT,0,금,수원
20190913SKLT0,2019-09-13,SK,LT,0,금,사직
20190914HTLG0,2019-09-14,HT,LG,0,토,잠실
20190914LTHH0,2019-09-14,LT,HH,0,토,대전
20190914OBSK0,2019-09-14,OB,SK,0,토,문학
20190914SSNC0,2019-09-14,SS,NC,0,토,창원
20190914WOKT0,2019-09-14,WO,KT,0,토,수원
20190915KTSK0,2019-09-15,KT,SK,0,일,문학
20190915LTHH0,2019-09-15,LT,HH,0,일,대전
20190915OBLG0,2019-09-15,OB,LG,0,일,잠실
20190915SSNC0,2019-09-15,SS,NC,0,일,창원
20190916HHSS0,2019-09-16,HH,SS,0,월,대구
20190916LGKT0,2019-09-16,LG,KT,0,월,수원
20190916WOOB0,2019-09-16,WO,OB,0,월,잠실
20190917NCHT0,2019-09-17,NC,HT,0,화,광주
20190917WOHH0,2019-09-17,WO,HH,0,화,대전
20190918LGSS0,2019-09-18,LG,SS,0,수,포항
20190918LTHT0,2019-09-18,LT,HT,0,수,광주
20190918NCSK0,2019-09-18,NC,SK,0,수,문학
20190919HTSS0,2019-09-19,HT,SS,0,목,대구
20190919LGNC0,2019-09-19,LG,NC,0,목,창원
20190919OBSK1,2019-09-19,OB,SK,1,목,문학
20190919OBSK2,2019-09-19,OB,SK,2,목,문학
20190920HTOB0,2019-09-20,HT,OB,0,금,잠실
20190920KTLT0,2019-09-20,KT,LT,0,금,사직
20190920SSHH0,2019-09-20,SS,HH,0,금,대전
20190920WOSK0,2019-09-20,WO,SK,0,금,문학
20190921HTOB0,2019-09-21,HT,OB,0,토,잠실
20190921SSKT0,2019-09-21,SS,KT,0,토,수원
20190922LGOB0,2019-09-22,LG,OB,0,일,잠실
20190923HHLG0,2019-09-23,HH,LG,0,월,잠실
20190923HTKT0,2019-09-23,HT,KT,0,월,수원
20190923NCLT0,2019-09-23,NC,LT,0,월,사직
20190924OBNC0,2019-09-24,OB,NC,0,화,창원
20190924SKKT0,2019-09-24,SK,KT,0,화,수원
20190924SSLG0,2019-09-24,SS,LG,0,화,잠실
20190924WOHT0,2019-09-24,WO,HT,0,화,광주
20190925HHNC0,2019-09-25,HH,NC,0,수,창원
20190925OBLT0,2019-09-25,OB,LT,0,수,사직
20190925SSSK0,2019-09-25,SS,SK,0,수,문학
20190926HHNC0,2019-09-26,HH,NC,0,목,창원
20190926HTLT0,2019-09-26,HT,LT,0,목,사직
20190926LGKT0,2019-09-26,LG,KT,0,목,수원
20190926OBSS0,2019-09-26,OB,SS,0,목,대구
20190927NCLG0,2019-09-27,NC,LG,0,금,잠실
20190927SKSS0,2019-09-27,SK,SS,0,금,대구
20190928HHOB0,2019-09-28,HH,OB,0,토,잠실
20190928LGHT0,2019-09-28,LG,HT,0,토,광주
20190928NCKT0,2019-09-28,NC,KT,0,토,수원
20190928SKSS0,2019-09-28,SK,SS,0,토,대구
20190929OBLG0,2019-09-29,OB,LG,0,일,잠실
20190929SKHH0,2019-09-29,SK,HH,0,일,대전
20190929SSKT0,2019-09-29,SS,KT,0,일,수원
20190929WOLT0,2019-09-29,WO,LT,0,일,사직
20190930LTLG0,2019-09-30,LT,LG,0,월,잠실
20190930SKHH0,2019-09-30,SK,HH,0,월,대전
20191001NCOB0,2019-10-01,NC,OB,0,화,잠실
20191001WOLT0,2019-10-01,WO,LT,0,화,사직
