게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,선수명,선발,구원,완투,종료,결과,홀드,이닝*3,투구 수,타자,타수,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고4,사구,삼진,병살타,폭투,보크,실책,실점,자책점,득점권WHIP,2점차이하WHIP,345번타자WHIP
20170524OBLG0,2017-05-24,OB,LG,0,T,김승회,0,1,0,0, ,1,2,9,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20170524OBLG0,2017-05-24,OB,LG,0,T,이현승,0,1,0,0,W,0,4,23,6,4,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1.0,0.75,0.0
20170524OBLG0,2017-05-24,LG,OB,0,B,진해수,0,1,0,0, ,0,3,11,3,3,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0.0,1.0,0.0
20170524OBLG0,2017-05-24,OB,LG,0,T,이용찬,0,1,0,1,S,0,3,27,6,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.5,3.0,0.0
20170524OBLG0,2017-05-24,LG,OB,0,B,정찬헌,0,1,0,0,L,0,1,6,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3.0,3.0
20170524SKLT0,2017-05-24,LT,SK,0,B,박시영,0,1,0,0, ,0,1,17,4,4,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0.0,0.0,0.0
20170524SKLT0,2017-05-24,SK,LT,0,T,문광은,0,1,0,1,L,0,3,19,5,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0.0,2.0,0.0
20170524SKLT0,2017-05-24,LT,SK,0,B,박세웅,1,0,0,0, ,0,21,99,26,23,4,1,0,0,0,0,0,0,3,0,0,5,2,0,0,0,1,1,1.0,1.166666667,0.0
20170524SKLT0,2017-05-24,SK,LT,0,T,켈리,1,0,0,0, ,0,21,106,32,30,10,3,1,0,0,0,0,0,1,0,1,6,1,0,0,0,5,5,3.75,1.875,0.545454545
20170524SKLT0,2017-05-24,LT,SK,0,B,손승락,0,1,0,1,S,0,3,25,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0
20170524SKLT0,2017-05-24,LT,SK,0,B,장시환,0,1,0,0,W,0,2,10,3,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,1.5,3.0
20170525HTHH0,2017-05-25,HT,HH,0,T,김윤동,0,1,0,0, ,1,3,24,4,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0.0,1.0,0.0
20170525HTHH0,2017-05-25,HT,HH,0,T,헥터,1,0,0,0,W,0,23,108,31,29,6,0,0,1,0,0,0,0,1,0,0,6,0,1,0,0,4,4,1.5,0.75,1.125
20170525HTHH0,2017-05-25,HH,HT,0,B,오간도,1,0,0,0,L,0,15,102,27,22,6,0,0,0,2,0,0,0,5,0,0,5,1,0,0,0,4,1,1.5,2.357142857,3.75
20170525HTHH0,2017-05-25,HH,HT,0,B,권혁,0,1,0,0, ,0,3,20,5,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,6.0
20170525HTHH0,2017-05-25,HH,HT,0,B,송창식,0,1,0,0, ,0,3,17,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0
20170525HTHH0,2017-05-25,HH,HT,0,B,정우람,0,1,0,1, ,0,2,10,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20170525HTHH0,2017-05-25,HH,HT,0,B,이동걸,0,1,0,0, ,0,2,14,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0
20170525HTHH0,2017-05-25,HT,HH,0,T,임창용,0,1,0,1,S,0,1,14,3,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,3.0,6.0,0.0
20170525HTHH0,2017-05-25,HH,HT,0,B,박정진,0,1,0,0, ,0,2,28,5,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,2,2,0.0,0.0,0.0
20170525KTSS0,2017-05-25,SS,KT,0,B,이승현,0,1,0,0, ,0,0,13,3,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0
20170525KTSS0,2017-05-25,KT,SS,0,T,정대현,1,0,0,0,L,0,15,90,24,19,5,1,0,2,1,0,0,1,4,0,0,1,0,0,0,0,6,6,1.5,1.875,1.5
20170525KTSS0,2017-05-25,SS,KT,0,B,심창민,0,1,0,1,S,0,2,9,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20170525KTSS0,2017-05-25,KT,SS,0,T,류희운,0,1,0,1, ,0,3,18,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20170525KTSS0,2017-05-25,KT,SS,0,T,배제성,0,1,0,0, ,0,6,28,8,7,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0.0,0.0,1.5
20170525KTSS0,2017-05-25,SS,KT,0,B,우규민,1,0,0,0,W,0,25,118,30,28,3,1,0,1,0,0,0,0,2,0,0,11,0,0,0,0,1,1,0.0,0.333333333,0.333333333
20170525NCWO0,2017-05-25,NC,WO,0,T,이민호,0,1,0,0, ,0,5,17,4,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0.0,0.0,0.0
20170525NCWO0,2017-05-25,WO,NC,0,B,조상우,1,0,0,0,L,0,12,96,24,20,9,1,0,1,0,0,0,1,2,0,1,4,0,0,0,0,8,7,2.5,15.0,2.4
20170525NCWO0,2017-05-25,NC,WO,0,T,임정호,0,1,0,0, ,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20170525NCWO0,2017-05-25,WO,NC,0,B,하영민,0,1,0,0, ,0,6,17,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20170525NCWO0,2017-05-25,NC,WO,0,T,윤수호,0,1,0,0,W,0,12,54,15,12,2,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0
20170525NCWO0,2017-05-25,NC,WO,0,T,정수민,0,1,0,1, ,0,3,15,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20170525NCWO0,2017-05-25,WO,NC,0,B,오윤성,0,1,0,1, ,0,3,15,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0
20170525NCWO0,2017-05-25,WO,NC,0,B,황덕균,0,1,0,0, ,0,6,42,11,11,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,4,0.0,0.0,2.0
20170525NCWO0,2017-05-25,NC,WO,0,T,강윤구,1,0,0,0, ,0,6,46,11,8,2,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,3,3,3.0,0.0,1.5
20170525OBLG0,2017-05-25,LG,OB,0,B,신정락,0,1,0,0, ,0,0,8,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0
20170525OBLG0,2017-05-25,LG,OB,0,B,김지용,0,1,0,0, ,0,3,11,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
20170525OBLG0,2017-05-25,LG,OB,0,B,윤지웅,0,1,0,0, ,0,1,15,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9.0,0.0
20170525OBLG0,2017-05-25,LG,OB,0,B,소사,1,0,0,0, ,0,19,102,26,24,3,1,1,0,0,0,0,0,2,0,0,7,0,0,0,0,4,2,0.75,0.25,0.0
20170525OBLG0,2017-05-25,LG,OB,0,B,김대현,0,1,0,1, ,0,3,13,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,3.0
20170525OBLG0,2017-05-25,OB,LG,0,T,박치국,1,0,0,0, ,0,13,89,22,19,6,4,0,0,1,0,0,0,3,0,0,2,0,0,0,0,4,4,2.4,2.333333333,3.0
20170525OBLG0,2017-05-25,OB,LG,0,T,김승회,0,1,0,0, ,1,6,25,8,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0
20170525OBLG0,2017-05-25,OB,LG,0,T,이현승,0,1,0,1,S,0,3,13,4,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,2.0,0.0
20170525OBLG0,2017-05-25,LG,OB,0,B,진해수,0,1,0,0, ,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20170525OBLG0,2017-05-25,OB,LG,0,T,김강률,0,1,0,0,W,0,5,39,10,8,3,1,0,0,1,0,0,0,2,0,0,1,0,1,0,0,3,3,3.0,12.0,3.0
20170525OBLG0,2017-05-25,LG,OB,0,B,최동환,0,1,0,0,L,0,0,8,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0
20170525SKLT0,2017-05-25,SK,LT,0,T,허건엽,0,1,0,1, ,0,6,14,7,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20170525SKLT0,2017-05-25,LT,SK,0,B,김유영,0,1,0,1, ,0,3,10,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.5
20170525SKLT0,2017-05-25,LT,SK,0,B,레일리,1,0,0,0,W,0,21,105,32,31,10,2,0,4,0,0,0,0,1,0,0,6,1,0,0,0,6,6,0.6,1.5,1.0
20170525SKLT0,2017-05-25,SK,LT,0,T,김찬호,0,1,0,0, ,0,3,25,5,4,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20170525SKLT0,2017-05-25,LT,SK,0,B,강동호,0,1,0,0, ,0,3,15,5,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20170525SKLT0,2017-05-25,SK,LT,0,T,임준혁,0,1,0,0, ,0,0,14,4,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0
20170525SKLT0,2017-05-25,SK,LT,0,T,윤희상,1,0,0,0,L,0,12,75,23,22,11,2,0,3,0,0,0,0,1,0,0,2,1,0,0,0,10,10,3.0,2.25,3.75
20170525SKLT0,2017-05-25,SK,LT,0,T,신재웅,0,1,0,0, ,0,3,25,7,6,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,3,9.0,0.0,6.0
20170526HHNC0,2017-05-26,NC,HH,0,B,이재학,1,0,0,0, ,0,20,99,32,30,11,0,0,0,0,0,1,0,1,0,0,6,0,1,0,0,2,2,1.5,1.8,1.5
20170526HHNC0,2017-05-26,NC,HH,0,B,임정호,0,1,0,0, ,0,1,12,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3.0,0.0
20170526HHNC0,2017-05-26,HH,NC,0,T,권혁,0,1,0,0, ,1,3,10,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
20170526HHNC0,2017-05-26,HH,NC,0,T,윤규진,1,0,0,0, ,0,15,111,26,21,6,2,0,0,0,0,0,0,5,0,0,4,1,0,0,0,1,1,2.0,2.2,1.5
20170526HHNC0,2017-05-26,HH,NC,0,T,송은범,0,1,0,1,L,0,6,37,12,9,4,0,0,0,2,1,0,0,3,1,0,0,0,0,0,0,4,3,6.0,3.5,4.5
20170526HHNC0,2017-05-26,NC,HH,0,B,김진성,0,1,0,0,W,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20170526HHNC0,2017-05-26,NC,HH,0,B,임창민,0,1,0,1,S,0,3,24,6,6,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,3.0,0.0,1.5
20170526KTOB0,2017-05-26,KT,OB,0,T,고영표,1,0,0,0, ,0,19,81,25,22,5,0,0,1,1,0,1,0,1,0,1,6,1,0,0,0,3,3,3.0,0.947368421,1.5
20170526KTOB0,2017-05-26,KT,OB,0,T,심재민,0,1,0,0, ,0,5,24,6,6,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.5,0.6,0.0
20170526KTOB0,2017-05-26,KT,OB,0,T,김재윤,0,1,0,1,S,0,3,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20170526KTOB0,2017-05-26,OB,KT,0,B,이용찬,0,1,0,1,L,0,3,32,6,5,2,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,2,2,3.0,3.0,0.0
20170526KTOB0,2017-05-26,KT,OB,0,T,이상화,0,1,0,0,W,0,3,9,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0
20170526KTOB0,2017-05-26,OB,KT,0,B,유희관,1,0,0,0, ,0,27,128,40,35,16,1,0,0,0,2,2,1,2,1,0,9,2,0,0,0,3,3,0.545454545,2.0,1.0
20170526LGSK0,2017-05-26,LG,SK,0,T,허프,1,0,0,0,L,0,21,108,27,25,5,2,0,2,0,0,0,1,1,0,0,4,0,0,0,0,3,3,0.0,0.857142857,1.5
20170526LGSK0,2017-05-26,SK,LG,0,B,김주한,0,1,0,0, ,1,5,23,6,5,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1.5,1.2,1.5
20170526LGSK0,2017-05-26,SK,LG,0,B,박정배,0,1,0,0, ,1,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20170526LGSK0,2017-05-26,SK,LG,0,B,박희수,0,1,0,1, ,0,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20170526LGSK0,2017-05-26,LG,SK,0,T,정찬헌,0,1,0,1, ,0,3,41,8,6,3,1,0,0,1,0,0,0,2,1,0,1,0,0,0,0,3,3,4.5,0.0,6.0
20170526LGSK0,2017-05-26,SK,LG,0,B,김태훈,1,0,0,0,W,0,16,79,21,20,5,0,0,0,1,0,0,0,1,0,0,5,1,0,0,0,0,0,0.0,1.125,1.8
20170526LTHT0,2017-05-26,HT,LT,0,B,한승혁,0,1,0,0, ,0,8,46,11,10,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,3.0,0.0,0.0
20170526LTHT0,2017-05-26,LT,HT,0,T,김유영,0,1,0,1, ,0,3,35,6,3,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,1,1.5,0.0,6.0
20170526LTHT0,2017-05-26,LT,HT,0,T,애디튼,1,0,0,0,W,0,22,97,26,24,2,1,0,0,0,0,0,0,2,0,0,7,0,0,0,0,1,1,0.0,0.333333333,0.375
20170526LTHT0,2017-05-26,LT,HT,0,T,윤길현,0,1,0,0, ,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20170526LTHT0,2017-05-26,HT,LT,0,B,양현종,1,0,0,0,L,0,16,92,25,21,8,0,1,1,0,3,1,0,3,0,0,5,0,2,0,0,7,7,3.0,2.0,2.0
20170526LTHT0,2017-05-26,HT,LT,0,B,정용운,0,1,0,1, ,0,3,22,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,3.0
20170526SSWO0,2017-05-26,WO,SS,0,B,한현희,1,0,0,0,W,0,18,108,26,21,5,0,0,0,1,1,0,1,3,0,1,4,0,0,0,0,3,3,1.285714286,0.666666667,2.4
20170526SSWO0,2017-05-26,SS,WO,0,T,안규현,0,1,0,0, ,0,6,48,11,7,2,1,0,0,0,0,0,0,3,0,1,1,1,0,0,0,2,2,1.2,0.0,3.0
20170526SSWO0,2017-05-26,WO,SS,0,B,오윤성,0,1,0,1, ,0,3,14,5,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0,0.0,1.5
20170526SSWO0,2017-05-26,SS,WO,0,T,김시현,0,1,0,1, ,0,6,34,11,8,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,3,1.8,0.0,0.0
20170526SSWO0,2017-05-26,WO,SS,0,B,황덕균,0,1,0,0, ,0,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20170526SSWO0,2017-05-26,WO,SS,0,B,금민철,0,1,0,0, ,0,3,27,6,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3.0,0.0,6.0
20170526SSWO0,2017-05-26,SS,WO,0,T,백정현,1,0,0,0,L,0,9,75,20,18,9,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,6,6,5.0,3.0,0.6
20170526SSWO0,2017-05-26,SS,WO,0,T,정인욱,0,1,0,0, ,0,3,40,12,10,6,2,0,1,1,0,0,0,2,0,0,1,0,0,0,0,7,7,6.0,0.0,6.0
20170527HHNC0,2017-05-27,NC,HH,0,B,이민호,0,1,0,0, ,0,3,18,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3.0,0.0,0.0
20170527HHNC0,2017-05-27,NC,HH,0,B,이형범,0,1,0,1, ,0,3,17,4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1.0,0.0,1.5
20170527HHNC0,2017-05-27,NC,HH,0,B,구창모,1,0,0,0, ,0,15,89,20,17,4,0,0,0,0,1,1,0,2,0,0,6,0,0,0,0,0,0,0.75,1.2,1.5
20170527HHNC0,2017-05-27,NC,HH,0,B,정수민,0,1,0,0, ,0,1,8,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0
20170527HHNC0,2017-05-27,HH,NC,0,T,권혁,0,1,0,0, ,1,3,15,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20170527HHNC0,2017-05-27,HH,NC,0,T,안영명,1,0,0,0, ,0,3,30,7,5,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1.5,4.0,6.0
20170527HHNC0,2017-05-27,HH,NC,0,T,송창식,0,1,0,0, ,1,6,26,7,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0
20170527HHNC0,2017-05-27,HH,NC,0,T,정우람,0,1,0,1, ,0,3,16,4,4,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0
20170527HHNC0,2017-05-27,NC,HH,0,B,김진성,0,1,0,0, ,0,5,32,7,6,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1.0,1.8,3.0
20170527HHNC0,2017-05-27,NC,HH,0,B,원종현,0,1,0,0,L,0,0,10,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0
20170527HHNC0,2017-05-27,HH,NC,0,T,장민재,0,1,0,0,W,0,12,53,16,15,5,2,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0.0,1.5,3.0
20170527KTOB0,2017-05-27,OB,KT,0,B,니퍼트,1,0,0,0,W,0,18,103,28,27,11,1,0,0,2,0,0,0,0,0,1,4,2,0,0,0,3,3,0.6,1.666666667,0.857142857
20170527KTOB0,2017-05-27,KT,OB,0,T,류희운,0,1,0,0, ,0,9,63,17,14,7,0,0,1,1,0,0,0,3,0,0,3,2,0,0,0,5,5,3.6,7.5,6.0
20170527KTOB0,2017-05-27,KT,OB,0,T,배제성,0,1,0,1, ,0,12,63,17,14,2,0,0,0,0,0,0,0,3,0,0,2,0,4,0,0,1,1,1.5,0.0,0.6
20170527KTOB0,2017-05-27,OB,KT,0,B,이영하,0,1,0,1, ,0,3,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20170527KTOB0,2017-05-27,OB,KT,0,B,김승회,0,1,0,0, ,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20170527KTOB0,2017-05-27,KT,OB,0,T,홍성용,1,0,0,0,L,0,3,31,9,8,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,3.0,5.0,0.0
20170527KTOB0,2017-05-27,OB,KT,0,B,김강률,0,1,0,0, ,0,5,37,7,6,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,0.0,1.5
20170527LGSK0,2017-05-27,SK,LG,0,B,문광은,0,1,0,0, ,0,0,8,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0
20170527LGSK0,2017-05-27,LG,SK,0,T,임찬규,1,0,0,0,L,0,18,103,27,24,7,2,0,1,0,0,0,0,2,0,1,6,1,0,0,0,1,1,0.3,1.5,1.285714286
20170527LGSK0,2017-05-27,LG,SK,0,T,윤지웅,0,1,0,0, ,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20170527LGSK0,2017-05-27,SK,LG,0,B,문승원,1,0,0,0,W,0,18,88,22,18,3,2,0,0,0,0,1,0,1,0,2,6,2,0,0,1,0,0,0.333333333,0.666666667,1.0
20170527LGSK0,2017-05-27,LG,SK,0,T,김대현,0,1,0,1, ,0,2,14,4,2,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,4.5,0.0,0.0
20170527LGSK0,2017-05-27,SK,LG,0,B,김주한,0,1,0,0, ,1,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20170527LGSK0,2017-05-27,SK,LG,0,B,박정배,0,1,0,0, ,1,3,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20170527LGSK0,2017-05-27,SK,LG,0,B,박희수,0,1,0,1,S,0,3,13,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,3.0
20170527LGSK0,2017-05-27,LG,SK,0,T,최동환,0,1,0,0, ,0,3,23,6,4,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,3,0.0,3.0,1.5
20170527LTHT0,2017-05-27,HT,LT,0,B,홍건희,0,1,0,0, ,0,4,16,5,4,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,3.0,0.0,1.5
20170527LTHT0,2017-05-27,HT,LT,0,B,박지훈,0,1,0,0, ,0,2,27,5,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,3.0,0.0,0.0
20170527LTHT0,2017-05-27,LT,HT,0,T,박진형,1,0,0,0,L,0,9,95,25,19,10,6,0,0,0,0,0,0,4,0,2,1,0,0,0,0,11,11,4.0,15.0,2.25
20170527LTHT0,2017-05-27,LT,HT,0,T,강동호,0,1,0,1, ,0,15,97,26,23,7,2,0,2,0,0,0,0,3,0,0,5,0,0,0,0,4,4,1.285714286,0.0,1.8
20170527LTHT0,2017-05-27,HT,LT,0,B,고효준,0,1,0,0, ,0,3,21,5,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.0,0.0,1.5
20170527LTHT0,2017-05-27,HT,LT,0,B,김진우,1,0,0,0,W,0,15,84,27,23,8,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,4,4,2.0,1.0,3.75
20170527LTHT0,2017-05-27,HT,LT,0,B,임창용,0,1,0,1, ,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20170527SSWO0,2017-05-27,SS,WO,0,T,김현우,0,1,0,1, ,0,3,16,4,3,1,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,1,2.0,3.0,3.0
20170527SSWO0,2017-05-27,SS,WO,0,T,심창민,0,1,0,0,L,0,3,36,6,6,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,2,1.0,3.0,0.0
20170527SSWO0,2017-05-27,WO,SS,0,B,최원태,1,0,0,0, ,0,18,97,26,25,7,1,1,1,0,0,0,0,1,0,0,3,0,0,0,0,4,4,0.857142857,1.333333333,1.5
20170527SSWO0,2017-05-27,SS,WO,0,T,최충연,1,0,0,0, ,0,15,94,24,21,6,1,0,1,0,0,0,0,3,0,0,4,0,0,0,0,2,2,1.2,1.8,2.4
20170527SSWO0,2017-05-27,SS,WO,0,T,김승현,0,1,0,0, ,0,3,24,8,5,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,2,2,4.5,5.0,3.0
20170527SSWO0,2017-05-27,WO,SS,0,B,오주원,0,1,0,0,W,0,6,24,6,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20170527SSWO0,2017-05-27,WO,SS,0,B,김상수,0,1,0,1,S,0,3,17,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20170528HHNC0,2017-05-28,NC,HH,0,B,해커,1,0,0,0,L,0,18,107,28,25,7,1,0,1,0,0,0,0,2,0,1,5,0,0,0,0,4,4,1.5,3.0,0.857142857
20170528HHNC0,2017-05-28,NC,HH,0,B,임정호,0,1,0,0, ,0,1,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0
20170528HHNC0,2017-05-28,NC,HH,0,B,윤수호,0,1,0,0, ,0,2,23,7,5,3,1,0,0,2,0,1,0,1,0,0,1,0,0,0,1,4,1,6.0,0.0,3.0
20170528HHNC0,2017-05-28,HH,NC,0,T,김범수,0,1,0,1, ,0,3,15,5,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20170528HHNC0,2017-05-28,NC,HH,0,B,정수민,0,1,0,1, ,0,6,23,7,7,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20170528HHNC0,2017-05-28,HH,NC,0,T,배영수,1,0,0,0,W,0,21,101,27,23,5,0,0,0,0,1,0,1,2,0,1,7,1,0,0,0,1,1,0.428571429,0.0,0.0
20170528HHNC0,2017-05-28,HH,NC,0,T,박정진,0,1,0,0, ,0,3,21,5,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20170528KTOB0,2017-05-28,OB,KT,0,B,이현호,1,0,0,0, ,0,12,80,19,16,6,1,1,0,0,1,0,0,3,0,0,2,1,0,0,0,5,5,0.0,1.25,1.5
20170528KTOB0,2017-05-28,KT,OB,0,T,심재민,0,1,0,0, ,0,6,28,8,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,1.5,1.5
20170528KTOB0,2017-05-28,KT,OB,0,T,엄상백,0,1,0,0, ,0,1,15,4,3,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,3.0,6.0,0.0
20170528KTOB0,2017-05-28,KT,OB,0,T,정성곤,0,1,0,0,L,0,2,19,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,1.5,3.0,1.5
20170528KTOB0,2017-05-28,KT,OB,0,T,주권,1,0,0,0, ,0,12,61,20,17,7,3,0,1,0,0,0,2,1,0,0,0,0,0,0,0,4,4,0.375,2.4,3.0
