게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,타자,타수,타점,득점,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고의4구,사구,삼진,병살타,실책,잔루,득점권타율,득점권타수,득점권안타
20190414HTSK0,2019-04-14,SK,HT,0,B,36,31,2,2,6,0,0,0,1,0,0,0,4,0,1,7,2,0,7,0.222222222,9,2
20190414KTSS0,2019-04-14,SS,KT,0,B,42,35,13,14,15,0,1,3,2,1,1,1,5,0,0,5,1,1,4,0.466666667,15,7
20190414HHWO0,2019-04-14,WO,HH,0,B,40,39,2,2,11,3,0,0,1,1,0,0,1,0,0,9,0,0,8,0.272727273,11,3
20190416HHKT0,2019-04-16,HH,KT,0,T,36,32,2,2,7,2,0,0,0,1,0,0,4,0,0,4,2,1,7,0.125,8,1
20190416HTLT0,2019-04-16,HT,LT,0,T,47,38,9,9,13,1,1,0,0,1,0,0,9,0,0,9,1,0,11,0.4375,16,7
20190416HHKT0,2019-04-16,KT,HH,0,B,29,24,4,4,5,0,0,1,1,3,1,0,4,0,0,6,2,1,1,0.666666667,3,2
20190416LGNC0,2019-04-16,LG,NC,0,T,49,40,7,7,9,0,0,0,1,0,1,1,4,0,3,8,1,1,9,0.214285714,14,3
20190416HTLT0,2019-04-16,LT,HT,0,B,42,38,9,10,15,4,0,0,0,0,0,1,3,0,0,7,0,0,8,0.533333333,15,8
20190416LGNC0,2019-04-16,NC,LG,0,B,43,39,0,2,6,0,0,0,0,0,0,0,3,0,1,7,1,0,8,0.0,7,0
20190416SKOB0,2019-04-16,OB,SK,0,B,40,32,7,8,15,1,0,1,2,1,2,1,5,1,0,6,1,1,8,0.384615385,13,5
20190416SKOB0,2019-04-16,SK,OB,0,T,36,36,3,3,8,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0.28571428600000004,7,2
20190416WOSS0,2019-04-16,SS,WO,0,B,34,32,0,0,5,0,0,0,0,0,0,0,2,0,0,8,0,1,7,0.0,3,0
20190416WOSS0,2019-04-16,WO,SS,0,T,42,36,4,4,10,3,0,1,2,2,0,0,6,0,0,7,0,2,11,0.14285714300000002,14,2
20190417HHKT0,2019-04-17,HH,KT,0,T,41,32,8,8,8,3,0,0,4,0,0,2,7,0,0,10,1,0,6,0.363636364,11,4
20190417HTLT0,2019-04-17,HT,LT,0,T,47,42,6,6,14,2,0,2,1,0,0,1,4,0,0,13,0,0,11,0.272727273,11,3
20190417HHKT0,2019-04-17,KT,HH,0,B,40,37,5,5,11,2,0,1,0,0,0,0,3,0,0,9,1,1,8,0.333333333,9,3
20190417LGNC0,2019-04-17,LG,NC,0,T,56,47,3,4,13,2,0,0,1,0,2,0,6,1,1,14,0,1,16,0.235294118,17,4
20190417HTLT0,2019-04-17,LT,HT,0,B,48,41,7,8,16,1,1,2,0,0,2,0,4,2,1,7,0,0,12,0.3,10,3
20190417LGNC0,2019-04-17,NC,LG,0,B,51,44,2,2,10,3,1,0,0,0,0,0,5,1,2,11,3,1,13,0.1,10,1
20190417SKOB0,2019-04-17,OB,SK,0,B,42,33,11,12,12,2,0,1,0,0,0,3,6,0,0,5,2,0,6,0.384615385,13,5
20190417SKOB0,2019-04-17,SK,OB,0,T,36,33,2,3,7,1,0,1,0,0,0,0,3,0,0,7,0,3,6,0.125,8,1
20190417WOSS0,2019-04-17,SS,WO,0,B,35,31,3,3,4,1,0,1,0,0,0,1,3,0,0,8,0,1,5,0.0,5,0
20190417WOSS0,2019-04-17,WO,SS,0,T,39,35,5,5,11,3,0,0,0,0,0,1,3,0,0,3,1,1,7,0.28571428600000004,14,4
20190418HHKT0,2019-04-18,HH,KT,0,T,40,36,5,5,10,4,0,1,0,0,0,0,3,0,1,6,0,0,8,0.222222222,9,2
20190418HTLT0,2019-04-18,HT,LT,0,T,43,38,9,9,11,1,0,2,0,0,0,0,5,0,0,7,0,0,7,0.7142857140000001,7,5
20190418HHKT0,2019-04-18,KT,HH,0,B,36,33,6,6,10,2,2,1,1,0,0,0,3,0,0,5,2,0,6,0.363636364,11,4
20190418LGNC0,2019-04-18,LG,NC,0,T,38,38,5,6,9,2,0,2,0,1,0,0,0,0,0,11,0,0,5,0.28571428600000004,7,2
20190418HTLT0,2019-04-18,LT,HT,0,B,46,36,9,10,13,4,2,1,0,0,0,2,7,0,1,6,0,0,10,0.153846154,13,2
20190418LGNC0,2019-04-18,NC,LG,0,B,34,32,1,1,8,0,0,0,0,0,0,0,2,0,0,10,2,4,6,0.14285714300000002,7,1
20190418SKOB0,2019-04-18,OB,SK,0,B,39,34,3,3,9,3,1,0,0,0,0,1,4,0,0,5,2,1,9,0.125,8,1
20190418SKOB0,2019-04-18,SK,OB,0,T,38,34,3,4,8,0,0,0,2,0,1,0,3,0,0,8,0,0,7,0.2,10,2
20190418WOSS0,2019-04-18,SS,WO,0,B,48,42,5,5,14,5,1,0,0,0,2,0,4,1,0,11,0,1,12,0.25,12,3
20190418WOSS0,2019-04-18,WO,SS,0,T,45,38,4,4,8,2,1,0,0,0,1,1,5,1,0,6,3,0,8,0.111111111,9,1
20190419SSHH0,2019-04-19,HH,SS,0,B,42,33,4,4,8,1,0,1,0,1,2,2,5,1,0,9,2,0,6,0.5,4,2
20190419OBHT0,2019-04-19,HT,OB,0,B,47,38,5,6,14,3,1,1,1,0,2,0,6,1,1,7,1,1,14,0.125,16,2
20190419KTLT0,2019-04-19,KT,LT,0,T,40,35,4,6,10,2,0,0,2,1,1,0,4,0,0,6,0,2,7,0.454545455,11,5
20190419WOLG0,2019-04-19,LG,WO,0,B,37,36,3,3,10,1,0,0,1,0,0,0,1,0,0,10,1,0,7,0.2,10,2
20190419KTLT0,2019-04-19,LT,KT,0,B,41,33,2,5,6,1,0,0,0,1,0,0,8,0,0,5,0,0,9,0.083333333,12,1
20190419NCSK0,2019-04-19,NC,SK,0,T,50,45,14,14,21,5,0,3,0,0,2,0,3,0,0,7,1,2,9,0.588235294,17,10
20190419OBHT0,2019-04-19,OB,HT,0,T,45,33,8,8,7,4,1,1,0,1,0,1,9,1,2,4,0,1,10,0.25,12,3
20190419NCSK0,2019-04-19,SK,NC,0,B,46,40,11,11,11,2,2,2,0,0,0,0,5,0,1,12,0,0,8,0.5,10,5
20190419SSHH0,2019-04-19,SS,HH,0,T,51,46,3,3,13,1,0,2,3,0,0,0,5,0,0,13,0,0,15,0.125,8,1
20190419WOLG0,2019-04-19,WO,LG,0,T,48,40,13,13,15,4,0,1,1,0,0,1,6,0,1,8,1,0,8,0.461538462,13,6
20190420SSHH0,2019-04-20,HH,SS,0,B,40,36,12,12,12,4,0,1,1,0,0,1,3,0,0,6,0,1,4,0.666666667,9,6
20190420OBHT0,2019-04-20,HT,OB,0,B,34,30,1,1,5,2,0,0,0,1,0,1,3,0,0,4,0,0,6,0.0,2,0
20190420KTLT0,2019-04-20,KT,LT,0,T,45,36,4,4,9,1,0,1,1,0,1,1,7,2,0,9,0,0,11,0.25,8,2
20190420WOLG0,2019-04-20,LG,WO,0,B,36,34,3,3,8,1,0,0,0,1,0,0,2,0,0,5,0,1,6,0.5,4,2
20190420KTLT0,2019-04-20,LT,KT,0,B,40,33,5,5,8,1,0,1,0,0,1,1,5,1,0,10,1,0,7,1.0,3,3
20190420NCSK0,2019-04-20,NC,SK,0,T,38,35,4,4,10,2,0,1,0,0,0,1,1,0,1,7,0,0,7,0.0,6,0
20190420OBHT0,2019-04-20,OB,HT,0,T,46,35,10,10,14,3,2,1,1,0,0,2,9,0,0,3,2,0,9,0.333333333,12,4
20190420NCSK0,2019-04-20,SK,NC,0,B,41,38,10,10,15,3,0,3,0,0,0,1,1,0,1,5,0,1,7,0.307692308,13,4
20190420SSHH0,2019-04-20,SS,HH,0,T,43,38,5,5,12,4,0,0,0,0,0,2,3,0,0,8,0,1,11,0.181818182,11,2
20190420WOLG0,2019-04-20,WO,LG,0,T,40,35,7,7,10,2,0,0,2,0,1,0,3,0,1,8,1,0,6,0.4166666670000001,12,5
20190421SSHH0,2019-04-21,HH,SS,0,B,29,27,0,0,0,0,0,0,0,1,0,0,1,0,1,13,0,0,2,0.0,0,0
20190421OBHT0,2019-04-21,HT,OB,0,B,35,32,1,2,6,3,0,0,0,0,0,1,2,0,0,4,0,0,6,0.0,9,0
20190421KTLT0,2019-04-21,KT,LT,0,T,44,37,6,6,11,3,0,2,0,0,1,0,6,0,0,7,0,0,11,0.230769231,13,3
20190421WOLG0,2019-04-21,LG,WO,0,B,36,29,4,5,7,3,0,0,1,1,1,1,4,0,1,6,0,1,7,0.272727273,11,3
20190421KTLT0,2019-04-21,LT,KT,0,B,37,30,3,3,7,0,0,0,0,0,2,0,5,0,0,7,1,0,7,0.3,10,3
20190421NCSK0,2019-04-21,NC,SK,0,T,34,31,0,1,7,2,0,0,1,0,0,0,2,0,1,8,3,0,6,0.125,8,1
20190421OBHT0,2019-04-21,OB,HT,0,T,43,34,9,9,10,1,0,2,0,1,0,1,6,0,2,6,1,0,7,0.5,6,3
20190421NCSK0,2019-04-21,SK,NC,0,B,36,32,4,4,9,1,0,2,0,0,0,0,4,0,0,7,1,0,8,0.333333333,6,2
20190421SSHH0,2019-04-21,SS,HH,0,T,51,47,16,16,23,6,2,1,1,0,0,1,3,0,0,3,2,1,8,0.5555555560000001,18,10
20190421WOLG0,2019-04-21,WO,LG,0,T,35,33,2,3,8,0,0,0,1,1,0,0,1,0,1,4,1,1,5,0.333333333,6,2
20190423HTLG0,2019-04-23,HT,LG,0,T,33,29,2,2,3,2,0,0,0,0,0,0,2,0,2,6,1,0,4,0.333333333,3,1
20190423NCKT0,2019-04-23,KT,NC,0,B,38,35,3,3,8,1,0,0,1,0,0,0,3,0,0,6,0,2,8,0.28571428600000004,7,2
20190423HTLG0,2019-04-23,LG,HT,0,B,40,31,8,9,9,2,1,1,2,0,0,0,9,0,0,3,1,0,7,0.4,10,4
20190423NCKT0,2019-04-23,NC,KT,0,T,38,33,3,4,9,2,0,0,0,0,1,1,1,0,2,2,1,0,7,0.28571428600000004,7,2
20190423OBWO0,2019-04-23,OB,WO,0,T,41,38,9,9,13,4,1,1,0,1,0,1,2,0,0,6,0,0,5,0.444444444,9,4
20190423OBWO0,2019-04-23,WO,OB,0,B,36,35,3,3,8,2,1,0,1,0,0,0,1,0,0,5,0,0,6,0.333333333,6,2
20190424LTHH0,2019-04-24,HH,LT,0,B,42,37,5,5,9,2,0,1,0,1,1,0,4,0,0,8,3,0,7,0.5,6,3
20190424HTLG0,2019-04-24,HT,LG,0,T,35,32,2,3,6,3,0,0,1,0,0,0,3,0,0,9,1,2,5,0.125,8,1
20190424NCKT0,2019-04-24,KT,NC,0,B,32,31,1,2,6,1,0,0,0,0,0,0,0,0,1,5,3,2,3,0.0,2,0
20190424HTLG0,2019-04-24,LG,HT,0,B,39,37,9,10,14,3,1,0,0,0,0,1,1,0,0,4,2,0,5,0.25,12,3
20190424LTHH0,2019-04-24,LT,HH,0,T,46,40,3,4,12,1,0,0,0,1,0,0,5,0,1,10,3,2,9,0.333333333,12,4
20190424NCKT0,2019-04-24,NC,KT,0,T,43,38,9,10,12,5,0,3,0,1,1,1,2,0,1,5,0,1,6,0.25,12,3
20190424OBWO0,2019-04-24,OB,WO,0,T,34,32,3,3,6,2,0,1,0,0,0,0,2,0,0,6,1,0,4,0.4,5,2
20190424SKSS0,2019-04-24,SK,SS,0,T,51,42,8,9,12,4,0,3,1,0,0,1,8,1,0,6,2,1,9,0.25,8,2
20190424SKSS0,2019-04-24,SS,SK,0,B,56,47,7,8,16,3,0,0,2,0,2,0,7,0,0,12,1,0,15,0.263157895,19,5
20190424OBWO0,2019-04-24,WO,OB,0,B,38,36,8,8,13,4,1,1,1,0,0,0,2,0,0,6,1,0,6,0.333333333,12,4
20190425OBWO0,2019-04-25,OB,WO,0,T,41,37,6,6,11,3,0,2,0,0,0,0,4,0,0,6,1,0,8,0.2,10,2
20190425SKSS0,2019-04-25,SK,SS,0,T,43,37,4,4,8,1,0,0,2,0,0,2,4,0,0,11,0,1,9,0.2,5,1
20190425SKSS0,2019-04-25,SS,SK,0,B,48,39,3,3,12,3,0,0,2,0,3,0,5,1,1,11,0,1,15,0.210526316,19,4
20190425OBWO0,2019-04-25,WO,OB,0,B,44,40,7,9,16,3,0,1,0,0,0,0,3,0,1,5,0,1,11,0.2,15,3
20190426HTWO0,2019-04-26,HT,WO,0,T,42,40,4,4,14,3,1,0,0,0,0,0,2,0,0,6,1,2,11,0.4,10,4
20190426SKKT0,2019-04-26,KT,SK,0,B,32,31,0,0,5,0,0,0,0,0,0,0,1,0,0,7,1,1,5,0.0,2,0
20190426LTOB0,2019-04-26,LT,OB,0,T,44,35,8,8,8,1,1,0,0,0,0,1,7,0,1,7,1,2,9,0.363636364,11,4
20190426LTOB0,2019-04-26,OB,LT,0,B,42,37,9,11,12,2,1,0,1,0,0,1,3,0,1,11,0,2,7,0.461538462,13,6
20190426SKKT0,2019-04-26,SK,KT,0,T,39,32,2,2,6,1,0,0,2,0,0,0,6,0,1,3,1,0,10,0.272727273,11,3
20190426HTWO0,2019-04-26,WO,HT,0,B,41,31,7,8,8,2,1,0,0,0,0,3,6,0,1,8,0,0,9,0.4,10,4
20190427HHNC0,2019-04-27,HH,NC,0,T,37,30,0,1,4,0,0,0,0,0,0,0,6,0,1,7,2,0,9,0.0,6,0
20190427HTWO0,2019-04-27,HT,WO,0,T,42,33,4,6,9,2,0,0,0,0,1,1,7,1,0,7,1,0,9,0.375,8,3
20190427SKKT0,2019-04-27,KT,SK,0,B,38,34,1,1,8,1,0,0,0,0,0,1,3,0,0,9,0,0,10,0.111111111,9,1
20190427LGSS0,2019-04-27,LG,SS,0,T,45,37,8,8,12,2,0,2,0,1,1,0,6,0,1,8,0,0,10,0.294117647,17,5
20190427LTOB0,2019-04-27,LT,OB,0,T,33,32,0,0,5,0,0,0,0,0,0,0,1,0,0,6,0,0,6,0.0,0,0
20190427HHNC0,2019-04-27,NC,HH,0,B,47,44,14,15,22,7,0,2,1,0,0,1,1,0,1,8,0,1,8,0.421052632,19,8
20190427LTOB0,2019-04-27,OB,LT,0,B,41,32,5,7,10,3,0,0,1,0,0,1,7,2,1,13,1,0,10,0.214285714,14,3
20190427SKKT0,2019-04-27,SK,KT,0,T,30,30,2,2,4,1,0,2,0,1,0,0,0,0,0,10,0,0,1,0.0,2,0
20190427LGSS0,2019-04-27,SS,LG,0,B,35,32,0,0,7,1,0,0,1,0,0,0,3,0,0,5,1,1,8,0.0,6,0
20190427HTWO0,2019-04-27,WO,HT,0,B,36,35,4,4,8,2,0,2,1,0,0,0,1,1,0,8,0,2,5,0.2,5,1
20190428HHNC0,2019-04-28,HH,NC,0,T,38,36,4,4,9,1,0,2,0,0,0,0,2,0,0,11,0,1,7,0.166666667,6,1
20190428HTWO0,2019-04-28,HT,WO,0,T,43,40,5,5,14,2,0,0,3,1,0,0,3,0,0,7,0,1,11,0.28571428600000004,14,4
20190428SKKT0,2019-04-28,KT,SK,0,B,31,31,0,0,5,0,0,0,0,0,0,0,0,0,0,9,1,0,4,0.0,2,0
20190428LGSS0,2019-04-28,LG,SS,0,T,34,31,2,2,6,1,1,1,1,0,0,0,2,0,1,7,2,0,5,0.125,8,1
20190428LTOB0,2019-04-28,LT,OB,0,T,33,33,2,2,7,0,1,0,0,0,0,0,0,0,0,2,1,1,4,0.25,4,1
20190428HHNC0,2019-04-28,NC,HH,0,B,41,35,10,10,11,0,0,2,1,0,0,0,5,0,1,9,1,0,7,0.5555555560000001,9,5
20190428LTOB0,2019-04-28,OB,LT,0,B,47,35,9,9,10,2,0,3,1,0,0,1,9,0,2,6,0,0,14,0.2,15,3
20190428SKKT0,2019-04-28,SK,KT,0,T,38,34,3,3,9,1,0,0,0,0,0,0,4,0,0,6,0,0,8,0.444444444,9,4
20190428LGSS0,2019-04-28,SS,LG,0,B,34,30,1,1,6,1,0,0,0,1,1,1,1,0,1,11,0,0,6,0.0,3,0
20190428HTWO0,2019-04-28,WO,HT,0,B,44,39,12,13,16,3,0,1,0,0,0,0,5,0,0,5,1,1,7,0.5,18,9
20190430OBHH0,2019-04-30,HH,OB,0,B,32,26,2,2,5,1,0,1,1,0,1,0,4,1,1,5,1,1,6,0.125,8,1
20190430SSHT0,2019-04-30,HT,SS,0,B,37,34,8,8,9,1,0,1,0,0,0,0,3,0,0,7,0,1,5,0.444444444,9,4
20190430KTLG0,2019-04-30,KT,LG,0,T,54,47,9,9,15,4,0,3,1,0,0,1,6,0,0,5,0,1,12,0.235294118,17,4
20190430KTLG0,2019-04-30,LG,KT,0,B,55,46,10,10,19,2,0,2,2,1,1,1,7,1,0,4,3,1,13,0.3125,16,5
20190430NCLT0,2019-04-30,LT,NC,0,B,35,32,6,6,9,3,0,1,0,0,0,0,2,0,1,6,1,0,5,0.272727273,11,3
20190430NCLT0,2019-04-30,NC,LT,0,T,35,30,1,1,4,1,0,0,1,0,0,0,4,0,1,10,1,1,7,0.333333333,6,2
20190430OBHH0,2019-04-30,OB,HH,0,T,32,30,1,1,7,0,0,0,1,1,0,0,2,0,0,5,2,0,4,0.5,4,2
20190430WOSK0,2019-04-30,SK,WO,0,B,38,34,5,5,8,2,0,1,1,0,0,0,3,0,1,6,0,0,6,0.4,5,2
20190430SSHT0,2019-04-30,SS,HT,0,T,35,33,0,0,6,3,0,0,0,1,0,0,1,0,1,6,0,2,8,0.0,8,0
20190430WOSK0,2019-04-30,WO,SK,0,T,53,50,15,15,23,3,0,3,0,0,0,0,3,0,0,6,0,0,11,0.5,22,11
20190501OBHH0,2019-05-01,HH,OB,0,B,32,26,4,4,5,4,0,0,0,0,1,0,4,1,1,4,1,0,4,0.333333333,6,2
20190501SSHT0,2019-05-01,HT,SS,0,B,39,37,2,2,11,1,1,0,0,0,0,0,2,0,0,5,1,1,10,0.222222222,9,2
20190501KTLG0,2019-05-01,KT,LG,0,T,32,29,1,2,6,1,0,0,0,1,0,0,3,0,0,7,3,1,3,0.166666667,6,1
20190501KTLG0,2019-05-01,LG,KT,0,B,32,31,3,3,7,2,0,0,0,0,1,0,0,0,0,6,0,0,5,0.222222222,9,2
20190501NCLT0,2019-05-01,LT,NC,0,B,40,35,5,5,8,2,1,1,1,1,0,0,5,0,0,7,0,1,8,0.222222222,9,2
20190501NCLT0,2019-05-01,NC,LT,0,T,49,39,9,9,18,4,0,1,0,0,1,2,6,0,1,4,2,2,13,0.3125,16,5
20190501OBHH0,2019-05-01,OB,HH,0,T,39,32,1,1,7,0,0,0,0,1,0,0,6,0,1,6,1,0,11,0.14285714300000002,7,1
20190501WOSK0,2019-05-01,SK,WO,0,B,29,28,2,2,5,1,0,0,2,0,0,0,1,0,0,3,2,1,3,0.333333333,6,2
20190501SSHT0,2019-05-01,SS,HT,0,T,44,37,8,10,15,6,0,1,2,0,0,2,4,0,1,3,3,0,7,0.352941176,17,6
20190501WOSK0,2019-05-01,WO,SK,0,T,32,29,0,0,6,2,0,0,1,0,0,0,2,0,1,6,4,1,5,0.0,6,0
20190502OBHH0,2019-05-02,HH,OB,0,B,41,36,4,4,9,3,0,0,3,0,0,1,4,0,0,5,0,1,10,0.230769231,13,3
20190502SSHT0,2019-05-02,HT,SS,0,B,38,32,7,8,10,1,0,1,0,0,0,1,4,0,1,3,1,0,6,0.5,8,4
20190502KTLG0,2019-05-02,KT,LG,0,T,40,37,4,4,10,1,0,0,3,0,0,0,3,0,0,9,0,1,9,0.3,10,3
20190502KTLG0,2019-05-02,LG,KT,0,B,39,37,4,5,15,2,1,2,0,0,0,0,2,0,0,5,0,0,10,0.222222222,9,2
20190502NCLT0,2019-05-02,LT,NC,0,B,49,43,6,6,6,0,1,1,1,0,1,0,5,0,0,15,1,2,7,0.333333333,9,3
20190502NCLT0,2019-05-02,NC,LT,0,T,55,44,6,7,12,1,0,2,1,1,3,1,6,0,1,9,0,3,12,0.090909091,11,1
20190502OBHH0,2019-05-02,OB,HH,0,T,39,34,4,5,9,1,1,0,0,1,0,0,5,0,0,9,1,0,7,0.2,10,2
20190502WOSK0,2019-05-02,SK,WO,0,B,42,39,8,8,12,0,0,1,0,0,0,0,3,0,0,7,0,0,7,0.333333333,9,3
20190502SSHT0,2019-05-02,SS,HT,0,T,33,31,1,1,5,0,0,0,0,0,0,1,1,0,0,5,0,1,5,0.0,0,0
20190502WOSK0,2019-05-02,WO,SK,0,T,46,41,10,10,16,2,0,2,0,0,0,0,4,0,1,3,2,1,9,0.384615385,13,5
20190503KTHH0,2019-05-03,HH,KT,0,B,37,33,3,4,7,1,1,0,0,0,1,0,3,0,0,11,0,2,6,0.2,10,2
20190503HTNC0,2019-05-03,HT,NC,0,T,43,35,8,8,9,1,0,2,1,0,0,0,7,0,1,4,1,0,8,0.230769231,13,3
20190503KTHH0,2019-05-03,KT,HH,0,T,37,34,5,5,8,1,0,2,0,0,1,0,2,0,0,7,0,1,5,0.2,10,2
20190503LGOB0,2019-05-03,LG,OB,0,T,38,37,2,2,13,0,0,1,0,0,0,0,0,0,1,8,1,0,9,0.14285714300000002,7,1
20190503SKLT0,2019-05-03,LT,SK,0,B,45,41,6,7,15,2,0,0,1,0,0,0,3,0,1,12,1,2,11,0.266666667,15,4
20190503HTNC0,2019-05-03,NC,HT,0,B,39,34,4,4,9,1,0,3,0,0,0,0,5,0,0,11,1,1,8,0.0,2,0
20190503LGOB0,2019-05-03,OB,LG,0,B,41,38,7,7,15,1,0,2,0,0,0,0,3,0,0,11,1,0,10,0.266666667,15,4
20190503SKLT0,2019-05-03,SK,LT,0,T,49,45,10,11,16,3,0,1,1,0,1,0,2,0,1,7,0,3,11,0.315789474,19,6
20190503SSWO0,2019-05-03,SS,WO,0,T,38,35,3,3,8,1,3,1,1,0,0,0,3,0,0,10,0,0,8,0.166666667,6,1
20190503SSWO0,2019-05-03,WO,SS,0,B,42,37,8,8,13,3,0,0,1,0,0,0,5,0,0,9,0,1,10,0.5,14,7
20190504KTHH0,2019-05-04,HH,KT,0,B,47,40,9,10,16,3,0,2,3,0,0,1,4,0,2,5,1,0,11,0.28571428600000004,14,4
20190504HTNC0,2019-05-04,HT,NC,0,T,31,30,1,1,5,0,0,0,0,0,0,0,1,0,0,7,2,1,3,0.5,2,1
20190504KTHH0,2019-05-04,KT,HH,0,T,43,40,9,9,14,5,0,0,1,0,0,0,3,0,0,7,0,0,7,0.538461538,13,7
20190504LGOB0,2019-05-04,LG,OB,0,T,38,34,1,2,8,1,0,0,1,1,1,0,2,0,1,4,0,1,9,0.14285714300000002,7,1
20190504SKLT0,2019-05-04,LT,SK,0,B,42,35,4,4,8,2,0,0,1,0,0,0,6,0,1,6,0,0,11,0.25,12,3
20190504HTNC0,2019-05-04,NC,HT,0,B,35,32,4,4,8,0,0,1,2,0,0,0,2,0,1,6,0,0,7,0.5,6,3
20190504LGOB0,2019-05-04,OB,LG,0,B,36,34,2,3,9,5,0,0,0,0,0,0,2,0,0,3,0,2,9,0.090909091,11,1
20190504SKLT0,2019-05-04,SK,LT,0,T,43,39,10,10,14,1,1,3,1,1,0,1,2,0,1,5,0,0,6,0.75,4,3
20190504SSWO0,2019-05-04,SS,WO,0,T,38,33,3,3,10,2,0,0,1,0,1,0,2,0,2,8,3,0,8,0.2,10,2
20190504SSWO0,2019-05-04,WO,SS,0,B,31,28,1,1,4,1,0,0,0,0,0,0,2,0,1,5,2,0,3,0.25,4,1
20190505KTHH0,2019-05-05,HH,KT,0,B,35,30,6,6,8,2,0,0,0,2,0,0,5,0,0,6,0,0,5,0.4,10,4
20190505HTNC0,2019-05-05,HT,NC,0,T,37,34,2,3,7,1,0,0,1,0,0,1,2,0,0,5,0,1,7,0.111111111,9,1
20190505KTHH0,2019-05-05,KT,HH,0,T,37,30,4,4,7,1,0,1,0,1,1,0,6,0,0,5,2,0,6,0.3,10,3
20190505LGOB0,2019-05-05,LG,OB,0,T,36,34,2,2,8,0,1,0,1,0,0,1,1,0,0,5,1,1,7,0.166666667,6,1
20190505SKLT0,2019-05-05,LT,SK,0,B,35,32,3,3,5,2,0,1,0,0,0,0,2,0,1,17,0,4,5,0.666666667,3,2
20190505HTNC0,2019-05-05,NC,HT,0,B,47,41,10,10,17,0,1,0,0,0,0,0,4,0,2,5,1,1,13,0.421052632,19,8
20190505LGOB0,2019-05-05,OB,LG,0,B,44,40,11,11,16,5,0,0,0,0,0,1,3,0,0,5,0,1,9,0.368421053,19,7
20190505SKLT0,2019-05-05,SK,LT,0,T,39,36,4,4,7,0,0,2,1,0,0,0,3,1,0,7,0,0,8,0.333333333,6,2
20190505SSWO0,2019-05-05,SS,WO,0,T,33,32,2,2,5,1,0,0,0,0,0,0,1,0,0,6,0,0,4,0.5,2,1
20190505SSWO0,2019-05-05,WO,SS,0,B,44,38,11,12,17,5,2,0,0,0,0,0,4,0,2,5,3,0,8,0.4,20,8
20190507HHSK0,2019-05-07,HH,SK,0,T,34,32,2,2,7,2,0,1,0,1,0,0,2,0,0,10,2,0,5,0.2,5,1
20190507HTOB0,2019-05-07,HT,OB,0,T,39,32,3,3,8,2,0,0,0,1,2,0,5,1,0,1,0,2,9,0.2,10,2
20190507LTKT0,2019-05-07,KT,LT,0,B,41,30,7,7,10,2,0,0,1,0,1,1,8,0,1,5,1,0,10,0.2,10,2
20190507LGWO0,2019-05-07,LG,WO,0,T,48,43,11,12,18,2,0,0,3,3,1,0,4,0,0,9,0,0,9,0.333333333,24,8
20190507LTKT0,2019-05-07,LT,KT,0,T,35,33,2,2,10,3,1,0,0,0,0,0,2,0,0,5,2,0,6,0.3,10,3
20190507NCSS0,2019-05-07,NC,SS,0,T,40,34,3,3,7,1,0,2,0,1,0,0,6,0,0,7,0,2,10,0.0,7,0
20190507HTOB0,2019-05-07,OB,HT,0,B,37,32,4,4,6,0,1,0,1,0,0,1,3,1,1,9,0,0,7,0.28571428600000004,7,2
20190507HHSK0,2019-05-07,SK,HH,0,B,44,36,10,11,12,3,0,2,2,0,0,0,7,0,1,10,0,1,9,0.461538462,13,6
20190507NCSS0,2019-05-07,SS,NC,0,B,33,29,6,6,6,1,0,2,0,1,0,1,3,0,0,9,1,1,3,0.166666667,6,1
20190507LGWO0,2019-05-07,WO,LG,0,B,46,39,10,10,12,4,0,2,1,0,0,0,5,0,2,5,0,2,9,0.3125,16,5
20190508HHSK0,2019-05-08,HH,SK,0,T,35,33,2,2,6,2,0,1,0,0,0,0,2,0,0,11,0,2,6,0.0,7,0
20190508HTOB0,2019-05-08,HT,OB,0,T,32,28,0,0,3,0,0,0,0,1,0,0,4,0,0,5,1,0,5,0.0,3,0
20190508LTKT0,2019-05-08,KT,LT,0,B,38,32,5,5,8,2,0,0,1,0,0,0,6,0,0,8,0,0,9,0.375,8,3
20190508LGWO0,2019-05-08,LG,WO,0,T,34,32,0,0,6,2,0,0,0,0,0,0,2,0,0,4,1,1,7,0.2,5,1
20190508LTKT0,2019-05-08,LT,KT,0,T,39,37,4,4,11,3,0,0,0,0,0,0,2,0,0,6,1,0,8,0.333333333,9,3
20190508NCSS0,2019-05-08,NC,SS,0,T,28,28,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0.0,0,0
20190508HTOB0,2019-05-08,OB,HT,0,B,33,31,1,1,8,1,0,0,0,0,0,0,2,0,0,8,1,0,8,0.14285714300000002,7,1
20190508HHSK0,2019-05-08,SK,HH,0,B,51,44,16,17,19,4,0,3,1,0,0,0,5,0,2,8,1,0,10,0.473684211,19,9
20190508NCSS0,2019-05-08,SS,NC,0,B,29,29,2,2,5,1,0,1,1,0,0,0,0,0,0,7,0,0,3,0.333333333,3,1
20190508LGWO0,2019-05-08,WO,LG,0,B,40,34,6,6,10,3,0,2,2,0,0,0,5,0,1,3,0,0,10,0.166666667,12,2
